1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
56979,365,2055,12,31,5,6,37,38,9,15,26,j,4,56,c,21,51,j,1,3,40,i,0,0,5,j,0,17,24,j,0,3,25,a,0,19,10,g,0,7,23,c,1,15,2,l,0,1,1,e,1,2,0,e,1,21,47,a,0,29,32,j,0
56980,1,2056,1,1,6,6,41,35,10,16,34,j,17,28,c,21,8,j,1,4,54,i,0,0,50,j,0,17,37,j,0,3,28,a,0,19,12,g,0,7,21,c,1,15,2,l,0,0,57,e,1,1,57,e,1,21,54,a,0,29,37,j,0
56981,2,2056,1,2,7,6,45,31,11,17,42,j,0,14,d,20,14,j,1,6,7,i,0,1,34,j,0,17,51,j,0,3,31,a,0,19,13,g,0,7,20,c,1,15,3,l,0,0,55,e,1,1,54,e,1,22,1,a,0,29,42,j,0
56982,3,2056,1,3,1,6,49,28,12,18,50,j,13,16,d,19,11,j,1,7,21,i,0,2,19,j,0,18,5,j,0,3,33,a,0,19,14,g,0,7,18,c,1,15,4,l,0,0,53,e,1,1,51,e,1,22,7,a,0,29,47,j,0
56983,4,2056,1,4,2,6,53,24,13,19,59,j,26,33,d,17,59,j,1,8,34,i,0,3,4,j,0,18,19,j,0,3,36,a,0,19,15,g,0,7,17,c,1,15,5,l,0,0,52,e,0,1,48,e,1,22,14,a,0,29,52,j,0
56984,5,2056,1,5,3,6,57,21,14,21,7,j,10,3,e,16,42,j,1,9,48,i,0,3,49,j,0,18,33,j,0,3,40,a,0,19,16,g,0,7,16,c,1,15,6,l,0,0,52,e,0,1,44,e,1,22,21,a,0,29,57,j,0
56985,6,2056,1,6,4,7,1,18,15,22,15,j,23,45,e,15,22,j,1,11,2,i,0,4,34,j,0,18,47,j,0,3,43,a,0,19,17,g,0,7,15,c,1,15,7,l,0,0,53,e,0,1,41,e,1,22,28,a,0,0,2,k,0
56986,7,2056,1,7,5,7,5,14,16,23,24,j,7,37,f,14,1,j,1,12,15,i,0,5,19,j,0,19,1,j,0,3,46,a,0,19,18,g,0,7,13,c,1,15,8,l,0,0,54,e,0,1,38,e,1,22,34,a,0,0,7,k,0
56987,8,2056,1,8,6,7,9,11,17,24,32,j,21,37,f,12,42,j,1,13,29,i,0,6,4,j,0,19,15,j,0,3,49,a,0,19,19,g,0,7,12,c,1,15,9,l,0,0,55,e,0,1,35,e,1,22,41,a,0,0,12,k,0
56988,9,2056,1,9,7,7,13,7,18,25,41,j,5,42,g,11,27,j,1,14,43,i,0,6,50,j,0,19,29,j,0,3,53,a,0,19,20,g,0,7,11,c,1,15,10,l,0,0,56,e,0,1,32,e,1,22,48,a,0,0,17,k,0
56989,10,2056,1,10,1,7,17,4,19,26,50,j,19,52,g,10,19,j,1,15,57,i,0,7,35,j,0,19,43,j,0,3,57,a,0,19,21,g,0,7,10,c,1,15,11,l,0,0,56,e,1,1,28,e,1,22,54,a,0,0,22,k,0
56990,11,2056,1,11,2,7,21,0,20,27,59,j,4,4,h,9,19,j,1,17,11,i,0,8,20,j,0,19,57,j,0,4,0,a,0,19,22,g,0,7,9,c,1,15,12,l,0,0,56,e,1,1,25,e,1,23,1,a,0,0,27,k,0
56991,12,2056,1,12,3,7,24,57,21,29,8,j,18,16,h,8,27,j,1,18,24,i,0,9,5,j,0,20,11,j,0,4,4,a,0,19,22,g,0,7,8,c,1,15,13,l,0,0,55,e,1,1,22,e,1,23,8,a,0,0,32,k,0
56992,13,2056,1,13,4,7,28,53,22,30,17,j,2,25,i,7,46,j,1,19,38,i,0,9,51,j,0,20,25,j,0,4,8,a,0,19,23,g,0,7,6,c,1,15,14,l,0,0,54,e,1,1,19,e,1,23,15,a,0,0,38,k,0
56993,14,2056,1,14,5,7,32,50,23,31,26,j,16,28,i,7,14,j,1,20,52,i,0,10,36,j,0,20,39,j,0,4,12,a,0,19,24,g,0,7,5,c,1,15,15,l,0,0,53,e,1,1,16,e,1,23,21,a,0,0,43,k,0
56994,15,2056,1,15,6,7,36,47,24,32,35,j,0,22,j,6,52,j,1,22,6,i,0,11,21,j,0,20,53,j,0,4,16,a,0,19,24,g,0,7,4,c,1,15,16,l,0,0,52,e,1,1,13,e,1,23,28,a,0,0,48,k,0
56995,16,2056,1,16,7,7,40,43,25,33,44,j,14,4,j,6,39,j,1,23,20,i,0,12,7,j,0,21,7,j,0,4,20,a,0,19,25,g,0,7,3,c,1,15,17,l,0,0,52,e,1,1,9,e,1,23,35,a,0,0,53,k,0
56996,17,2056,1,17,1,7,44,40,26,34,52,j,27,31,j,6,36,j,0,24,34,i,0,12,52,j,0,21,21,j,0,4,24,a,0,19,25,g,0,7,2,c,1,15,18,l,0,0,52,e,0,1,6,e,1,23,41,a,0,0,58,k,0
56997,18,2056,1,18,2,7,48,36,27,36,0,j,10,41,k,6,41,j,0,25,48,i,0,13,38,j,0,21,35,j,0,4,29,a,0,19,25,g,0,7,1,c,1,15,19,l,0,0,52,e,0,1,3,e,1,23,48,a,0,1,3,k,0
56998,19,2056,1,19,3,7,52,33,28,37,7,j,23,34,k,6,53,j,0,27,2,i,0,14,23,j,0,21,49,j,0,4,33,a,0,19,26,g,0,7,0,c,1,15,20,l,0,0,52,e,0,1,0,e,1,23,55,a,0,1,9,k,0
