1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
27759,365,1975,12,31,3,6,35,12,8,40,18,j,18,29,i,26,1,j,0,28,11,h,0,17,39,c,1,15,28,a,0,1,8,e,1,6,21,h,0,12,30,i,0,11,39,g,0,20,57,h,1,19,19,h,1,6,44,a,0,23,36,a,1
27760,1,1976,1,1,4,6,39,9,9,41,29,j,2,6,j,27,27,j,0,29,23,h,0,17,22,c,1,15,32,a,0,1,4,e,1,6,23,h,0,12,32,i,0,11,39,g,0,20,51,h,1,19,16,h,1,6,51,a,0,23,35,a,1
27761,2,1976,1,2,5,6,43,5,10,42,40,j,15,30,j,28,51,j,0,0,35,i,0,17,7,c,1,15,37,a,0,0,59,e,1,6,25,h,0,12,34,i,0,11,40,g,0,20,44,h,1,19,13,h,1,6,58,a,0,23,35,a,1
27762,3,1976,1,3,6,6,47,2,11,43,50,j,28,37,j,0,12,k,0,1,47,i,0,16,52,c,1,15,41,a,0,0,55,e,1,6,27,h,0,12,36,i,0,11,40,g,0,20,34,h,1,19,10,h,1,7,5,a,0,23,35,a,1
27763,4,1976,1,4,7,6,50,58,12,45,1,j,11,28,k,1,30,k,0,2,59,i,0,16,38,c,1,15,46,a,0,0,50,e,1,6,29,h,0,12,38,i,0,11,41,g,0,20,24,h,1,19,7,h,1,7,11,a,0,23,35,a,0
27764,5,1976,1,5,1,6,54,55,13,46,12,j,24,2,k,2,45,k,0,4,12,i,0,16,25,c,1,15,51,a,0,0,46,e,1,6,31,h,0,12,40,i,0,11,41,g,0,20,15,h,1,19,3,h,1,7,18,a,0,23,35,a,0
27765,6,1976,1,6,2,6,58,52,14,47,22,j,6,20,l,3,56,k,0,5,24,i,0,16,12,c,1,15,56,a,0,0,41,e,1,6,33,h,0,12,42,i,0,11,41,g,0,20,6,h,1,19,0,h,1,7,25,a,0,23,35,a,0
27766,7,1976,1,7,3,7,2,48,15,48,32,j,18,25,l,5,1,k,0,6,36,i,0,16,1,c,1,16,1,a,0,0,36,e,1,6,35,h,0,12,44,i,0,11,42,g,0,20,0,h,1,18,57,h,1,7,31,a,0,23,35,a,0
27767,8,1976,1,8,4,7,6,45,16,49,42,j,0,19,a,6,1,k,0,7,49,i,0,15,50,c,1,16,7,a,0,0,32,e,1,6,37,h,0,12,46,i,0,11,42,g,0,19,56,h,1,18,54,h,1,7,38,a,0,23,35,a,0
27768,9,1976,1,9,5,7,10,41,17,50,51,j,12,9,a,6,55,k,0,9,1,i,0,15,40,c,1,16,13,a,0,0,27,e,1,6,39,h,0,12,48,i,0,11,42,g,0,19,54,h,1,18,51,h,1,7,45,a,0,23,36,a,0
27769,10,1976,1,10,6,7,14,38,18,52,0,j,23,59,a,7,42,k,0,10,14,i,0,15,31,c,1,16,19,a,0,0,22,e,1,6,40,h,0,12,50,i,0,11,42,g,0,19,54,h,0,18,47,h,1,7,51,a,0,23,36,a,0
27770,11,1976,1,11,7,7,18,34,19,53,8,j,5,54,b,8,20,k,0,11,26,i,0,15,22,c,1,16,25,a,0,0,17,e,1,6,42,h,0,12,51,i,0,11,42,g,0,19,55,h,0,18,44,h,1,7,58,a,0,23,36,a,0
27771,12,1976,1,12,1,7,22,31,20,54,16,j,18,0,b,8,49,k,0,12,39,i,0,15,15,c,1,16,31,a,0,0,12,e,1,6,44,h,0,12,53,i,0,11,43,g,0,19,56,h,1,18,41,h,1,8,5,a,0,23,37,a,0
