1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
43830,365,2019,12,31,2,6,36,32,8,59,24,j,4,10,l,2,49,j,0,13,11,k,0,27,43,h,0,6,26,j,0,21,17,j,0,2,42,b,1,16,15,l,0,22,21,j,0,8,23,d,1,8,18,d,1,26,56,l,0,1,35,a,0
43831,1,2020,1,1,3,6,40,28,10,0,34,j,16,8,l,4,23,j,0,14,25,k,0,28,23,h,0,6,40,j,0,21,24,j,0,2,42,b,1,16,16,l,0,22,23,j,0,8,23,d,1,8,14,d,1,27,3,l,0,1,36,a,0
43832,2,2020,1,2,4,6,44,25,11,1,44,j,28,1,l,5,58,j,0,15,38,k,0,29,3,h,0,6,54,j,0,21,31,j,0,2,41,b,1,16,17,l,0,22,25,j,0,8,23,d,1,8,11,d,1,27,10,l,0,1,37,a,0
43833,3,2020,1,3,5,6,48,21,12,2,54,j,9,53,a,7,33,j,0,16,52,k,0,29,44,h,0,7,8,j,0,21,38,j,0,2,41,b,1,16,18,l,0,22,27,j,0,8,23,d,0,8,8,d,1,27,17,l,0,1,38,a,0
43834,4,2020,1,4,6,6,52,18,13,4,4,j,21,50,a,9,8,j,0,18,5,k,0,0,24,i,0,7,22,j,0,21,45,j,0,2,40,b,1,16,19,l,0,22,29,j,0,8,23,d,0,8,5,d,1,27,23,l,0,1,39,a,0
43835,5,2020,1,5,7,6,56,14,14,5,13,j,3,55,b,10,44,j,0,19,18,k,0,1,5,i,0,7,35,j,0,21,52,j,0,2,40,b,1,16,21,l,0,22,31,j,0,8,23,d,0,8,2,d,1,27,30,l,0,1,40,a,0
43836,6,2020,1,6,1,7,0,11,15,6,22,j,16,14,b,12,20,j,0,20,32,k,0,1,45,i,0,7,49,j,0,21,59,j,0,2,40,b,1,16,22,l,0,22,33,j,0,8,24,d,0,7,58,d,1,27,37,l,0,1,42,a,0
43837,7,2020,1,7,2,7,4,8,16,7,31,j,28,50,b,13,56,j,0,21,45,k,0,2,25,i,0,8,3,j,0,22,6,j,0,2,39,b,1,16,23,l,0,22,35,j,0,8,25,d,0,7,55,d,1,27,43,l,0,1,43,a,0
43838,8,2020,1,8,3,7,8,4,17,8,39,j,11,47,c,15,33,j,0,22,58,k,0,3,6,i,0,8,17,j,0,22,13,j,0,2,39,b,1,16,25,l,0,22,37,j,0,8,26,d,0,7,52,d,1,27,50,l,0,1,44,a,0
43839,9,2020,1,9,4,7,12,1,18,9,48,j,25,5,c,17,10,j,0,24,11,k,0,3,46,i,0,8,31,j,0,22,20,j,0,2,39,b,1,16,26,l,0,22,39,j,0,8,26,d,0,7,49,d,1,27,57,l,0,1,46,a,0
