1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
42369,365,2015,12,31,4,6,36,25,8,57,48,j,14,45,f,28,30,j,0,0,51,i,0,28,0,g,0,23,8,f,0,11,2,i,0,16,34,a,0,7,31,l,0,15,1,j,0,24,53,f,1,25,40,f,1,14,9,g,0,17,26,l,0
42370,1,2016,1,1,5,6,40,22,9,58,56,j,26,42,f,29,17,j,0,2,3,i,0,28,33,g,0,23,9,f,0,11,9,i,0,16,34,a,0,7,33,l,0,15,3,j,0,24,53,f,0,25,37,f,1,14,16,g,0,17,28,l,0
42371,2,2016,1,2,6,6,44,18,11,0,5,j,8,32,g,29,57,j,0,3,16,i,0,29,7,g,0,23,11,f,0,11,15,i,0,16,35,a,0,7,34,l,0,15,5,j,0,24,53,f,1,25,33,f,1,14,23,g,0,17,30,l,0
42372,3,2016,1,3,7,6,48,15,12,1,15,j,20,20,g,0,28,k,0,4,29,i,0,29,40,g,0,23,12,f,0,11,22,i,0,16,35,a,0,7,36,l,0,15,7,j,0,24,53,f,1,25,30,f,1,14,29,g,0,17,32,l,0
42373,4,2016,1,4,1,6,52,11,13,2,24,j,2,11,h,0,49,k,0,5,42,i,0,0,13,h,0,23,13,f,0,11,28,i,0,16,36,a,0,7,37,l,0,15,9,j,0,24,51,f,1,25,27,f,1,14,36,g,0,17,34,l,0
42374,5,2016,1,5,2,6,56,8,14,3,34,j,14,11,h,1,1,k,0,6,55,i,0,0,46,h,0,23,13,f,0,11,34,i,0,16,36,a,0,7,39,l,0,15,11,j,0,24,47,f,1,25,24,f,1,14,43,g,0,17,36,l,0
42375,6,2016,1,6,3,7,0,5,15,4,45,j,26,25,h,1,1,k,1,8,8,i,0,1,19,h,0,23,14,f,0,11,41,i,0,16,37,a,0,7,40,l,0,15,13,j,0,24,40,f,1,25,21,f,1,14,49,g,0,17,38,l,0
42376,7,2016,1,7,4,7,4,1,16,5,55,j,8,56,i,0,50,k,1,9,21,i,0,1,52,h,0,23,14,f,0,11,47,i,0,16,37,a,0,7,42,l,0,15,15,j,0,24,31,f,1,25,17,f,1,14,56,g,0,17,40,l,0
42377,8,2016,1,8,5,7,7,58,17,7,5,j,21,45,i,0,27,k,1,10,35,i,0,2,25,h,0,23,14,f,1,11,53,i,0,16,38,a,0,7,43,l,0,15,17,j,0,24,19,f,1,25,14,f,1,15,3,g,0,17,42,l,0
42378,9,2016,1,9,6,7,11,54,18,8,16,j,4,54,j,29,53,j,1,11,48,i,0,2,57,h,0,23,14,f,1,12,0,i,0,16,38,a,0,7,45,l,0,15,20,j,0,24,7,f,1,25,11,f,1,15,9,g,0,17,44,l,0
42379,10,2016,1,10,7,7,15,51,19,9,26,j,18,22,j,29,7,j,1,13,1,i,0,3,30,h,0,23,14,f,1,12,6,i,0,16,39,a,0,7,47,l,0,15,22,j,0,23,56,f,1,25,8,f,1,15,16,g,0,17,47,l,0
42380,11,2016,1,11,1,7,19,47,20,10,36,j,2,5,k,28,10,j,1,14,14,i,0,4,2,h,0,23,14,f,1,12,12,i,0,16,40,a,0,7,48,l,0,15,24,j,0,23,45,f,1,25,5,f,1,15,23,g,0,17,49,l,0
42381,12,2016,1,12,2,7,23,44,21,11,46,j,16,1,k,27,5,j,1,15,28,i,0,4,35,h,0,23,13,f,1,12,18,i,0,16,41,a,0,7,50,l,0,15,26,j,0,23,37,f,1,25,2,f,1,15,29,g,0,17,51,l,0
42382,13,2016,1,13,3,7,27,40,22,12,55,j,0,4,l,25,53,j,1,16,41,i,0,5,7,h,0,23,12,f,1,12,24,i,0,16,42,a,0,7,52,l,0,15,28,j,0,23,32,f,1,24,58,f,1,15,36,g,0,17,54,l,0
42383,14,2016,1,14,4,7,31,37,23,14,4,j,14,12,l,24,36,j,1,17,55,i,0,5,39,h,0,23,11,f,1,12,30,i,0,16,43,a,0,7,53,l,0,15,30,j,0,23,30,f,1,24,55,f,1,15,43,g,0,17,56,l,0
42384,15,2016,1,15,5,7,35,34,24,15,12,j,28,21,l,23,17,j,1,19,8,i,0,6,11,h,0,23,10,f,1,12,36,i,0,16,44,a,0,7,55,l,0,15,32,j,0,23,30,f,0,24,52,f,1,15,49,g,0,17,58,l,0
42385,16,2016,1,16,6,7,39,30,25,16,20,j,12,29,a,21,58,j,1,20,22,i,0,6,43,h,0,23,8,f,1,12,42,i,0,16,45,a,0,7,57,l,0,15,34,j,0,23,31,f,0,24,49,f,1,15,56,g,0,18,1,l,0
42386,17,2016,1,17,7,7,43,27,26,17,26,j,26,36,a,20,42,j,1,21,35,i,0,7,15,h,0,23,7,f,1,12,48,i,0,16,46,a,0,7,59,l,0,15,36,j,0,23,31,f,1,24,46,f,1,16,3,g,0,18,3,l,0
42387,18,2016,1,18,1,7,47,23,27,18,32,j,10,39,b,19,31,j,1,22,49,i,0,7,47,h,0,23,5,f,1,12,53,i,0,16,47,a,0,8,0,l,0,15,38,j,0,23,30,f,1,24,43,f,1,16,9,g,0,18,6,l,0
42388,19,2016,1,19,2,7,51,20,28,19,37,j,24,39,b,18,26,j,1,24,2,i,0,8,18,h,0,23,3,f,1,12,59,i,0,16,48,a,0,8,2,l,0,15,40,j,0,23,27,f,1,24,39,f,1,16,16,g,0,18,9,l,0
42389,20,2016,1,20,3,7,55,16,29,20,41,j,8,33,c,17,28,j,1,25,16,i,0,8,50,h,0,23,1,f,1,13,5,i,0,16,49,a,0,8,4,l,0,15,42,j,0,23,22,f,1,24,36,f,1,16,23,g,0,18,11,l,0
42390,21,2016,1,21,4,7,59,13,0,21,45,k,22,20,c,16,40,j,1,26,30,i,0,9,21,h,0,22,58,f,1,13,10,i,0,16,51,a,0,8,6,l,0,15,44,j,0,23,14,f,1,24,33,f,1,16,29,g,0,18,14,l,0
42391,22,2016,1,22,5,8,3,9,1,22,47,k,5,57,d,16,1,j,1,27,43,i,0,9,52,h,0,22,56,f,1,13,16,i,0,16,52,a,0,8,8,l,0,15,46,j,0,23,5,f,1,24,30,f,1,16,36,g,0,18,17,l,0
42392,23,2016,1,23,6,8,7,6,2,23,49,k,19,22,d,15,31,j,1,28,57,i,0,10,24,h,0,22,53,f,1,13,21,i,0,16,53,a,0,8,10,l,0,15,48,j,0,22,56,f,1,24,27,f,1,16,43,g,0,18,19,l,0
42393,24,2016,1,24,7,8,11,3,3,24,50,k,2,32,e,15,10,j,1,0,11,j,0,10,55,h,0,22,50,f,1,13,27,i,0,16,55,a,0,8,12,l,0,15,50,j,0,22,47,f,1,24,23,f,1,16,49,g,0,18,22,l,0
42394,25,2016,1,25,1,8,14,59,4,25,51,k,15,26,e,14,58,j,1,1,24,j,0,11,25,h,0,22,47,f,1,13,32,i,0,16,56,a,0,8,14,l,0,15,52,j,0,22,40,f,1,24,20,f,1,16,56,g,0,18,25,l,0
42395,26,2016,1,26,2,8,18,56,5,26,50,k,28,3,e,14,55,j,0,2,38,j,0,11,56,h,0,22,44,f,1,13,37,i,0,16,58,a,0,8,16,l,0,15,54,j,0,22,35,f,1,24,17,f,1,17,3,g,0,18,28,l,0
42396,27,2016,1,27,3,8,22,52,6,27,49,k,10,24,f,14,59,j,0,3,52,j,0,12,27,h,0,22,40,f,1,13,43,i,0,16,59,a,0,8,18,l,0,15,56,j,0,22,32,f,1,24,14,f,1,17,9,g,0,18,31,l,0
42397,28,2016,1,28,4,8,26,49,7,28,47,k,22,31,f,15,11,j,0,5,6,j,0,12,57,h,0,22,37,f,1,13,48,i,0,17,1,a,0,8,20,l,0,15,58,j,0,22,31,f,0,24,11,f,1,17,16,g,0,18,34,l,0
