1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
69033,366,2088,12,31,5,6,41,38,10,16,16,j,22,11,e,18,8,j,1,27,15,k,0,22,7,e,1,13,20,h,0,20,51,b,1,5,1,l,0,22,48,e,1,21,28,a,1,24,19,g,1,23,42,g,1,14,39,j,0,27,29,c,1
69034,1,2089,1,1,6,6,45,35,11,17,24,j,6,41,f,16,59,j,1,28,12,k,0,21,59,e,1,13,29,h,0,20,49,b,1,5,3,l,0,22,46,e,1,21,28,a,1,24,12,g,1,23,39,g,1,14,46,j,0,27,25,c,1
69035,2,2089,1,2,7,6,49,31,12,18,32,j,20,42,f,15,44,j,1,29,8,k,0,21,51,e,1,13,39,h,0,20,47,b,1,5,6,l,0,22,45,e,1,21,28,a,1,24,8,g,1,23,36,g,1,14,52,j,0,27,22,c,1
69036,3,2089,1,3,1,6,53,28,13,19,41,j,4,14,g,14,25,j,1,0,4,l,0,21,43,e,1,13,48,h,0,20,45,b,1,5,8,l,0,22,44,e,1,21,28,a,1,24,6,g,1,23,33,g,1,14,59,j,0,27,18,c,1
69037,4,2089,1,4,2,6,57,24,14,20,50,j,17,19,g,13,3,j,1,0,59,l,0,21,33,e,1,13,58,h,0,20,43,b,1,5,10,l,0,22,43,e,1,21,28,a,0,24,6,g,1,23,30,g,1,15,6,j,0,27,14,c,1
69038,5,2089,1,5,3,7,1,21,15,21,59,j,0,1,h,11,43,j,1,1,53,l,0,21,23,e,1,14,7,h,0,20,41,b,1,5,13,l,0,22,42,e,1,21,28,a,0,24,6,g,1,23,27,g,1,15,13,j,0,27,11,c,1
69039,6,2089,1,6,4,7,5,17,16,23,8,j,12,25,h,10,26,j,1,2,46,l,0,21,11,e,1,14,16,h,0,20,39,b,1,5,15,l,0,22,40,e,1,21,28,a,0,24,5,g,1,23,23,g,1,15,19,j,0,27,7,c,1
69040,7,2089,1,7,5,7,9,14,17,24,18,j,24,36,h,9,14,j,1,3,39,l,0,20,59,e,1,14,25,h,0,20,38,b,1,5,18,l,0,22,39,e,1,21,28,a,0,24,2,g,1,23,20,g,1,15,26,j,0,27,4,c,1
69041,8,2089,1,8,6,7,13,10,18,25,28,j,6,38,i,8,10,j,1,4,32,l,0,20,46,e,1,14,34,h,0,20,36,b,1,5,21,l,0,22,38,e,1,21,28,a,0,23,56,g,1,23,17,g,1,15,33,j,0,27,0,c,1
69042,9,2089,1,9,7,7,17,7,19,26,38,j,18,34,i,7,15,j,1,5,23,l,0,20,33,e,1,14,43,h,0,20,35,b,1,5,23,l,0,22,36,e,1,21,28,a,0,23,46,g,1,23,14,g,1,15,40,j,0,26,57,c,1
