1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
55884,366,2052,12,31,2,6,40,31,10,0,26,j,4,6,b,5,36,j,0,21,49,i,0,4,56,b,0,2,24,h,0,28,54,k,0,5,6,g,0,0,29,c,1,11,19,l,0,29,35,f,1,29,59,f,1,19,48,i,0,7,23,j,0
55885,1,2053,1,1,3,6,44,28,11,1,35,j,18,27,b,7,11,j,0,23,4,i,0,5,16,b,0,2,32,h,0,29,0,k,0,5,6,g,0,0,28,c,1,11,20,l,0,29,31,f,1,29,56,f,1,19,55,i,0,7,29,j,0
55886,2,2053,1,2,4,6,48,24,12,2,43,j,3,13,c,8,47,j,0,24,19,i,0,5,36,b,0,2,40,h,0,29,5,k,0,5,7,g,0,0,27,c,1,11,21,l,0,29,24,f,1,29,53,f,1,20,2,i,0,7,35,j,0
55887,3,2053,1,3,5,6,52,21,13,3,51,j,18,17,c,10,22,j,0,25,34,i,0,5,57,b,0,2,48,h,0,29,11,k,0,5,7,g,0,0,26,c,1,11,22,l,0,29,14,f,1,29,50,f,1,20,8,i,0,7,41,j,0
55888,4,2053,1,4,6,6,56,17,14,4,58,j,3,33,d,11,58,j,0,26,50,i,0,6,18,b,0,2,55,h,0,29,17,k,0,5,7,g,0,0,24,c,1,11,23,l,0,29,3,f,1,29,47,f,1,20,15,i,0,7,48,j,0
55889,5,2053,1,5,7,7,0,14,15,6,6,j,18,47,d,13,35,j,0,28,5,i,0,6,39,b,0,3,3,h,0,29,23,k,0,5,7,g,0,0,23,c,1,11,24,l,0,28,52,f,1,29,44,f,1,20,22,i,0,7,54,j,0
55890,6,2053,1,6,1,7,4,10,16,7,14,j,3,50,e,15,11,j,0,29,20,i,0,7,1,b,0,3,11,h,0,29,29,k,0,5,8,g,0,0,22,c,1,11,25,l,0,28,42,f,1,29,41,f,1,20,29,i,0,8,0,j,0
55891,7,2053,1,7,2,7,8,7,17,8,22,j,18,31,e,16,48,j,0,0,35,j,0,7,23,b,0,3,18,h,0,29,35,k,0,5,8,g,0,0,21,c,1,11,26,l,0,28,34,f,1,29,37,f,1,20,35,i,0,8,6,j,0
55892,8,2053,1,8,3,7,12,3,18,9,29,j,2,45,f,18,26,j,0,1,51,j,0,7,46,b,0,3,25,h,0,29,41,k,0,5,8,g,0,0,20,c,1,11,27,l,0,28,29,f,1,29,34,f,1,20,42,i,0,8,12,j,0
55893,9,2053,1,9,4,7,16,0,19,10,37,j,16,29,f,20,4,j,0,3,6,j,0,8,9,b,0,3,32,h,0,29,47,k,0,5,8,g,1,0,19,c,1,11,28,l,0,28,26,f,1,29,31,f,1,20,49,i,0,8,19,j,0
55894,10,2053,1,10,5,7,19,57,20,11,45,j,29,43,f,21,42,j,0,4,21,j,0,8,32,b,0,3,39,h,0,29,53,k,0,5,8,g,1,0,18,c,1,11,29,l,0,28,26,f,0,29,28,f,1,20,55,i,0,8,25,j,0
