1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
52231,365,2042,12,31,3,6,38,14,9,25,8,j,2,58,f,16,52,j,1,22,34,h,0,21,17,j,0,18,44,i,0,15,52,h,0,16,48,e,1,7,38,b,1,28,12,k,0,13,29,a,1,13,26,a,1,2,49,h,0,16,50,e,1
52232,1,2043,1,1,4,6,42,11,10,26,16,j,15,30,f,15,42,j,1,23,36,h,0,22,4,j,0,18,57,i,0,15,57,h,0,16,46,e,1,7,38,b,1,28,13,k,0,13,24,a,1,13,23,a,1,2,56,h,0,16,46,e,1
52233,2,2043,1,2,5,6,46,7,11,27,25,j,27,43,f,14,25,j,1,24,38,h,0,22,51,j,0,19,10,i,0,16,2,h,0,16,44,e,1,7,37,b,1,28,14,k,0,13,23,a,1,13,20,a,1,3,2,h,0,16,43,e,1
52234,3,2043,1,3,6,6,50,4,12,28,34,j,9,42,g,13,5,j,1,25,41,h,0,23,37,j,0,19,23,i,0,16,7,h,0,16,42,e,1,7,37,b,1,28,16,k,0,13,22,a,1,13,16,a,1,3,9,h,0,16,40,e,1
52235,4,2043,1,4,7,6,54,0,13,29,44,j,21,32,g,11,44,j,1,26,43,h,0,24,24,j,0,19,36,i,0,16,12,h,0,16,40,e,1,7,36,b,1,28,17,k,0,13,22,a,1,13,13,a,1,3,15,h,0,16,37,e,1
52236,5,2043,1,5,1,6,57,57,14,30,53,j,3,19,h,10,24,j,1,27,47,h,0,25,11,j,0,19,49,i,0,16,17,h,0,16,38,e,1,7,36,b,1,28,18,k,0,13,21,a,1,13,10,a,1,3,22,h,0,16,33,e,1
52237,6,2043,1,6,2,7,1,53,15,32,3,j,15,9,h,9,8,j,1,28,50,h,0,25,58,j,0,20,2,i,0,16,22,h,0,16,36,e,1,7,35,b,1,28,20,k,0,13,18,a,1,13,7,a,1,3,29,h,0,16,30,e,1
52238,7,2043,1,7,3,7,5,50,16,33,14,j,27,6,h,7,58,j,1,29,54,h,0,26,44,j,0,20,15,i,0,16,27,h,0,16,34,e,1,7,35,b,1,28,21,k,0,13,13,a,1,13,4,a,1,3,35,h,0,16,27,e,1
52239,8,2043,1,8,4,7,9,47,17,34,24,j,9,14,i,6,55,j,1,0,58,i,0,27,31,j,0,20,27,i,0,16,31,h,0,16,32,e,1,7,34,b,1,28,22,k,0,13,5,a,1,13,0,a,1,3,42,h,0,16,23,e,1
52240,9,2043,1,9,5,7,13,43,18,35,35,j,21,37,i,6,2,j,1,2,3,i,0,28,18,j,0,20,40,i,0,16,36,h,0,16,30,e,1,7,34,b,1,28,24,k,0,12,53,a,1,12,57,a,1,3,49,h,0,16,19,e,1
