1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
10227,365,1927,12,31,6,6,33,42,8,18,41,j,2,9,a,3,2,j,0,25,17,h,0,16,6,i,0,26,24,l,0,13,23,i,0,29,41,l,0,28,58,e,1,16,14,d,1,18,33,c,0,17,42,c,1,3,36,h,0,1,29,b,1
10228,1,1928,1,1,7,6,37,38,9,19,50,j,16,14,a,4,36,j,0,26,28,h,0,16,49,i,0,26,32,l,0,13,30,i,0,29,42,l,0,28,57,e,1,16,13,d,1,18,33,c,0,17,39,c,1,3,43,h,0,1,28,b,1
10229,2,1928,1,2,1,6,41,35,10,20,59,j,0,27,b,6,11,j,0,27,38,h,0,17,33,i,0,26,40,l,0,13,36,i,0,29,43,l,0,28,56,e,1,16,12,d,1,18,34,c,0,17,36,c,1,3,49,h,0,1,27,b,1
10230,3,1928,1,3,2,6,45,31,11,22,8,j,14,48,b,7,47,j,0,28,49,h,0,18,16,i,0,26,48,l,0,13,43,i,0,29,45,l,0,28,55,e,1,16,10,d,1,18,35,c,0,17,32,c,1,3,56,h,0,1,27,b,1
10231,4,1928,1,4,3,6,49,28,12,23,17,j,29,12,b,9,22,j,0,29,59,h,0,18,59,i,0,26,56,l,0,13,50,i,0,29,46,l,0,28,54,e,1,16,9,d,1,18,37,c,0,17,29,c,1,4,3,h,0,1,26,b,1
10232,5,1928,1,5,4,6,53,24,13,24,25,j,13,37,c,10,59,j,0,1,11,i,0,19,43,i,0,27,5,l,0,13,56,i,0,29,47,l,0,28,53,e,1,16,8,d,1,18,38,c,1,17,26,c,1,4,10,h,0,1,26,b,1
10233,6,1928,1,6,5,6,57,21,14,25,34,j,27,57,c,12,35,j,0,2,22,i,0,20,26,i,0,27,13,l,0,14,3,i,0,29,49,l,0,28,52,e,1,16,7,d,1,18,37,c,1,17,23,c,1,4,16,h,0,1,25,b,1
10234,7,1928,1,7,6,7,1,18,15,26,42,j,12,7,d,14,12,j,0,3,33,i,0,21,10,i,0,27,22,l,0,14,9,i,0,29,50,l,0,28,51,e,1,16,5,d,1,18,36,c,1,17,20,c,1,4,23,h,0,1,25,b,1
10235,8,1928,1,8,7,7,5,14,16,27,50,j,26,4,d,15,49,j,0,4,44,i,0,21,54,i,0,27,31,l,0,14,15,i,0,29,51,l,0,28,50,e,1,16,4,d,1,18,33,c,1,17,17,c,1,4,30,h,0,1,25,b,1
10236,9,1928,1,9,1,7,9,11,17,28,58,j,9,42,e,17,27,j,0,5,55,i,0,22,37,i,0,27,40,l,0,14,22,i,0,29,53,l,0,28,48,e,1,16,3,d,1,18,28,c,1,17,13,c,1,4,36,h,0,1,24,b,1
