1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
12054,366,1932,12,31,6,6,36,50,9,7,19,j,25,56,k,18,22,i,0,12,2,i,0,17,46,f,0,23,10,f,0,3,55,k,0,19,27,a,0,10,6,f,1,22,38,d,1,9,33,l,1,10,57,l,1,26,58,b,0,24,8,b,1
12055,1,1933,1,1,7,6,40,46,10,8,30,j,9,12,l,19,41,i,0,13,17,i,0,18,0,f,0,23,11,f,0,4,2,k,0,19,27,a,0,10,5,f,1,22,37,d,1,9,32,l,0,10,54,l,1,27,5,b,0,24,6,b,1
12056,2,1933,1,2,1,6,44,43,11,9,40,j,22,3,l,21,1,i,0,14,31,i,0,18,12,f,0,23,12,f,0,4,9,k,0,19,27,a,0,10,4,f,1,22,35,d,1,9,33,l,0,10,51,l,1,27,12,b,0,24,4,b,1
12057,3,1933,1,3,2,6,48,39,12,10,50,j,4,32,a,22,22,i,0,15,46,i,0,18,24,f,0,23,14,f,0,4,16,k,0,19,27,a,0,10,4,f,1,22,34,d,1,9,34,l,0,10,48,l,1,27,19,b,0,24,2,b,1
12058,4,1933,1,4,3,6,52,36,13,11,59,j,16,43,a,23,44,i,0,17,1,i,0,18,36,f,0,23,14,f,0,4,23,k,0,19,28,a,0,10,3,f,1,22,33,d,1,9,34,l,1,10,45,l,1,27,25,b,0,24,0,b,1
12059,5,1933,1,5,4,6,56,33,14,13,9,j,28,42,a,25,8,i,0,18,16,i,0,18,47,f,0,23,15,f,0,4,29,k,0,19,28,a,0,10,2,f,1,22,32,d,1,9,33,l,1,10,42,l,1,27,32,b,0,23,58,b,1
12060,6,1933,1,6,5,7,0,29,15,14,18,j,10,35,b,26,32,i,0,19,30,i,0,18,57,f,0,23,16,f,0,4,36,k,0,19,28,a,0,10,1,f,1,22,30,d,1,9,29,l,1,10,38,l,1,27,39,b,0,23,57,b,1
12061,7,1933,1,7,6,7,4,26,16,15,26,j,22,26,b,27,57,i,0,20,45,i,0,19,7,f,0,23,16,f,0,4,43,k,0,19,29,a,0,10,1,f,1,22,29,d,1,9,23,l,1,10,35,l,1,27,45,b,0,23,55,b,1
12062,8,1933,1,8,7,7,8,22,17,16,35,j,4,18,c,29,23,i,0,22,0,i,0,19,17,f,0,23,16,f,1,4,50,k,0,19,29,a,0,10,0,f,1,22,28,d,1,9,15,l,1,10,32,l,1,27,52,b,0,23,53,b,1
12063,9,1933,1,9,1,7,12,19,18,17,43,j,16,15,c,0,49,j,0,23,15,i,0,19,25,f,0,23,16,f,1,4,57,k,0,19,30,a,0,9,59,f,1,22,26,d,1,9,6,l,1,10,29,l,1,27,59,b,0,23,52,b,1
12064,10,1933,1,10,2,7,16,15,19,18,50,j,28,20,c,2,16,j,0,24,30,i,0,19,33,f,0,23,16,f,1,5,4,k,0,19,31,a,0,9,58,f,1,22,25,d,1,8,56,l,1,10,26,l,1,28,6,b,0,23,50,b,1
12065,11,1933,1,11,3,7,20,12,20,19,58,j,10,35,d,3,44,j,0,25,44,i,0,19,41,f,0,23,15,f,1,5,11,k,0,19,31,a,0,9,57,f,1,22,24,d,1,8,46,l,1,10,23,l,1,28,12,b,0,23,49,b,1
12066,12,1933,1,12,4,7,24,8,21,21,4,j,22,59,d,5,12,j,0,26,59,i,0,19,47,f,0,23,15,f,1,5,18,k,0,19,32,a,0,9,56,f,1,22,23,d,1,8,37,l,1,10,19,l,1,28,19,b,0,23,48,b,1
12067,13,1933,1,13,5,7,28,5,22,22,11,j,5,33,e,6,41,j,0,28,14,i,0,19,53,f,0,23,14,f,1,5,25,k,0,19,33,a,0,9,55,f,1,22,21,d,1,8,31,l,1,10,16,l,1,28,26,b,0,23,46,b,1
12068,14,1933,1,14,6,7,32,2,23,23,17,j,18,19,e,8,11,j,0,29,29,i,0,19,59,f,0,23,13,f,1,5,32,k,0,19,33,a,0,9,54,f,1,22,20,d,1,8,26,l,1,10,13,l,1,28,33,b,0,23,45,b,1
12069,15,1933,1,15,7,7,35,58,24,24,23,j,1,15,f,9,41,j,0,0,44,j,0,20,4,f,0,23,11,f,1,5,39,k,0,19,34,a,0,9,53,f,1,22,19,d,1,8,24,l,1,10,10,l,1,28,39,b,0,23,44,b,1
12070,16,1933,1,16,1,7,39,55,25,25,28,j,14,23,f,11,12,j,0,1,59,j,0,20,8,f,0,23,10,f,1,5,46,k,0,19,35,a,0,9,52,f,1,22,17,d,1,8,24,l,0,10,7,l,1,28,46,b,0,23,43,b,1
12071,17,1933,1,17,2,7,43,51,26,26,33,j,27,44,f,12,43,j,0,3,14,j,0,20,11,f,0,23,8,f,1,5,53,k,0,19,36,a,0,9,51,f,1,22,16,d,1,8,25,l,0,10,3,l,1,28,53,b,0,23,42,b,1
12072,18,1933,1,18,3,7,47,48,27,27,38,j,11,18,g,14,15,j,0,4,29,j,0,20,14,f,0,23,7,f,1,6,1,k,0,19,37,a,0,9,50,f,1,22,15,d,1,8,27,l,0,10,0,l,1,28,59,b,0,23,41,b,1
12073,19,1933,1,19,4,7,51,44,28,28,42,j,25,6,g,15,48,j,0,5,43,j,0,20,15,f,0,23,5,f,1,6,8,k,0,19,38,a,0,9,49,f,1,22,14,d,1,8,28,l,1,9,57,l,1,29,6,b,0,23,40,b,1
12074,20,1933,1,20,5,7,55,41,29,29,47,j,9,9,h,17,21,j,0,6,58,j,0,20,17,f,0,23,2,f,1,6,15,k,0,19,39,a,0,9,47,f,1,22,12,d,1,8,27,l,1,9,54,l,1,29,13,b,0,23,39,b,1
12075,21,1933,1,21,6,7,59,37,0,30,51,k,23,26,h,18,54,j,0,8,13,j,0,20,17,f,1,23,0,f,1,6,22,k,0,19,41,a,0,9,46,f,1,22,11,d,1,8,25,l,1,9,51,l,1,29,20,b,0,23,38,b,1
12076,22,1933,1,22,7,8,3,34,1,31,54,k,7,55,i,20,28,j,0,9,28,j,0,20,17,f,1,22,57,f,1,6,29,k,0,19,42,a,0,9,45,f,1,22,10,d,1,8,22,l,1,9,48,l,1,29,26,b,0,23,38,b,1
12077,23,1933,1,23,1,8,7,31,2,32,58,k,22,31,i,22,3,j,0,10,43,j,0,20,16,f,1,22,55,f,1,6,36,k,0,19,43,a,0,9,44,f,1,22,8,d,1,8,17,l,1,9,44,l,1,29,33,b,0,23,37,b,1
12078,24,1933,1,24,2,8,11,27,3,34,0,k,7,8,j,23,38,j,0,11,58,j,0,20,14,f,1,22,52,f,1,6,43,k,0,19,44,a,0,9,43,f,1,22,7,d,1,8,11,l,1,9,41,l,1,29,40,b,0,23,36,b,1
12079,25,1933,1,25,3,8,15,24,4,35,2,k,21,39,j,25,14,j,0,13,13,j,0,20,11,f,1,22,49,f,1,6,51,k,0,19,46,a,0,9,41,f,1,22,6,d,1,8,6,l,1,9,38,l,1,29,46,b,0,23,36,b,1
12080,26,1933,1,26,4,8,19,20,5,36,4,k,5,58,k,26,51,j,0,14,28,j,0,20,8,f,1,22,45,f,1,6,58,k,0,19,47,a,0,9,40,f,1,22,5,d,1,8,1,l,1,9,35,l,1,29,53,b,0,23,35,b,1
12081,27,1933,1,27,5,8,23,17,6,37,4,k,20,0,k,28,28,j,0,15,43,j,0,20,3,f,1,22,42,f,1,7,5,k,0,19,49,a,0,9,39,f,1,22,3,d,1,7,58,l,1,9,32,l,1,29,59,b,0,23,35,b,1
12082,28,1933,1,28,6,8,27,13,7,38,3,k,3,39,l,0,6,k,0,16,58,j,0,19,58,f,1,22,38,f,1,7,12,k,0,19,50,a,0,9,37,f,1,22,2,d,1,7,57,l,0,9,29,l,1,0,7,c,0,23,35,b,1
12083,29,1933,1,29,7,8,31,10,8,39,1,k,16,56,l,1,44,k,0,18,13,j,0,19,53,f,1,22,34,f,1,7,19,k,0,19,52,a,0,9,36,f,1,22,1,d,1,7,57,l,0,9,25,l,1,0,13,c,0,23,34,b,1
12084,30,1933,1,30,1,8,35,6,9,39,58,k,29,49,l,3,23,k,0,19,28,j,0,19,46,f,1,22,30,f,1,7,27,k,0,19,53,a,0,9,35,f,1,22,0,d,1,7,59,l,0,9,22,l,1,0,20,c,0,23,34,b,1
12085,31,1933,1,31,2,8,39,3,10,40,54,k,12,22,a,5,3,k,0,20,43,j,0,19,39,f,1,22,26,f,1,7,34,k,0,19,55,a,0,9,33,f,1,21,58,d,1,8,0,l,0,9,19,l,1,0,27,c,0,23,34,b,1
12086,32,1933,2,1,3,8,43,0,11,41,49,k,24,37,a,6,43,k,0,21,58,j,0,19,30,f,1,22,22,f,1,7,41,k,0,19,57,a,0,9,32,f,1,21,57,d,1,8,2,l,0,9,16,l,1,0,34,c,0,23,34,b,0
12087,33,1933,2,2,4,8,46,56,12,42,42,k,6,40,b,8,25,k,0,23,13,j,0,19,21,f,1,22,17,f,1,7,48,k,0,19,58,a,0,9,30,f,1,21,56,d,1,8,3,l,0,9,13,l,1,0,40,c,0,23,34,b,0
