1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
56249,365,2053,12,31,3,6,39,33,9,45,12,j,26,36,f,17,20,j,0,8,16,j,1,15,51,i,0,27,35,h,0,9,57,l,0,9,49,g,0,2,47,c,1,12,34,l,0,9,23,f,0,10,40,f,1,0,37,k,0,15,31,j,0
56250,1,2054,1,1,4,6,43,30,10,46,20,j,10,10,g,18,57,j,0,7,39,j,1,16,34,i,0,27,47,h,0,10,2,l,0,9,50,g,0,2,46,c,1,12,35,l,0,9,24,f,1,10,37,f,1,0,44,k,0,15,37,j,0
56251,2,2054,1,2,5,6,47,26,11,47,29,j,23,22,g,20,35,j,0,7,3,j,1,17,17,i,0,27,58,h,0,10,7,l,0,9,51,g,0,2,44,c,1,12,36,l,0,9,23,f,1,10,33,f,1,0,50,k,0,15,42,j,0
56252,3,2054,1,3,6,6,51,23,12,48,39,j,6,16,h,22,12,j,0,6,28,j,1,18,0,i,0,28,9,h,0,10,12,l,0,9,51,g,0,2,43,c,1,12,36,l,0,9,20,f,1,10,30,f,1,0,57,k,0,15,48,j,0
56253,4,2054,1,4,7,6,55,20,13,49,49,j,18,53,h,23,50,j,0,5,54,j,1,18,43,i,0,28,20,h,0,10,17,l,0,9,52,g,0,2,42,c,1,12,37,l,0,9,15,f,1,10,27,f,1,1,4,k,0,15,54,j,0
56254,5,2054,1,5,1,6,59,16,14,50,59,j,1,19,i,25,28,j,0,5,21,j,1,19,27,i,0,28,31,h,0,10,22,l,0,9,53,g,0,2,41,c,1,12,38,l,0,9,7,f,1,10,24,f,1,1,11,k,0,16,0,j,0
56255,6,2054,1,6,2,7,3,13,15,52,9,j,13,34,i,27,6,j,0,4,50,j,1,20,10,i,0,28,42,h,0,10,27,l,0,9,53,g,0,2,40,c,1,12,39,l,0,8,58,f,1,10,21,f,1,1,17,k,0,16,6,j,0
56256,7,2054,1,7,3,7,7,9,16,53,19,j,25,40,i,28,44,j,0,4,20,j,1,20,53,i,0,28,53,h,0,10,33,l,0,9,53,g,0,2,38,c,1,12,40,l,0,8,47,f,1,10,18,f,1,1,24,k,0,16,12,j,0
56257,8,2054,1,8,4,7,11,6,17,54,29,j,7,40,j,0,22,k,0,3,52,j,1,21,36,i,0,29,4,h,0,10,38,l,0,9,54,g,0,2,37,c,1,12,41,l,0,8,37,f,1,10,14,f,1,1,31,k,0,16,17,j,0
56258,9,2054,1,9,5,7,15,2,18,55,40,j,19,35,j,1,59,k,0,3,26,j,1,22,20,i,0,29,15,h,0,10,43,l,0,9,54,g,0,2,36,c,1,12,42,l,0,8,27,f,1,10,11,f,1,1,37,k,0,16,23,j,0
56259,10,2054,1,10,6,7,18,59,19,56,50,j,1,25,k,3,36,k,0,3,2,j,1,23,3,i,0,29,25,h,0,10,49,l,0,9,54,g,0,2,35,c,1,12,43,l,0,8,19,f,1,10,8,f,1,1,44,k,0,16,29,j,0
56260,11,2054,1,11,7,7,22,56,20,57,59,j,13,13,k,5,13,k,0,2,41,j,1,23,47,i,0,29,36,h,0,10,55,l,0,9,55,g,0,2,34,c,1,12,45,l,0,8,13,f,1,10,5,f,1,1,51,k,0,16,35,j,0
56261,12,2054,1,12,1,7,26,52,21,59,9,j,25,1,k,6,48,k,0,2,21,j,1,24,30,i,0,29,46,h,0,11,0,l,0,9,55,g,0,2,33,c,1,12,46,l,0,8,10,f,1,10,2,f,1,1,57,k,0,16,41,j,0
56262,13,2054,1,13,2,7,30,49,23,0,17,j,6,52,l,8,23,k,0,2,4,j,1,25,14,i,0,29,57,h,0,11,6,l,0,9,55,g,0,2,32,c,1,12,47,l,0,8,9,f,0,9,58,f,1,2,4,k,0,16,47,j,0
56263,14,2054,1,14,3,7,34,45,24,1,26,j,18,49,l,9,56,k,0,1,49,j,1,25,57,i,0,0,7,i,0,11,12,l,0,9,55,g,1,2,31,c,1,12,48,l,0,8,10,f,0,9,55,f,1,2,11,k,0,16,52,j,0
56264,15,2054,1,15,4,7,38,42,25,2,33,j,0,55,a,11,28,k,0,1,37,j,1,26,41,i,0,0,17,i,0,11,17,l,0,9,55,g,1,2,30,c,1,12,49,l,0,8,11,f,0,9,52,f,1,2,17,k,0,16,58,j,0
56265,16,2054,1,16,5,7,42,38,26,3,40,j,13,17,a,12,58,k,0,1,27,j,1,27,24,i,0,0,27,i,0,11,23,l,0,9,55,g,1,2,30,c,1,12,50,l,0,8,12,f,0,9,49,f,1,2,24,k,0,17,4,j,0
56266,17,2054,1,17,6,7,46,35,27,4,46,j,25,58,a,14,25,k,0,1,20,j,1,28,8,i,0,0,37,i,0,11,29,l,0,9,54,g,1,2,29,c,1,12,51,l,0,8,13,f,1,9,46,f,1,2,31,k,0,17,10,j,0
56267,18,2054,1,18,7,7,50,31,28,5,52,j,9,3,b,15,50,k,0,1,15,j,1,28,52,i,0,0,47,i,0,11,35,l,0,9,54,g,1,2,28,c,1,12,53,l,0,8,13,f,1,9,43,f,1,2,37,k,0,17,16,j,0
