1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
31047,366,1984,12,31,1,6,38,25,9,29,50,j,17,51,a,17,10,i,0,25,14,k,0,4,23,l,0,21,14,j,0,24,38,h,0,15,19,i,0,1,27,j,0,4,20,h,0,26,34,b,0,25,12,b,1,13,2,a,0,4,11,c,1
31048,1,1985,1,1,2,6,42,21,10,30,59,j,29,42,a,17,58,i,0,26,21,k,0,5,8,l,0,21,27,j,0,24,44,h,0,15,22,i,0,1,29,j,0,4,22,h,0,26,35,b,0,25,9,b,1,13,8,a,0,4,9,c,1
31049,2,1985,1,2,3,6,46,18,11,32,8,j,11,40,b,18,51,i,0,27,28,k,0,5,54,l,0,21,41,j,0,24,50,h,0,15,25,i,0,1,31,j,0,4,23,h,0,26,37,b,0,25,6,b,1,13,15,a,0,4,6,c,1
31050,3,1985,1,3,4,6,50,14,12,33,17,j,23,50,b,19,48,i,0,28,35,k,0,6,40,l,0,21,55,j,0,24,55,h,0,15,29,i,0,1,34,j,0,4,24,h,0,26,38,b,1,25,3,b,1,13,22,a,0,4,4,c,1
31051,4,1985,1,4,5,6,54,11,13,34,26,j,6,15,c,20,48,i,0,29,42,k,0,7,26,l,0,22,9,j,0,25,1,h,0,15,32,i,0,1,36,j,0,4,25,h,0,26,37,b,1,24,59,b,1,13,28,a,0,4,2,c,1
31052,5,1985,1,5,6,6,58,7,14,35,35,j,18,58,c,21,51,i,0,0,49,l,0,8,12,l,0,22,23,j,0,25,6,h,0,15,35,i,0,1,38,j,0,4,26,h,0,26,35,b,1,24,56,b,1,13,35,a,0,3,59,c,1
31053,6,1985,1,6,7,7,2,4,15,36,43,j,2,2,d,22,57,i,0,1,55,l,0,8,57,l,0,22,37,j,0,25,12,h,0,15,39,i,0,1,40,j,0,4,28,h,0,26,30,b,1,24,53,b,1,13,42,a,0,3,57,c,1
31054,7,1985,1,7,1,7,6,1,16,37,52,j,15,27,d,24,6,i,0,3,1,l,0,9,43,l,0,22,51,j,0,25,17,h,0,15,42,i,0,1,43,j,0,4,29,h,0,26,23,b,1,24,50,b,1,13,48,a,0,3,55,c,1
31055,8,1985,1,8,2,7,9,57,17,39,0,j,29,9,d,25,17,i,0,4,7,l,0,10,29,l,0,23,5,j,0,25,22,h,0,15,45,i,0,1,45,j,0,4,30,h,0,26,15,b,1,24,47,b,1,13,55,a,0,3,52,c,1
31056,9,1985,1,9,3,7,13,54,18,40,8,j,13,7,e,26,30,i,0,5,13,l,0,11,15,l,0,23,19,j,0,25,28,h,0,15,49,i,0,1,47,j,0,4,31,h,0,26,5,b,1,24,43,b,1,14,2,a,0,3,50,c,1
31057,10,1985,1,10,4,7,17,50,19,41,16,j,27,15,e,27,44,i,0,6,18,l,0,12,1,l,0,23,33,j,0,25,33,h,0,15,52,i,0,1,49,j,0,4,32,h,0,25,57,b,1,24,40,b,1,14,9,a,0,3,48,c,1
31058,11,1985,1,11,5,7,21,47,20,42,24,j,11,28,f,29,0,i,0,7,23,l,0,12,46,l,0,23,47,j,0,25,38,h,0,15,55,i,0,1,51,j,0,4,33,h,0,25,49,b,1,24,37,b,1,14,15,a,0,3,46,c,1
31059,12,1985,1,12,6,7,25,43,21,43,31,j,25,43,f,0,18,j,0,8,28,l,0,13,32,l,0,24,1,j,0,25,43,h,0,15,58,i,0,1,53,j,0,4,34,h,0,25,44,b,1,24,34,b,1,14,22,a,0,3,44,c,1
31060,13,1985,1,13,7,7,29,40,22,44,39,j,9,56,g,1,37,j,0,9,32,l,0,14,18,l,0,24,15,j,0,25,48,h,0,16,1,i,0,1,56,j,0,4,34,h,0,25,41,b,1,24,31,b,1,14,29,a,0,3,42,c,1
31061,14,1985,1,14,1,7,33,36,23,45,46,j,24,4,g,2,58,j,0,10,36,l,0,15,3,l,0,24,30,j,0,25,53,h,0,16,4,i,0,1,58,j,0,4,35,h,0,25,40,b,0,24,28,b,1,14,35,a,0,3,40,c,1
31062,15,1985,1,15,2,7,37,33,24,46,54,j,8,6,h,4,19,j,0,11,40,l,0,15,49,l,0,24,44,j,0,25,58,h,0,16,7,i,0,2,0,j,0,4,36,h,0,25,41,b,0,24,24,b,1,14,42,a,0,3,39,c,1
31063,16,1985,1,16,3,7,41,30,25,48,1,j,22,2,h,5,42,j,0,12,43,l,0,16,35,l,0,24,58,j,0,26,2,h,0,16,11,i,0,2,2,j,0,4,37,h,0,25,41,b,1,24,21,b,1,14,49,a,0,3,37,c,1
31064,17,1985,1,17,4,7,45,26,26,49,8,j,5,51,i,7,5,j,0,13,46,l,0,17,20,l,0,25,12,j,0,26,7,h,0,16,14,i,0,2,4,j,0,4,38,h,0,25,41,b,1,24,18,b,1,14,55,a,0,3,35,c,1
31065,18,1985,1,18,5,7,49,23,27,50,15,j,19,33,i,8,30,j,0,14,49,l,0,18,6,l,0,25,26,j,0,26,12,h,0,16,17,i,0,2,6,j,0,4,38,h,0,25,39,b,1,24,15,b,1,15,2,a,0,3,34,c,1
31066,19,1985,1,19,6,7,53,19,28,51,22,j,3,6,j,9,55,j,0,15,52,l,0,18,51,l,0,25,40,j,0,26,16,h,0,16,20,i,0,2,8,j,0,4,39,h,0,25,33,b,1,24,12,b,1,15,9,a,0,3,32,c,1
31067,20,1985,1,20,7,7,57,16,29,52,28,j,16,29,j,11,21,j,0,16,54,l,0,19,37,l,0,25,54,j,0,26,21,h,0,16,22,i,0,2,10,j,0,4,40,h,0,25,25,b,1,24,9,b,1,15,15,a,0,3,31,c,1
31068,21,1985,1,21,1,8,1,12,0,53,34,k,29,39,j,12,48,j,0,17,56,l,0,20,23,l,0,26,8,j,0,26,25,h,0,16,25,i,0,2,12,j,0,4,40,h,0,25,15,b,1,24,5,b,1,15,22,a,0,3,29,c,1
31069,22,1985,1,22,2,8,5,9,1,54,38,k,12,36,k,14,15,j,0,18,57,l,0,21,8,l,0,26,22,j,0,26,29,h,0,16,28,i,0,2,15,j,0,4,41,h,0,25,2,b,1,24,2,b,1,15,29,a,0,3,28,c,1
31070,23,1985,1,23,3,8,9,5,2,55,42,k,25,17,k,15,44,j,0,19,58,l,0,21,54,l,0,26,36,j,0,26,33,h,0,16,31,i,0,2,17,j,0,4,41,h,0,24,50,b,1,23,59,b,1,15,35,a,0,3,27,c,1
