1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
72685,365,2098,12,31,3,6,39,58,9,50,2,j,11,58,a,4,42,j,0,23,57,h,0,29,20,h,0,23,10,f,0,13,47,g,0,13,46,a,0,15,5,f,1,1,26,b,1,10,15,a,1,10,19,a,1,1,38,l,0,18,4,h,0
72686,1,2099,1,1,4,6,43,54,10,51,10,j,24,11,a,6,17,j,0,25,4,h,0,0,1,i,0,23,11,f,0,13,50,g,0,13,47,a,0,15,4,f,1,1,25,b,1,10,14,a,1,10,16,a,1,1,45,l,0,18,10,h,0
72687,2,2099,1,2,5,6,47,51,11,52,19,j,6,43,b,7,52,j,0,26,11,h,0,0,41,i,0,23,12,f,0,13,52,g,0,13,47,a,0,15,4,f,1,1,25,b,1,10,13,a,1,10,13,a,1,1,52,l,0,18,17,h,0
72688,3,2099,1,3,6,6,51,47,12,53,27,j,19,39,b,9,27,j,0,27,18,h,0,1,22,i,0,23,13,f,0,13,54,g,0,13,48,a,0,15,3,f,1,1,25,b,1,10,9,a,1,10,9,a,1,1,58,l,0,18,23,h,0
72689,4,2099,1,4,7,6,55,44,13,54,35,j,3,3,c,11,3,j,0,28,25,h,0,2,2,i,0,23,14,f,0,13,56,g,0,13,48,a,0,15,3,f,1,1,25,b,1,10,2,a,1,10,6,a,1,2,5,l,0,18,29,h,0
72690,5,2099,1,5,1,6,59,40,14,55,43,j,16,55,c,12,39,j,0,29,33,h,0,2,43,i,0,23,15,f,0,13,58,g,0,13,49,a,0,15,2,f,1,1,24,b,1,9,52,a,1,10,3,a,1,2,12,l,0,18,35,h,0
72691,6,2099,1,6,2,7,3,37,15,56,51,j,1,14,d,14,15,j,0,0,41,i,0,3,23,i,0,23,15,f,0,14,0,g,0,13,50,a,0,15,1,f,1,1,24,b,1,9,41,a,1,10,0,a,1,2,18,l,0,18,41,h,0
72692,7,2099,1,7,3,7,7,34,16,57,59,j,15,54,d,15,52,j,0,1,48,i,0,4,4,i,0,23,15,f,1,14,2,g,0,13,51,a,0,15,1,f,1,1,24,b,1,9,29,a,1,9,57,a,1,2,25,l,0,18,46,h,0
72693,8,2099,1,8,4,7,11,30,17,59,7,j,0,47,e,17,29,j,0,2,57,i,0,4,44,i,0,23,15,f,1,14,3,g,0,13,51,a,0,15,0,f,1,1,24,b,1,9,17,a,1,9,54,a,1,2,32,l,0,18,52,h,0
72694,9,2099,1,9,5,7,15,27,19,0,14,j,15,45,e,19,6,j,0,4,5,i,0,5,25,i,0,23,15,f,1,14,5,g,0,13,52,a,0,14,59,f,1,1,24,b,1,9,7,a,1,9,50,a,1,2,38,l,0,18,58,h,0
72695,10,2099,1,10,6,7,19,23,20,1,22,j,0,38,f,20,44,j,0,5,14,i,0,6,5,i,0,23,14,f,1,14,6,g,0,13,53,a,0,14,58,f,1,1,24,b,1,9,0,a,1,9,47,a,1,2,45,l,0,19,4,h,0
72696,11,2099,1,11,7,7,23,20,21,2,29,j,15,19,f,22,22,j,0,6,22,i,0,6,46,i,0,23,14,f,1,14,8,g,0,13,54,a,0,14,58,f,1,1,24,b,1,8,56,a,1,9,44,a,1,2,52,l,0,19,9,h,0
72697,12,2099,1,12,1,7,27,16,22,3,37,j,29,43,f,24,1,j,0,7,31,i,0,7,27,i,0,23,13,f,1,14,9,g,0,13,55,a,0,14,57,f,1,1,23,b,1,8,54,a,1,9,41,a,1,2,58,l,0,19,15,h,0
72698,13,2099,1,13,2,7,31,13,23,4,44,j,13,47,g,25,40,j,0,8,40,i,0,8,7,i,0,23,12,f,1,14,10,g,0,13,56,a,0,14,56,f,1,1,23,b,1,8,54,a,0,9,38,a,1,3,5,l,0,19,20,h,0
72699,14,2099,1,14,3,7,35,9,24,5,52,j,27,32,g,27,20,j,0,9,49,i,0,8,48,i,0,23,11,f,1,14,11,g,0,13,57,a,0,14,55,f,1,1,23,b,1,8,54,a,1,9,35,a,1,3,12,l,0,19,25,h,0
72700,15,2099,1,15,4,7,39,6,25,6,59,j,10,59,h,29,0,j,0,10,59,i,0,9,29,i,0,23,10,f,1,14,12,g,0,13,59,a,0,14,54,f,1,1,23,b,0,8,53,a,1,9,31,a,1,3,18,l,0,19,30,h,0
72701,16,2099,1,16,5,7,43,3,26,8,6,j,24,9,h,0,41,k,0,12,8,i,0,10,10,i,0,23,8,f,1,14,13,g,0,14,0,a,0,14,53,f,1,1,23,b,0,8,50,a,1,9,28,a,1,3,25,l,0,19,35,h,0
72702,17,2099,1,17,6,7,46,59,27,9,14,j,7,5,i,2,22,k,0,13,18,i,0,10,50,i,0,23,6,f,1,14,13,g,0,14,1,a,0,14,52,f,1,1,23,b,0,8,44,a,1,9,25,a,1,3,32,l,0,19,40,h,0
72703,18,2099,1,18,7,7,50,56,28,10,21,j,19,49,i,4,3,k,0,14,27,i,0,11,31,i,0,23,4,f,1,14,14,g,0,14,2,a,0,14,51,f,1,1,24,b,0,8,35,a,1,9,22,a,1,3,39,l,0,19,45,h,0
72704,19,2099,1,19,1,7,54,52,29,11,28,j,2,22,j,5,45,k,0,15,37,i,0,12,12,i,0,23,2,f,1,14,14,g,0,14,4,a,0,14,50,f,1,1,24,b,0,8,24,a,1,9,19,a,1,3,45,l,0,19,50,h,0
72705,20,2099,1,20,2,7,58,49,0,12,34,k,14,46,j,7,27,k,0,16,47,i,0,12,53,i,0,23,0,f,1,14,15,g,0,14,5,a,0,14,49,f,1,1,24,b,0,8,11,a,1,9,15,a,1,3,52,l,0,19,55,h,0
72706,21,2099,1,21,3,8,2,45,1,13,40,k,26,59,j,9,9,k,0,17,57,i,0,13,34,i,0,22,57,f,1,14,15,g,0,14,7,a,0,14,48,f,1,1,24,b,0,7,58,a,1,9,12,a,1,3,59,l,0,20,0,h,0
72707,22,2099,1,22,4,8,6,42,2,14,45,k,9,5,k,10,52,k,0,19,7,i,0,14,14,i,0,22,55,f,1,14,15,g,0,14,8,a,0,14,47,f,1,1,24,b,0,7,45,a,1,9,9,a,1,4,5,l,0,20,4,h,0
72708,23,2099,1,23,5,8,10,38,3,15,50,k,21,2,k,12,35,k,0,20,18,i,0,14,55,i,0,22,52,f,1,14,15,g,1,14,10,a,0,14,46,f,1,1,24,b,0,7,34,a,1,9,6,a,1,4,12,l,0,20,8,h,0
72709,24,2099,1,24,6,8,14,35,4,16,53,k,2,54,l,14,18,k,0,21,28,i,0,15,36,i,0,22,49,f,1,14,15,g,1,14,11,a,0,14,45,f,1,1,24,b,0,7,26,a,1,9,3,a,1,4,19,l,0,20,13,h,0
72710,25,2099,1,25,7,8,18,32,5,17,56,k,14,41,l,16,1,k,0,22,39,i,0,16,17,i,0,22,45,f,1,14,15,g,1,14,13,a,0,14,43,f,1,1,25,b,0,7,20,a,1,9,0,a,1,4,25,l,0,20,17,h,0
72711,26,2099,1,26,1,8,22,28,6,18,58,k,26,28,l,17,43,k,0,23,49,i,0,16,58,i,0,22,42,f,1,14,15,g,1,14,15,a,0,14,42,f,1,1,25,b,0,7,18,a,1,8,56,a,1,4,32,l,0,20,21,h,0
72712,27,2099,1,27,2,8,26,25,7,19,59,k,8,18,a,19,26,k,0,25,0,i,0,17,39,i,0,22,38,f,1,14,14,g,1,14,16,a,0,14,41,f,1,1,25,b,0,7,17,a,0,8,53,a,1,4,39,l,0,20,25,h,0
72713,28,2099,1,28,3,8,30,21,8,20,59,k,20,15,a,21,8,k,0,26,11,i,0,18,20,i,0,22,34,f,1,14,14,g,1,14,18,a,0,14,40,f,1,1,25,b,0,7,17,a,0,8,50,a,1,4,45,l,0,20,29,h,0
72714,29,2099,1,29,4,8,34,18,9,21,58,k,2,25,b,22,49,k,0,27,21,i,0,19,1,i,0,22,30,f,1,14,13,g,1,14,20,a,0,14,38,f,1,1,26,b,0,7,18,a,0,8,47,a,1,4,52,l,0,20,33,h,0
72715,30,2099,1,30,5,8,38,14,10,22,55,k,14,52,b,24,29,k,0,28,32,i,0,19,42,i,0,22,26,f,1,14,12,g,1,14,22,a,0,14,37,f,1,1,26,b,0,7,18,a,1,8,44,a,1,4,59,l,0,20,37,h,0
72716,31,2099,1,31,6,8,42,11,11,23,52,k,27,43,b,26,8,k,0,29,43,i,0,20,23,i,0,22,22,f,1,14,11,g,1,14,24,a,0,14,36,f,1,1,26,b,0,7,17,a,1,8,41,a,1,5,5,l,0,20,41,h,0
72717,32,2099,2,1,7,8,46,7,12,24,47,k,11,1,c,27,45,k,0,0,55,j,0,21,4,i,0,22,17,f,1,14,11,g,1,14,26,a,0,14,35,f,1,1,27,b,0,7,13,a,1,8,37,a,1,5,12,l,0,20,44,h,0
72718,33,2099,2,2,1,8,50,4,13,25,41,k,24,49,c,29,21,k,0,2,6,j,0,21,45,i,0,22,13,f,1,14,9,g,1,14,28,a,0,14,33,f,1,1,27,b,0,7,7,a,1,8,34,a,1,5,19,l,0,20,47,h,0
72719,34,2099,2,3,2,8,54,1,14,26,34,k,9,6,d,0,53,l,0,3,17,j,0,22,26,i,0,22,8,f,1,14,8,g,1,14,30,a,0,14,32,f,1,1,28,b,0,7,0,a,1,8,31,a,1,5,25,l,0,20,51,h,0
72720,35,2099,2,4,3,8,57,57,15,27,26,k,23,50,d,2,23,l,0,4,28,j,0,23,8,i,0,22,3,f,1,14,7,g,1,14,32,a,0,14,30,f,1,1,28,b,0,6,52,a,1,8,28,a,1,5,32,l,0,20,54,h,0
72721,36,2099,2,5,4,9,1,54,16,28,16,k,8,53,e,3,49,l,0,5,40,j,0,23,49,i,0,21,58,f,1,14,6,g,1,14,34,a,0,14,29,f,1,1,29,b,0,6,43,a,1,8,25,a,1,5,39,l,0,20,57,h,0
72722,37,2099,2,6,5,9,5,50,17,29,5,k,24,6,e,5,11,l,0,6,51,j,0,24,30,i,0,21,53,f,1,14,4,g,1,14,36,a,0,14,28,f,1,1,29,b,0,6,36,a,1,8,21,a,1,5,45,l,0,21,0,h,0
72723,38,2099,2,7,6,9,9,47,18,29,53,k,9,19,f,6,28,l,0,8,3,j,0,25,11,i,0,21,47,f,1,14,3,g,1,14,39,a,0,14,26,f,1,1,30,b,0,6,32,a,1,8,18,a,1,5,52,l,0,21,3,h,0
72724,39,2099,2,8,7,9,13,43,19,30,40,k,24,22,f,7,39,l,0,9,14,j,0,25,52,i,0,21,42,f,1,14,1,g,1,14,41,a,0,14,25,f,1,1,30,b,0,6,29,a,1,8,15,a,1,5,59,l,0,21,6,h,0
72725,40,2099,2,9,1,9,17,40,20,31,25,k,9,6,g,8,44,l,0,10,26,j,0,26,33,i,0,21,36,f,1,13,59,g,1,14,43,a,0,14,23,f,1,1,31,b,0,6,28,a,0,8,12,a,1,6,5,l,0,21,9,h,0
72726,41,2099,2,10,2,9,21,36,21,32,10,k,23,27,g,9,42,l,0,11,38,j,0,27,15,i,0,21,30,f,1,13,57,g,1,14,45,a,0,14,22,f,1,1,31,b,0,6,29,a,0,8,9,a,1,6,12,l,0,21,11,h,0
72727,42,2099,2,11,3,9,25,33,22,32,54,k,7,23,h,10,31,l,0,12,50,j,0,27,56,i,0,21,24,f,1,13,55,g,1,14,48,a,0,14,20,f,1,1,32,b,0,6,30,a,0,8,6,a,1,6,19,l,0,21,14,h,0
