1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
8036,365,1921,12,31,6,6,35,30,8,47,10,j,28,43,j,10,44,j,0,29,8,i,0,2,38,h,0,17,8,g,0,7,20,g,0,6,34,l,0,15,30,e,1,9,1,d,1,13,46,g,1,13,44,g,1,29,31,k,0,9,30,a,0
8037,1,1922,1,1,7,6,39,27,9,48,21,j,10,48,k,12,21,j,0,0,24,j,0,3,13,h,0,17,14,g,0,7,22,g,0,6,37,l,0,15,29,e,1,8,59,d,1,13,33,g,1,13,40,g,1,29,38,k,0,9,31,a,0
8038,2,1922,1,2,1,6,43,23,10,49,32,j,22,44,k,13,59,j,0,1,39,j,0,3,48,h,0,17,20,g,0,7,24,g,0,6,39,l,0,15,27,e,1,8,58,d,1,13,22,g,1,13,37,g,1,29,45,k,0,9,31,a,0
8039,3,1922,1,3,2,6,47,20,11,50,42,j,4,33,l,15,36,j,0,2,54,j,0,4,23,h,0,17,25,g,0,7,25,g,0,6,41,l,0,15,26,e,1,8,57,d,1,13,15,g,1,13,34,g,1,29,51,k,0,9,32,a,0
8040,4,1922,1,4,3,6,51,16,12,51,52,j,16,21,l,17,14,j,0,4,10,j,0,4,57,h,0,17,31,g,0,7,27,g,0,6,43,l,0,15,25,e,1,8,56,d,1,13,11,g,1,13,31,g,1,29,58,k,0,9,33,a,0
8041,5,1922,1,5,4,6,55,13,13,53,2,j,28,10,l,18,53,j,0,5,25,j,0,5,32,h,0,17,36,g,0,7,28,g,0,6,46,l,0,15,23,e,1,8,54,d,1,13,9,g,1,13,28,g,1,0,5,l,0,9,34,a,0
8042,6,1922,1,6,5,6,59,10,14,54,11,j,10,7,a,20,31,j,0,6,41,j,0,6,7,h,0,17,41,g,0,7,30,g,0,6,48,l,0,15,22,e,1,8,53,d,1,13,8,g,1,13,25,g,1,0,11,l,0,9,34,a,0
8043,7,1922,1,7,6,7,3,6,15,55,20,j,22,16,a,22,10,j,0,7,56,j,0,6,41,h,0,17,46,g,0,7,31,g,0,6,51,l,0,15,20,e,1,8,52,d,1,13,8,g,1,13,21,g,1,0,18,l,0,9,35,a,0
8044,8,1922,1,8,7,7,7,3,16,56,29,j,4,44,b,23,50,j,0,9,12,j,0,7,16,h,0,17,51,g,0,7,32,g,0,6,53,l,0,15,19,e,1,8,51,d,1,13,7,g,1,13,18,g,1,0,25,l,0,9,36,a,0
8045,9,1922,1,9,1,7,10,59,17,57,37,j,17,34,b,25,29,j,0,10,27,j,0,7,50,h,0,17,56,g,0,7,33,g,0,6,56,l,0,15,18,e,1,8,50,d,1,13,4,g,1,13,15,g,1,0,31,l,0,9,37,a,0
8046,10,1922,1,10,2,7,14,56,18,58,45,j,0,53,c,27,9,j,0,11,43,j,0,8,25,h,0,18,0,g,0,7,34,g,0,6,58,l,0,15,16,e,1,8,48,d,1,12,59,g,1,13,12,g,1,0,38,l,0,9,38,a,0
