1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
8401,365,1922,12,31,7,6,34,33,8,32,11,j,1,2,c,22,16,j,0,28,44,h,0,14,17,l,0,13,3,h,0,19,20,g,0,10,23,l,0,17,45,e,1,10,11,d,1,23,56,f,1,24,24,f,1,10,0,a,0,12,59,a,0
8402,1,1923,1,1,1,6,38,29,9,33,20,j,13,47,c,23,51,j,0,29,16,h,0,15,2,l,0,13,13,h,0,19,23,g,0,10,25,l,0,17,44,e,1,10,10,d,1,23,45,f,1,24,21,f,1,10,7,a,0,12,59,a,0
8403,2,1923,1,2,2,6,42,26,10,34,28,j,26,52,c,25,25,j,0,29,49,h,0,15,46,l,0,13,23,h,0,19,26,g,0,10,27,l,0,17,43,e,1,10,9,d,1,23,33,f,1,24,17,f,1,10,14,a,0,13,0,a,0
8404,3,1923,1,3,3,6,46,22,11,35,36,j,10,16,d,26,58,j,0,0,24,i,0,16,30,l,0,13,32,h,0,19,29,g,0,10,29,l,0,17,42,e,1,10,8,d,1,23,20,f,1,24,14,f,1,10,20,a,0,13,0,a,0
8405,4,1923,1,4,4,6,50,19,12,36,45,j,23,55,d,28,30,j,0,1,0,i,0,17,14,l,0,13,42,h,0,19,31,g,0,10,32,l,0,17,40,e,1,10,6,d,1,23,8,f,1,24,11,f,1,10,27,a,0,13,1,a,0
8406,5,1923,1,5,5,6,54,15,13,37,53,j,7,47,e,0,1,k,0,1,38,i,0,17,58,l,0,13,51,h,0,19,34,g,0,10,34,l,0,17,39,e,1,10,5,d,1,22,59,f,1,24,8,f,1,10,34,a,0,13,1,a,0
8407,6,1923,1,6,6,6,58,12,14,39,2,j,21,48,e,1,31,k,0,2,16,i,0,18,42,l,0,14,1,h,0,19,37,g,0,10,36,l,0,17,38,e,1,10,4,d,1,22,53,f,1,24,5,f,1,10,40,a,0,13,2,a,0
8408,7,1923,1,7,7,7,2,8,15,40,10,j,5,53,f,2,59,k,0,2,56,i,0,19,26,l,0,14,10,h,0,19,39,g,0,10,38,l,0,17,36,e,1,10,3,d,1,22,49,f,1,24,2,f,1,10,47,a,0,13,3,a,0
8409,8,1923,1,8,1,7,6,5,16,41,18,j,20,1,f,4,24,k,0,3,37,i,0,20,10,l,0,14,19,h,0,19,41,g,0,10,41,l,0,17,35,e,1,10,2,d,1,22,48,f,0,23,58,f,1,10,54,a,0,13,3,a,0
8410,9,1923,1,9,2,7,10,2,17,42,27,j,4,8,g,5,47,k,0,4,20,i,0,20,54,l,0,14,28,h,0,19,44,g,0,10,43,l,0,17,34,e,1,10,0,d,1,22,48,f,0,23,55,f,1,11,0,a,0,13,4,a,0
