1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
51135,365,2039,12,31,6,6,37,9,9,8,19,j,14,16,d,6,9,j,0,2,31,i,0,12,53,d,1,1,24,g,0,11,37,g,0,2,18,e,1,0,51,b,1,24,1,k,0,12,54,c,1,11,28,c,1,0,43,d,0,9,57,d,1
51136,1,2040,1,1,7,6,41,5,10,9,27,j,26,9,d,7,44,j,0,3,45,i,0,12,29,d,1,1,27,g,0,11,39,g,0,2,15,e,1,0,50,b,1,24,2,k,0,12,50,c,1,11,25,c,1,0,49,d,0,9,53,d,1
51137,2,2040,1,2,1,6,45,2,11,10,35,j,8,8,e,9,20,j,0,4,58,i,0,12,5,d,1,1,30,g,0,11,41,g,0,2,13,e,1,0,50,b,1,24,4,k,0,12,45,c,1,11,22,c,1,0,56,d,0,9,49,d,1
51138,3,2040,1,3,2,6,48,58,12,11,43,j,20,14,e,10,56,j,0,6,11,i,0,11,41,d,1,1,33,g,0,11,43,g,0,2,10,e,1,0,50,b,1,24,5,k,0,12,39,c,1,11,18,c,1,1,3,d,0,9,45,d,1
51139,4,2040,1,4,3,6,52,55,13,12,51,j,2,29,f,12,32,j,0,7,24,i,0,11,18,d,1,1,35,g,0,11,45,g,0,2,8,e,1,0,49,b,1,24,7,k,0,12,34,c,1,11,15,c,1,1,9,d,0,9,41,d,1
51140,5,2040,1,5,4,6,56,51,14,13,59,j,14,57,f,14,9,j,0,8,38,i,0,10,54,d,1,1,38,g,0,11,47,g,0,2,6,e,1,0,49,b,1,24,8,k,0,12,30,c,1,11,12,c,1,1,16,d,0,9,37,d,1
51141,6,2040,1,6,5,7,0,48,15,15,8,j,27,38,f,15,46,j,0,9,51,i,0,10,31,d,1,1,40,g,0,11,49,g,0,2,3,e,1,0,49,b,1,24,9,k,0,12,27,c,1,11,9,c,1,1,23,d,0,9,33,d,1
51142,7,2040,1,7,6,7,4,45,16,16,17,j,10,38,g,17,24,j,0,11,5,i,0,10,8,d,1,1,42,g,0,11,50,g,0,2,1,e,1,0,49,b,1,24,11,k,0,12,25,c,0,11,6,c,1,1,29,d,0,9,29,d,1
51143,8,2040,1,8,7,7,8,41,17,17,26,j,23,57,g,19,1,j,0,12,18,i,0,9,45,d,1,1,43,g,0,11,52,g,0,1,58,e,1,0,49,b,1,24,12,k,0,12,25,c,0,11,3,c,1,1,36,d,0,9,25,d,1
51144,9,2040,1,9,1,7,12,38,18,18,36,j,7,40,h,20,40,j,0,13,32,i,0,9,22,d,1,1,45,g,0,11,53,g,0,1,56,e,1,0,49,b,1,24,14,k,0,12,26,c,0,10,59,c,1,1,43,d,0,9,21,d,1
51145,10,2040,1,10,2,7,16,34,19,19,45,j,21,46,h,22,18,j,0,14,46,i,0,9,0,d,1,1,46,g,0,11,54,g,0,1,53,e,1,0,48,b,1,24,15,k,0,12,28,c,0,10,56,c,1,1,49,d,0,9,17,d,1
51146,11,2040,1,11,3,7,20,31,20,20,55,j,6,16,i,23,58,j,0,15,59,i,0,8,38,d,1,1,47,g,0,11,56,g,0,1,51,e,1,0,48,b,0,24,17,k,0,12,29,c,1,10,53,c,1,1,56,d,0,9,13,d,1
51147,12,2040,1,12,4,7,24,27,21,22,4,j,21,7,i,25,37,j,0,17,13,i,0,8,17,d,1,1,48,g,0,11,57,g,0,1,48,e,1,0,48,b,0,24,18,k,0,12,29,c,1,10,50,c,1,2,3,d,0,9,9,d,1
51148,13,2040,1,13,5,7,28,24,22,23,14,j,6,12,j,27,17,j,0,18,27,i,0,7,56,d,1,1,49,g,0,11,58,g,0,1,45,e,1,0,48,b,0,24,20,k,0,12,27,c,1,10,47,c,1,2,9,d,0,9,5,d,1
51149,14,2040,1,14,6,7,32,21,23,24,23,j,21,23,j,28,57,j,0,19,40,i,0,7,36,d,1,1,50,g,0,11,58,g,0,1,43,e,1,0,49,b,0,24,21,k,0,12,23,c,1,10,43,c,1,2,16,d,0,9,1,d,1
51150,15,2040,1,15,7,7,36,17,24,25,32,j,6,31,k,0,38,k,0,20,54,i,0,7,16,d,1,1,50,g,0,11,59,g,0,1,40,e,1,0,49,b,0,24,23,k,0,12,17,c,1,10,40,c,1,2,23,d,0,8,57,d,1
51151,16,2040,1,16,1,7,40,14,25,26,41,j,21,25,k,2,19,k,0,22,8,i,0,6,57,d,1,1,50,g,0,12,0,g,0,1,38,e,1,0,49,b,0,24,24,k,0,12,10,c,1,10,37,c,1,2,29,d,0,8,54,d,1
51152,17,2040,1,17,2,7,44,10,26,27,48,j,5,57,l,4,0,k,0,23,22,i,0,6,38,d,1,1,50,g,1,12,0,g,0,1,35,e,1,0,49,b,0,24,26,k,0,12,3,c,1,10,34,c,1,2,36,d,0,8,50,d,1
51153,18,2040,1,18,3,7,48,7,27,28,55,j,20,2,l,5,42,k,0,24,36,i,0,6,20,d,1,1,50,g,1,12,1,g,0,1,33,e,1,0,49,b,0,24,28,k,0,11,56,c,1,10,31,c,1,2,43,d,0,8,46,d,1
51154,19,2040,1,19,4,7,52,3,28,30,2,j,3,37,a,7,24,k,0,25,50,i,0,6,3,d,1,1,50,g,1,12,1,g,0,1,30,e,1,0,49,b,0,24,29,k,0,11,51,c,1,10,28,c,1,2,49,d,0,8,42,d,1
51155,20,2040,1,20,5,7,56,0,29,31,7,j,16,44,a,9,6,k,0,27,4,i,0,5,47,d,1,1,49,g,1,12,1,g,0,1,27,e,1,0,50,b,0,24,31,k,0,11,49,c,1,10,24,c,1,2,56,d,0,8,39,d,1
51156,21,2040,1,21,6,7,59,56,0,32,11,k,29,25,a,10,48,k,0,28,17,i,0,5,31,d,1,1,49,g,1,12,1,g,1,1,25,e,1,0,50,b,0,24,32,k,0,11,48,c,0,10,21,c,1,3,3,d,0,8,35,d,1
51157,22,2040,1,22,7,8,3,53,1,33,15,k,11,45,b,12,30,k,0,29,31,i,0,5,16,d,1,1,48,g,1,12,1,g,1,1,22,e,1,0,50,b,0,24,34,k,0,11,48,c,0,10,18,c,1,3,9,d,0,8,31,d,1
51158,23,2040,1,23,1,8,7,50,2,34,18,k,23,49,b,14,12,k,0,0,45,j,0,5,2,d,1,1,46,g,1,12,1,g,1,1,19,e,1,0,51,b,0,24,36,k,0,11,49,c,0,10,15,c,1,3,16,d,0,8,28,d,1
51159,24,2040,1,24,2,8,11,46,3,35,20,k,5,43,c,15,53,k,0,1,59,j,0,4,49,d,1,1,45,g,1,12,1,g,1,1,17,e,1,0,51,b,0,24,37,k,0,11,50,c,1,10,12,c,1,3,23,d,0,8,24,d,1
51160,25,2040,1,25,3,8,15,43,4,36,21,k,17,31,c,17,34,k,0,3,13,j,0,4,36,d,1,1,44,g,1,12,0,g,1,1,14,e,1,0,52,b,0,24,39,k,0,11,50,c,1,10,9,c,1,3,29,d,0,8,21,d,1
51161,26,2040,1,26,4,8,19,39,5,37,21,k,29,17,c,19,15,k,0,4,27,j,0,4,24,d,1,1,42,g,1,12,0,g,1,1,12,e,1,0,52,b,0,24,41,k,0,11,49,c,1,10,5,c,1,3,36,d,0,8,17,d,1
51162,27,2040,1,27,5,8,23,36,6,38,20,k,11,6,d,20,54,k,0,5,42,j,0,4,13,d,1,1,40,g,1,11,59,g,1,1,9,e,1,0,53,b,0,24,42,k,0,11,44,c,1,10,2,c,1,3,43,d,0,8,14,d,1
51163,28,2040,1,28,6,8,27,32,7,39,18,k,23,0,d,22,32,k,0,6,56,j,0,4,3,d,1,1,38,g,1,11,59,g,1,1,6,e,1,0,53,b,0,24,44,k,0,11,37,c,1,9,59,c,1,3,49,d,0,8,10,d,1
51164,29,2040,1,29,7,8,31,29,8,40,15,k,5,1,e,24,8,k,0,8,10,j,0,3,53,d,1,1,36,g,1,11,58,g,1,1,4,e,1,0,54,b,0,24,46,k,0,11,28,c,1,9,56,c,1,3,56,d,0,8,7,d,1
51165,30,2040,1,30,1,8,35,25,9,41,11,k,17,11,e,25,43,k,0,9,24,j,0,3,45,d,1,1,33,g,1,11,57,g,1,1,1,e,1,0,55,b,0,24,47,k,0,11,17,c,1,9,53,c,1,4,2,d,0,8,4,d,1
51166,31,2040,1,31,2,8,39,22,10,42,6,k,29,30,e,27,15,k,0,10,38,j,0,3,37,d,1,1,30,g,1,11,56,g,1,0,59,e,1,0,55,b,0,24,49,k,0,11,6,c,1,9,49,c,1,4,9,d,0,8,1,d,1
51167,32,2040,2,1,3,8,43,19,11,43,1,k,12,0,f,28,44,k,0,11,52,j,0,3,30,d,1,1,28,g,1,11,55,g,1,0,56,e,1,0,56,b,0,24,51,k,0,10,54,c,1,9,46,c,1,4,16,d,0,7,58,d,1
51168,33,2040,2,2,4,8,47,15,12,43,54,k,24,41,f,0,10,l,0,13,6,j,0,3,23,d,1,1,25,g,1,11,54,g,1,0,54,e,1,0,57,b,0,24,52,k,0,10,44,c,1,9,43,c,1,4,22,d,0,7,55,d,1
51169,34,2040,2,3,5,8,51,12,13,44,47,k,7,33,g,1,31,l,0,14,20,j,0,3,18,d,1,1,21,g,1,11,53,g,1,0,51,e,1,0,57,b,0,24,54,k,0,10,36,c,1,9,40,c,1,4,29,d,0,7,52,d,1
51170,35,2040,2,4,6,8,55,8,14,45,38,k,20,38,g,2,47,l,0,15,35,j,0,3,13,d,1,1,18,g,1,11,51,g,1,0,48,e,1,0,58,b,0,24,56,k,0,10,31,c,1,9,37,c,1,4,36,d,0,7,49,d,1
51171,36,2040,2,5,7,8,59,5,15,46,29,k,3,58,h,3,58,l,0,16,49,j,0,3,9,d,1,1,15,g,1,11,50,g,1,0,46,e,1,0,59,b,0,24,58,k,0,10,28,c,1,9,34,c,1,4,42,d,0,7,46,d,1
51172,37,2040,2,6,1,9,3,1,16,47,19,k,17,34,h,5,3,l,0,18,3,j,0,3,6,d,1,1,11,g,1,11,48,g,1,0,43,e,1,1,0,b,0,24,59,k,0,10,28,c,0,9,30,c,1,4,49,d,0,7,43,d,1
51173,38,2040,2,7,2,9,6,58,17,48,9,k,1,27,i,6,0,l,0,19,17,j,0,3,4,d,1,1,7,g,1,11,46,g,1,0,41,e,1,1,1,b,0,25,1,k,0,10,28,c,0,9,27,c,1,4,56,d,0,7,40,d,1
51174,39,2040,2,8,3,9,10,54,18,48,57,k,15,39,i,6,50,l,0,20,32,j,0,3,3,d,1,1,3,g,1,11,44,g,1,0,39,e,1,1,2,b,0,25,3,k,0,10,28,c,1,9,24,c,1,5,2,d,0,7,38,d,1
51175,40,2040,2,9,4,9,14,51,19,49,45,k,0,7,j,7,31,l,0,21,46,j,0,3,2,d,0,0,59,g,1,11,43,g,1,0,36,e,1,1,3,b,0,25,4,k,0,10,27,c,1,9,21,c,1,5,9,d,0,7,35,d,1
51176,41,2040,2,10,5,9,18,48,20,50,32,k,14,51,j,8,3,l,0,23,0,j,0,3,2,d,0,0,54,g,1,11,41,g,1,0,34,e,1,1,4,b,0,25,6,k,0,10,23,c,1,9,18,c,1,5,16,d,0,7,32,d,1
51177,42,2040,2,11,6,9,22,44,21,51,17,k,29,43,j,8,24,l,0,24,14,j,0,3,3,d,0,0,50,g,1,11,38,g,1,0,31,e,1,1,5,b,0,25,8,k,0,10,16,c,1,9,15,c,1,5,22,d,0,7,30,d,1
51178,43,2040,2,12,7,9,26,41,22,52,1,k,14,36,k,8,36,l,0,25,29,j,0,3,4,d,0,0,45,g,1,11,36,g,1,0,29,e,1,1,6,b,0,25,10,k,0,10,7,c,1,9,11,c,1,5,29,d,0,7,27,d,1
51179,44,2040,2,13,1,9,30,37,23,52,44,k,29,21,k,8,36,l,1,26,43,j,0,3,6,d,0,0,40,g,1,11,34,g,1,0,27,e,1,1,7,b,0,25,11,k,0,9,56,c,1,9,8,c,1,5,36,d,0,7,25,d,1
51180,45,2040,2,14,2,9,34,34,24,53,26,k,13,50,l,8,26,l,1,27,57,j,0,3,9,d,0,0,35,g,1,11,31,g,1,0,24,e,1,1,8,b,0,25,13,k,0,9,44,c,1,9,5,c,1,5,42,d,0,7,23,d,1
51181,46,2040,2,15,3,9,38,30,25,54,6,k,27,56,l,8,6,l,1,29,12,j,0,3,13,d,0,0,30,g,1,11,29,g,1,0,22,e,1,1,9,b,0,25,15,k,0,9,33,c,1,9,2,c,1,5,49,d,0,7,21,d,1
51182,47,2040,2,16,4,9,42,27,26,54,44,k,11,36,a,7,35,l,1,0,26,k,0,3,17,d,0,0,24,g,1,11,26,g,1,0,20,e,1,1,10,b,0,25,17,k,0,9,24,c,1,8,59,c,1,5,56,d,0,7,19,d,1
51183,48,2040,2,17,5,9,46,23,27,55,21,k,24,48,a,6,56,l,1,1,40,k,0,3,22,d,0,0,19,g,1,11,24,g,1,0,17,e,1,1,12,b,0,25,18,k,0,9,17,c,1,8,55,c,1,6,2,d,0,7,17,d,1
51184,49,2040,2,18,6,9,50,20,28,55,56,k,7,34,b,6,8,l,1,2,55,k,0,3,28,d,0,0,13,g,1,11,21,g,1,0,15,e,1,1,13,b,0,25,20,k,0,9,13,c,1,8,52,c,1,6,9,d,0,7,15,d,1
51185,50,2040,2,19,7,9,54,17,29,56,29,k,19,58,b,5,12,l,1,4,9,k,0,3,35,d,0,0,7,g,1,11,18,g,1,0,13,e,1,1,14,b,0,25,22,k,0,9,11,c,1,8,49,c,1,6,16,d,0,7,13,d,1
51186,51,2040,2,20,1,9,58,13,0,57,0,l,2,4,c,4,12,l,1,5,23,k,0,3,42,d,0,0,1,g,1,11,15,g,1,0,11,e,1,1,15,b,0,25,24,k,0,9,11,c,1,8,46,c,1,6,22,d,0,7,11,d,1
51187,52,2040,2,21,2,10,2,10,1,57,30,l,13,59,c,3,7,l,1,6,38,k,0,3,49,d,0,29,55,f,1,11,12,g,1,0,9,e,1,1,17,b,0,25,25,k,0,9,11,c,1,8,43,c,1,6,29,d,0,7,9,d,1
51188,53,2040,2,22,3,10,6,6,2,57,58,l,25,47,c,2,1,l,1,7,52,k,0,3,58,d,0,29,49,f,1,11,9,g,1,0,7,e,1,1,18,b,0,25,27,k,0,9,10,c,1,8,40,c,1,6,36,d,0,7,8,d,1
51189,54,2040,2,23,4,10,10,3,3,58,24,l,7,34,d,0,54,l,1,9,6,k,0,4,7,d,0,29,43,f,1,11,6,g,1,0,5,e,1,1,19,b,0,25,29,k,0,9,7,c,1,8,36,c,1,6,42,d,0,7,6,d,1
51190,55,2040,2,24,5,10,13,59,4,58,48,l,19,25,d,29,48,k,1,10,21,k,0,4,16,d,0,29,36,f,1,11,3,g,1,0,3,e,1,1,21,b,0,25,31,k,0,9,2,c,1,8,33,c,1,6,49,d,0,7,5,d,1
51191,56,2040,2,25,6,10,17,56,5,59,10,l,1,24,e,28,45,k,1,11,35,k,0,4,26,d,0,29,30,f,1,10,59,g,1,0,1,e,1,1,22,b,0,25,32,k,0,8,54,c,1,8,30,c,1,6,56,d,0,7,3,d,1
51192,57,2040,2,26,7,10,21,52,6,59,31,l,13,34,e,27,46,k,1,12,49,k,0,4,37,d,0,29,23,f,1,10,56,g,1,29,59,d,1,1,24,b,0,25,34,k,0,8,43,c,1,8,27,c,1,7,2,d,0,7,2,d,1
51193,58,2040,2,27,1,10,25,49,7,59,49,l,25,56,e,26,53,k,1,14,4,k,0,4,48,d,0,29,17,f,1,10,52,g,1,29,57,d,1,1,25,b,0,25,36,k,0,8,30,c,1,8,24,c,1,7,9,d,0,7,1,d,1
51194,59,2040,2,28,2,10,29,46,9,0,6,l,8,31,f,26,5,k,1,15,18,k,0,5,0,d,0,29,10,f,1,10,49,g,1,29,55,d,1,1,27,b,0,25,37,k,0,8,16,c,1,8,20,c,1,7,16,d,0,7,0,d,1
51195,60,2040,2,29,3,10,33,42,10,0,21,l,21,20,f,25,24,k,1,16,32,k,0,5,12,d,0,29,3,f,1,10,45,g,1,29,53,d,1,1,28,b,0,25,39,k,0,8,2,c,1,8,17,c,1,7,22,d,0,6,59,d,1
51196,61,2040,3,1,4,10,37,39,11,0,35,l,4,21,g,24,49,k,1,17,47,k,0,5,25,d,0,28,56,f,1,10,42,g,1,29,51,d,1,1,30,b,0,25,41,k,0,7,50,c,1,8,14,c,1,7,29,d,0,6,58,d,1
51197,62,2040,3,2,5,10,41,35,12,0,46,l,17,33,g,24,22,k,1,19,1,k,0,5,38,d,0,28,49,f,1,10,38,g,1,29,50,d,1,1,31,b,0,25,43,k,0,7,40,c,1,8,11,c,1,7,36,d,0,6,57,d,1
51198,63,2040,3,3,6,10,45,32,13,0,57,l,0,56,h,24,2,k,1,20,15,k,0,5,52,d,0,28,41,f,1,10,34,g,1,29,48,d,1,1,33,b,0,25,44,k,0,7,33,c,1,8,8,c,1,7,42,d,0,6,56,d,1
51199,64,2040,3,4,7,10,49,28,14,1,5,l,14,29,h,23,49,k,1,21,30,k,0,6,7,d,0,28,34,f,1,10,30,g,1,29,46,d,1,1,35,b,0,25,46,k,0,7,29,c,1,8,5,c,1,7,49,d,0,6,55,d,1
51200,65,2040,3,5,1,10,53,25,15,1,12,l,28,11,h,23,42,k,0,22,44,k,0,6,21,d,0,28,27,f,1,10,26,g,1,29,45,d,1,1,36,b,0,25,48,k,0,7,28,c,1,8,1,c,1,7,56,d,0,6,55,d,1
