1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
40543,365,2010,12,31,5,6,37,16,9,11,1,j,15,38,h,19,40,i,0,22,37,h,0,17,36,j,0,26,25,l,0,16,37,g,0,26,56,l,0,26,42,k,0,5,18,j,0,2,45,j,0,2,22,j,1,20,46,l,0,27,34,k,0
40544,1,2011,1,1,6,6,41,13,10,12,11,j,29,14,h,19,50,i,0,23,34,h,0,18,22,j,0,26,33,l,0,16,40,g,0,26,58,l,0,26,44,k,0,5,20,j,0,2,46,j,0,2,18,j,1,20,53,l,0,27,37,k,0
40545,2,2011,1,2,7,6,45,9,11,13,21,j,12,39,i,20,9,i,0,24,32,h,0,19,9,j,0,26,41,l,0,16,42,g,0,26,59,l,0,26,46,k,0,5,22,j,0,2,46,j,0,2,15,j,1,20,59,l,0,27,40,k,0
40546,3,2011,1,3,1,6,49,6,12,14,32,j,25,51,i,20,35,i,0,25,30,h,0,19,55,j,0,26,49,l,0,16,45,g,0,27,0,l,0,26,48,k,0,5,24,j,0,2,47,j,0,2,12,j,1,21,6,l,0,27,43,k,0
40547,4,2011,1,4,2,6,53,3,13,15,43,j,8,49,j,21,8,i,0,26,29,h,0,20,42,j,0,26,58,l,0,16,47,g,0,27,2,l,0,26,49,k,0,5,26,j,0,2,47,j,1,2,9,j,1,21,13,l,0,27,47,k,0
40548,5,2011,1,5,3,6,56,59,14,16,54,j,21,34,j,21,46,i,0,27,28,h,0,21,28,j,0,27,6,l,0,16,49,g,0,27,3,l,0,26,51,k,0,5,28,j,0,2,46,j,1,2,6,j,1,21,20,l,0,27,50,k,0
40549,6,2011,1,6,4,7,0,56,15,18,4,j,4,5,k,22,30,i,0,28,28,h,0,22,15,j,0,27,15,l,0,16,52,g,0,27,5,l,0,26,53,k,0,5,31,j,0,2,45,j,1,2,3,j,1,21,26,l,0,27,53,k,0
40550,7,2011,1,7,5,7,4,52,16,19,15,j,16,24,k,23,19,i,0,29,28,h,0,23,2,j,0,27,24,l,0,16,54,g,0,27,6,l,0,26,55,k,0,5,33,j,0,2,43,j,1,1,59,j,1,21,33,l,0,27,56,k,0
40551,8,2011,1,8,6,7,8,49,17,20,25,j,28,31,k,24,12,i,0,0,29,i,0,23,48,j,0,27,33,l,0,16,56,g,0,27,8,l,0,26,57,k,0,5,35,j,0,2,41,j,1,1,56,j,1,21,40,l,0,28,0,k,0
40552,9,2011,1,9,7,7,12,45,18,21,35,j,10,30,l,25,9,i,0,1,30,i,0,24,35,j,0,27,42,l,0,16,58,g,0,27,10,l,0,26,58,k,0,5,37,j,0,2,38,j,1,1,53,j,1,21,46,l,0,28,3,k,0
40553,10,2011,1,10,1,7,16,42,19,22,44,j,22,24,l,26,9,i,0,2,32,i,0,25,22,j,0,27,51,l,0,16,59,g,0,27,11,l,0,27,0,k,0,5,39,j,0,2,36,j,1,1,50,j,1,21,53,l,0,28,7,k,0
40554,11,2011,1,11,2,7,20,38,20,23,53,j,4,15,a,27,12,i,0,3,33,i,0,26,8,j,0,28,1,l,0,17,1,g,0,27,13,l,0,27,2,k,0,5,41,j,0,2,35,j,1,1,47,j,1,22,0,l,0,28,10,k,0
40555,12,2011,1,12,3,7,24,35,21,25,1,j,16,9,a,28,18,i,0,4,36,i,0,26,55,j,0,28,10,l,0,17,3,g,0,27,15,l,0,27,4,k,0,5,43,j,0,2,34,j,0,1,44,j,1,22,7,l,0,28,13,k,0
40556,13,2011,1,13,4,7,28,31,22,26,9,j,28,10,a,29,27,i,0,5,38,i,0,27,42,j,0,28,20,l,0,17,4,g,0,27,17,l,0,27,6,k,0,5,45,j,0,2,34,j,0,1,40,j,1,22,13,l,0,28,17,k,0
40557,14,2011,1,14,5,7,32,28,23,27,16,j,10,24,b,0,37,j,0,6,41,i,0,28,29,j,0,28,30,l,0,17,6,g,0,27,19,l,0,27,8,k,0,5,48,j,0,2,35,j,0,1,37,j,1,22,20,l,0,28,20,k,0
40558,15,2011,1,15,6,7,36,25,24,28,23,j,22,53,b,1,50,j,0,7,44,i,0,29,16,j,0,28,40,l,0,17,7,g,0,27,20,l,0,27,10,k,0,5,50,j,0,2,36,j,0,1,34,j,1,22,27,l,0,28,24,k,0
40559,16,2011,1,16,7,7,40,21,25,29,29,j,5,44,c,3,4,j,0,8,48,i,0,0,3,k,0,28,50,l,0,17,8,g,0,27,22,l,0,27,12,k,0,5,52,j,0,2,38,j,0,1,31,j,1,22,33,l,0,28,28,k,0
40560,17,2011,1,17,1,7,44,18,26,30,34,j,18,57,c,4,20,j,0,9,52,i,0,0,49,k,0,29,0,l,0,17,9,g,0,27,24,l,0,27,14,k,0,5,54,j,0,2,39,j,0,1,28,j,1,22,40,l,0,28,31,k,0
40561,18,2011,1,18,2,7,48,14,27,31,39,j,2,36,d,5,37,j,0,10,56,i,0,1,36,k,0,29,10,l,0,17,10,g,0,27,27,l,0,27,16,k,0,5,56,j,0,2,40,j,1,1,24,j,1,22,47,l,0,28,35,k,0
40562,19,2011,1,19,3,7,52,11,28,32,43,j,16,39,d,6,56,j,0,12,0,i,0,2,23,k,0,29,20,l,0,17,11,g,0,27,29,l,0,27,18,k,0,5,58,j,0,2,39,j,1,1,21,j,1,22,54,l,0,28,39,k,0
40563,20,2011,1,20,4,7,56,7,29,33,47,j,1,3,e,8,16,j,0,13,5,i,0,3,10,k,0,29,31,l,0,17,11,g,0,27,31,l,0,27,20,k,0,6,0,j,0,2,37,j,1,1,18,j,1,23,0,l,0,28,42,k,0
40564,21,2011,1,21,5,8,0,4,0,34,49,k,15,43,e,9,37,j,0,14,10,i,0,3,57,k,0,29,42,l,0,17,12,g,0,27,33,l,0,27,22,k,0,6,2,j,0,2,34,j,1,1,15,j,1,23,7,l,0,28,46,k,0
40565,22,2011,1,22,6,8,4,1,1,35,52,k,0,31,f,10,59,j,0,15,15,i,0,4,44,k,0,29,52,l,0,17,13,g,0,27,35,l,0,27,24,k,0,6,4,j,0,2,29,j,1,1,12,j,1,23,14,l,0,28,50,k,0
40566,23,2011,1,23,7,8,7,57,2,36,53,k,15,19,f,12,22,j,0,16,20,i,0,5,31,k,0,0,3,a,0,17,13,g,0,27,37,l,0,27,26,k,0,6,6,j,0,2,25,j,1,1,9,j,1,23,21,l,0,28,54,k,0
40567,24,2011,1,24,1,8,11,54,3,37,54,k,0,1,g,13,47,j,0,17,26,i,0,6,19,k,0,0,14,a,0,17,13,g,0,27,40,l,0,27,29,k,0,6,8,j,0,2,21,j,1,1,5,j,1,23,27,l,0,28,57,k,0
40568,25,2011,1,25,2,8,15,50,4,38,55,k,14,29,g,15,12,j,0,18,32,i,0,7,6,k,0,0,25,a,0,17,14,g,0,27,42,l,0,27,31,k,0,6,10,j,0,2,18,j,1,1,2,j,1,23,34,l,0,29,1,k,0
40569,26,2011,1,26,3,8,19,47,5,39,55,k,28,41,g,16,38,j,0,19,38,i,0,7,53,k,0,0,36,a,0,17,14,g,1,27,44,l,0,27,33,k,0,6,12,j,0,2,16,j,1,0,59,j,1,23,41,l,0,29,5,k,0
40570,27,2011,1,27,4,8,23,43,6,40,55,k,12,34,h,18,4,j,0,20,45,i,0,8,40,k,0,0,47,a,0,17,14,g,1,27,47,l,0,27,35,k,0,6,14,j,0,2,16,j,0,0,56,j,1,23,47,l,0,29,9,k,0
40571,28,2011,1,28,5,8,27,40,7,41,54,k,26,9,h,19,32,j,0,21,51,i,0,9,27,k,0,0,59,a,0,17,13,g,1,27,49,l,0,27,37,k,0,6,16,j,0,2,17,j,0,0,53,j,1,23,54,l,0,29,13,k,0
40572,29,2011,1,29,6,8,31,36,8,42,53,k,9,26,i,21,0,j,0,22,58,i,0,10,14,k,0,1,10,a,0,17,13,g,1,27,52,l,0,27,39,k,0,6,17,j,0,2,19,j,0,0,50,j,1,24,1,l,0,29,17,k,0
40573,30,2011,1,30,7,8,35,33,9,43,51,k,22,28,i,22,30,j,0,24,5,i,0,11,2,k,0,1,22,a,0,17,13,g,1,27,54,l,0,27,41,k,0,6,19,j,0,2,20,j,0,0,46,j,1,24,8,l,0,29,21,k,0
40574,31,2011,1,31,1,8,39,30,10,44,48,k,5,17,j,24,0,j,0,25,12,i,0,11,49,k,0,1,33,a,0,17,12,g,1,27,57,l,0,27,44,k,0,6,21,j,0,2,21,j,1,0,43,j,1,24,14,l,0,29,25,k,0
40575,32,2011,2,1,2,8,43,26,11,45,44,k,17,53,j,25,30,j,0,26,20,i,0,12,36,k,0,1,45,a,0,17,12,g,1,27,59,l,0,27,46,k,0,6,23,j,0,2,20,j,1,0,40,j,1,24,21,l,0,29,29,k,0
40576,33,2011,2,2,3,8,47,23,12,46,40,k,0,20,k,27,2,j,0,27,27,i,0,13,23,k,0,1,57,a,0,17,11,g,1,28,2,l,0,27,48,k,0,6,25,j,0,2,16,j,1,0,37,j,1,24,28,l,0,29,33,k,0
40577,34,2011,2,3,4,8,51,19,13,47,34,k,12,37,k,28,34,j,0,28,35,i,0,14,11,k,0,2,9,a,0,17,10,g,1,28,5,l,0,27,50,k,0,6,27,j,0,2,11,j,1,0,34,j,1,24,34,l,0,29,37,k,0
40578,35,2011,2,4,5,8,55,16,14,48,28,k,24,46,k,0,7,k,0,29,43,i,0,14,58,k,0,2,21,a,0,17,9,g,1,28,7,l,0,27,53,k,0,6,29,j,0,2,3,j,1,0,30,j,1,24,41,l,0,29,41,k,0
40579,36,2011,2,5,6,8,59,12,15,49,20,k,6,48,l,1,40,k,0,0,51,j,0,15,45,k,0,2,33,a,0,17,9,g,1,28,10,l,0,27,55,k,0,6,30,j,0,1,55,j,1,0,27,j,1,24,48,l,0,29,45,k,0
40580,37,2011,2,6,7,9,3,9,16,50,11,k,18,45,l,3,14,k,0,1,59,j,0,16,33,k,0,2,45,a,0,17,7,g,1,28,13,l,0,27,57,k,0,6,32,j,0,1,46,j,1,0,24,j,1,24,55,l,0,29,49,k,0
40581,38,2011,2,7,1,9,7,5,17,51,0,k,0,37,a,4,50,k,0,3,8,j,0,17,20,k,0,2,58,a,0,17,6,g,1,28,16,l,0,27,59,k,0,6,34,j,0,1,37,j,1,0,21,j,1,25,1,l,0,29,53,k,0
40582,39,2011,2,8,2,9,11,2,18,51,48,k,12,28,a,6,25,k,0,4,16,j,0,18,7,k,0,3,10,a,0,17,5,g,1,28,18,l,0,28,2,k,0,6,35,j,0,1,30,j,1,0,18,j,1,25,8,l,0,29,57,k,0
40583,40,2011,2,9,3,9,14,59,19,52,35,k,24,20,a,8,2,k,0,5,25,j,0,18,55,k,0,3,22,a,0,17,3,g,1,28,21,l,0,28,4,k,0,6,37,j,0,1,24,j,1,0,15,j,1,25,15,l,0,0,1,l,0
40584,41,2011,2,10,4,9,18,55,20,53,21,k,6,19,b,9,39,k,0,6,34,j,0,19,42,k,0,3,35,a,0,17,2,g,1,28,24,l,0,28,6,k,0,6,39,j,0,1,21,j,1,0,11,j,1,25,22,l,0,0,5,l,0
40585,42,2011,2,11,5,9,22,52,21,54,4,k,18,28,b,11,18,k,0,7,43,j,0,20,29,k,0,3,47,a,0,17,0,g,1,28,27,l,0,28,8,k,0,6,41,j,0,1,19,j,0,0,8,j,1,25,28,l,0,0,9,l,0
40586,43,2011,2,12,6,9,26,48,22,54,47,k,0,52,c,12,57,k,0,8,52,j,0,21,17,k,0,4,0,a,0,16,59,g,1,28,30,l,0,28,11,k,0,6,42,j,0,1,19,j,0,0,5,j,1,25,35,l,0,0,13,l,0
40587,44,2011,2,13,7,9,30,45,23,55,27,k,13,36,c,14,36,k,0,10,1,j,0,22,4,k,0,4,13,a,0,16,57,g,1,28,33,l,0,28,13,k,0,6,44,j,0,1,20,j,0,0,2,j,1,25,42,l,0,0,17,l,0
40588,45,2011,2,14,1,9,34,41,24,56,6,k,26,45,c,16,17,k,0,11,10,j,0,22,51,k,0,4,26,a,0,16,55,g,1,28,36,l,0,28,15,k,0,6,45,j,0,1,21,j,1,29,59,i,1,25,48,l,0,0,21,l,0
