1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
18993,365,1951,12,31,1,6,34,28,8,29,40,j,14,1,k,17,1,i,0,26,42,h,0,20,9,g,0,5,51,a,0,14,26,g,0,12,6,d,1,21,33,g,0,21,14,e,1,1,52,l,1,3,31,l,1,20,11,d,0,5,11,j,0
18994,1,1952,1,1,2,6,38,24,9,30,51,j,28,42,k,17,34,i,0,27,53,h,0,20,40,g,0,5,57,a,0,14,29,g,0,12,3,d,1,21,34,g,0,21,13,e,1,1,50,l,0,3,28,l,1,20,17,d,0,5,18,j,0
18995,2,1952,1,2,3,6,42,21,10,32,1,j,12,57,l,18,13,i,0,29,4,h,0,21,10,g,0,6,3,a,0,14,31,g,0,12,1,d,1,21,35,g,0,21,12,e,1,1,51,l,0,3,24,l,1,20,24,d,0,5,24,j,0
18996,3,1952,1,3,4,6,46,17,11,33,11,j,26,47,l,18,58,i,0,0,16,i,0,21,41,g,0,6,10,a,0,14,33,g,0,11,58,d,1,21,35,g,0,21,11,e,1,1,52,l,0,3,21,l,1,20,31,d,0,5,30,j,0
18997,4,1952,1,4,5,6,50,14,12,34,21,j,10,11,a,19,48,i,0,1,27,i,0,22,11,g,0,6,16,a,0,14,36,g,0,11,56,d,1,21,36,g,0,21,10,e,1,1,53,l,1,3,18,l,1,20,37,d,0,5,36,j,0
18998,5,1952,1,5,6,6,54,10,13,35,30,j,23,13,a,20,41,i,0,2,39,i,0,22,42,g,0,6,23,a,0,14,38,g,0,11,53,d,1,21,37,g,0,21,9,e,1,1,52,l,1,3,15,l,1,20,44,d,0,5,43,j,0
18999,6,1952,1,6,7,6,58,7,14,36,39,j,5,57,b,21,39,i,0,3,50,i,0,23,12,g,0,6,30,a,0,14,40,g,0,11,50,d,1,21,37,g,0,21,7,e,1,1,50,l,1,3,12,l,1,20,51,d,0,5,49,j,0
19000,7,1952,1,7,1,7,2,3,15,37,48,j,18,24,b,22,40,i,0,5,2,i,0,23,42,g,0,6,37,a,0,14,42,g,0,11,48,d,1,21,38,g,0,21,6,e,1,1,45,l,1,3,8,l,1,20,57,d,0,5,55,j,0
19001,8,1952,1,8,2,7,6,0,16,38,57,j,0,39,c,23,44,i,0,6,14,i,0,24,12,g,0,6,44,a,0,14,44,g,0,11,45,d,1,21,39,g,0,21,5,e,1,1,38,l,1,3,5,l,1,21,4,d,0,6,1,j,0
19002,9,1952,1,9,3,7,9,57,17,40,5,j,12,46,c,24,50,i,0,7,26,i,0,24,42,g,0,6,52,a,0,14,45,g,0,11,43,d,1,21,39,g,0,21,4,e,1,1,30,l,1,3,2,l,1,21,11,d,0,6,8,j,0
19003,10,1952,1,10,4,7,13,53,18,41,13,j,24,45,c,25,59,i,0,8,38,i,0,25,11,g,0,6,59,a,0,14,47,g,0,11,40,d,1,21,40,g,0,21,3,e,1,1,22,l,1,2,59,l,1,21,17,d,0,6,14,j,0
19004,11,1952,1,11,5,7,17,50,19,42,20,j,6,39,d,27,11,i,0,9,50,i,0,25,41,g,0,7,7,a,0,14,49,g,0,11,38,d,1,21,40,g,0,21,2,e,1,1,13,l,1,2,56,l,1,21,24,d,0,6,20,j,0
19005,12,1952,1,12,6,7,21,46,20,43,28,j,18,31,d,28,24,i,0,11,2,i,0,26,10,g,0,7,15,a,0,14,50,g,0,11,35,d,1,21,40,g,0,21,0,e,1,1,6,l,1,2,53,l,1,21,31,d,0,6,26,j,0
19006,13,1952,1,13,7,7,25,43,21,44,34,j,0,20,e,29,39,i,0,12,14,i,0,26,39,g,0,7,23,a,0,14,51,g,0,11,32,d,1,21,41,g,0,20,59,e,1,1,0,l,1,2,49,l,1,21,37,d,0,6,32,j,0
19007,14,1952,1,14,1,7,29,39,22,45,41,j,12,10,e,0,55,j,0,13,27,i,0,27,8,g,0,7,31,a,0,14,53,g,0,11,30,d,1,21,41,g,0,20,58,e,1,0,56,l,1,2,46,l,1,21,44,d,0,6,38,j,0
19008,15,1952,1,15,2,7,33,36,23,46,47,j,24,2,e,2,13,j,0,14,39,i,0,27,37,g,0,7,40,a,0,14,54,g,0,11,27,d,1,21,41,g,0,20,57,e,1,0,54,l,1,2,43,l,1,21,51,d,0,6,44,j,0
19009,16,1952,1,16,3,7,37,32,24,47,53,j,5,59,f,3,32,j,0,15,51,i,0,28,6,g,0,7,48,a,0,14,55,g,0,11,25,d,1,21,42,g,0,20,56,e,1,0,54,l,0,2,40,l,1,21,57,d,0,6,50,j,0
19010,17,1952,1,17,4,7,41,29,25,48,58,j,18,4,f,4,53,j,0,17,4,i,0,28,34,g,0,7,57,a,0,14,55,g,0,11,22,d,1,21,42,g,0,20,54,e,1,0,55,l,0,2,37,l,1,22,4,d,0,6,57,j,0
19011,18,1952,1,18,5,7,45,26,26,50,3,j,0,21,g,6,14,j,0,18,16,i,0,29,2,g,0,8,6,a,0,14,56,g,0,11,20,d,1,21,42,g,0,20,53,e,1,0,57,l,0,2,34,l,1,22,11,d,0,7,3,j,0
19012,19,1952,1,19,6,7,49,22,27,51,8,j,12,54,g,7,37,j,0,19,29,i,0,29,30,g,0,8,15,a,0,14,57,g,0,11,17,d,1,21,42,g,0,20,52,e,1,0,59,l,0,2,30,l,1,22,17,d,0,7,9,j,0
19013,20,1952,1,20,7,7,53,19,28,52,13,j,25,46,g,9,0,j,0,20,42,i,0,29,58,g,0,8,24,a,0,14,58,g,0,11,15,d,1,21,42,g,0,20,50,e,1,0,59,l,1,2,27,l,1,22,24,d,0,7,15,j,0
