1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
14245,365,1938,12,31,6,6,35,3,8,39,13,j,20,53,a,16,18,i,0,26,39,h,0,11,52,h,0,0,14,l,0,11,28,a,0,14,3,b,1,23,20,f,1,0,51,e,1,16,20,h,0,14,56,h,1,1,4,k,0,7,0,d,1
14246,1,1939,1,1,7,6,38,59,9,40,22,j,3,59,b,17,7,i,0,27,18,h,0,12,30,h,0,0,26,l,0,11,30,a,0,14,2,b,1,23,20,f,1,0,49,e,1,16,21,h,0,14,53,h,1,1,10,k,0,6,56,d,1
14247,2,1939,1,2,1,6,42,56,10,41,31,j,17,33,b,18,1,i,0,27,58,h,0,13,7,h,0,0,37,l,0,11,32,a,0,14,1,b,1,23,19,f,1,0,48,e,1,16,22,h,1,14,50,h,1,1,17,k,0,6,52,d,1
14248,3,1939,1,3,2,6,46,53,11,42,40,j,1,35,c,18,58,i,0,28,39,h,0,13,44,h,0,0,49,l,0,11,34,a,0,14,0,b,1,23,19,f,1,0,47,e,1,16,21,h,1,14,47,h,1,1,24,k,0,6,48,d,1
14249,4,1939,1,4,3,6,50,49,12,43,48,j,16,7,c,19,59,i,0,29,21,h,0,14,21,h,0,1,1,l,0,11,36,a,0,13,59,b,1,23,19,f,1,0,46,e,1,16,17,h,1,14,44,h,1,1,31,k,0,6,44,d,1
14250,5,1939,1,5,4,6,54,46,13,44,57,j,1,3,d,21,3,i,0,0,4,i,0,14,58,h,0,1,13,l,0,11,38,a,0,13,58,b,1,23,19,f,1,0,44,e,1,16,12,h,1,14,40,h,1,1,37,k,0,6,40,d,1
14251,6,1939,1,6,5,6,58,42,14,46,5,j,16,15,d,22,10,i,0,0,48,i,0,15,36,h,0,1,25,l,0,11,41,a,0,13,57,b,1,23,18,f,1,0,43,e,1,16,4,h,1,14,37,h,1,1,44,k,0,6,36,d,1
14252,7,1939,1,7,6,7,2,39,15,47,13,j,1,34,e,23,19,i,0,1,34,i,0,16,13,h,0,1,37,l,0,11,43,a,0,13,56,b,1,23,18,f,1,0,42,e,1,15,54,h,1,14,34,h,1,1,51,k,0,6,32,d,1
14253,8,1939,1,8,7,7,6,35,16,48,21,j,16,48,e,24,31,i,0,2,20,i,0,16,50,h,0,1,49,l,0,11,46,a,0,13,56,b,1,23,17,f,1,0,40,e,1,15,45,h,1,14,31,h,1,1,57,k,0,6,28,d,1
14254,9,1939,1,9,1,7,10,32,17,49,29,j,1,46,f,25,44,i,0,3,7,i,0,17,27,h,0,2,2,l,0,11,48,a,0,13,55,b,1,23,17,f,1,0,39,e,1,15,36,h,1,14,28,h,1,2,4,k,0,6,24,d,1
14255,10,1939,1,10,2,7,14,29,18,50,37,j,16,21,f,26,59,i,0,3,55,i,0,18,4,h,0,2,14,l,0,11,51,a,0,13,54,b,1,23,16,f,1,0,38,e,1,15,30,h,1,14,25,h,1,2,11,k,0,6,20,d,1
14256,11,1939,1,11,3,7,18,25,19,51,45,j,0,29,g,28,16,i,0,4,45,i,0,18,41,h,0,2,26,l,0,11,54,a,0,13,53,b,1,23,16,f,1,0,37,e,1,15,26,h,1,14,21,h,1,2,18,k,0,6,16,d,1
14257,12,1939,1,12,4,7,22,22,20,52,53,j,14,8,g,29,34,i,0,5,34,i,0,19,18,h,0,2,39,l,0,11,57,a,0,13,53,b,1,23,15,f,1,0,35,e,1,15,24,h,1,14,18,h,1,2,24,k,0,6,12,d,1
14258,13,1939,1,13,5,7,26,18,21,54,1,j,27,21,g,0,53,j,0,6,25,i,0,19,56,h,0,2,52,l,0,12,0,a,0,13,52,b,1,23,15,f,1,0,34,e,1,15,24,h,0,14,15,h,1,2,31,k,0,6,8,d,1
14259,14,1939,1,14,6,7,30,15,22,55,9,j,10,11,h,2,14,j,0,7,17,i,0,20,33,h,0,3,4,l,0,12,3,a,0,13,52,b,1,23,14,f,1,0,33,e,1,15,24,h,1,14,12,h,1,2,38,k,0,6,5,d,1
14260,15,1939,1,15,7,7,34,11,23,56,16,j,22,43,h,3,36,j,0,8,9,i,0,21,10,h,0,3,17,l,0,12,6,a,0,13,51,b,1,23,14,f,1,0,31,e,1,15,24,h,1,14,9,h,1,2,45,k,0,6,1,d,1
14261,16,1939,1,16,1,7,38,8,24,57,24,j,5,1,i,4,58,j,0,9,2,i,0,21,47,h,0,3,30,l,0,12,9,a,0,13,51,b,1,23,13,f,1,0,30,e,1,15,22,h,1,14,5,h,1,2,51,k,0,5,57,d,1
14262,17,1939,1,17,2,7,42,4,25,58,31,j,17,8,i,6,22,j,0,9,55,i,0,22,24,h,0,3,43,l,0,12,13,a,0,13,51,b,1,23,12,f,1,0,29,e,1,15,18,h,1,14,2,h,1,2,58,k,0,5,53,d,1
14263,18,1939,1,18,3,7,46,1,26,59,38,j,29,8,i,7,47,j,0,10,50,i,0,23,1,h,0,3,56,l,0,12,16,a,0,13,51,b,1,23,11,f,1,0,27,e,1,15,10,h,1,13,59,h,1,3,5,k,0,5,50,d,1
14264,19,1939,1,19,4,7,49,58,28,0,45,j,11,4,j,9,12,j,0,11,44,i,0,23,37,h,0,4,9,l,0,12,20,a,0,13,50,b,1,23,11,f,1,0,26,e,1,15,0,h,1,13,56,h,1,3,11,k,0,5,46,d,1
14265,20,1939,1,20,5,7,53,54,29,1,51,j,22,57,j,10,38,j,0,12,40,i,0,24,14,h,0,4,22,l,0,12,24,a,0,13,50,b,1,23,10,f,1,0,25,e,1,14,47,h,1,13,53,h,1,3,18,k,0,5,42,d,1
14266,21,1939,1,21,6,7,57,51,0,2,57,k,4,49,k,12,6,j,0,13,36,i,0,24,51,h,0,4,35,l,0,12,28,a,0,13,50,b,1,23,9,f,1,0,23,e,1,14,33,h,1,13,50,h,1,3,25,k,0,5,39,d,1
14267,22,1939,1,22,7,8,1,47,1,4,1,k,16,41,k,13,33,j,0,14,33,i,0,25,28,h,0,4,48,l,0,12,32,a,0,13,50,b,1,23,8,f,1,0,22,e,1,14,18,h,1,13,46,h,1,3,32,k,0,5,35,d,1
14268,23,1939,1,23,1,8,5,44,2,5,5,k,28,35,k,15,2,j,0,15,30,i,0,26,5,h,0,5,2,l,0,12,36,a,0,13,50,b,0,23,7,f,1,0,20,e,1,14,4,h,1,13,43,h,1,3,38,k,0,5,32,d,1
14269,24,1939,1,24,2,8,9,40,3,6,8,k,10,32,l,16,31,j,0,16,27,i,0,26,42,h,0,5,15,l,0,12,40,a,0,13,50,b,0,23,6,f,1,0,19,e,1,13,52,h,1,13,40,h,1,3,45,k,0,5,28,d,1
14270,25,1939,1,25,3,8,13,37,4,7,10,k,22,34,l,18,1,j,0,17,25,i,0,27,18,h,0,5,28,l,0,12,44,a,0,13,50,b,0,23,5,f,1,0,18,e,1,13,43,h,1,13,37,h,1,3,52,k,0,5,25,d,1
14271,26,1939,1,26,4,8,17,33,5,8,11,k,4,44,a,19,31,j,0,18,24,i,0,27,55,h,0,5,42,l,0,12,48,a,0,13,50,b,0,23,4,f,1,0,16,e,1,13,37,h,1,13,34,h,1,3,58,k,0,5,22,d,1
