1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
47118,366,2028,12,31,7,6,39,48,9,50,1,j,1,4,d,29,23,j,0,19,50,i,0,3,55,g,0,24,51,g,0,4,27,b,1,11,7,c,1,6,9,a,0,7,34,k,0,13,59,j,1,14,11,j,1,3,15,a,0,3,58,b,1
47119,1,2029,1,1,1,6,43,44,10,51,8,j,14,39,d,0,22,k,0,21,5,i,0,4,18,g,0,24,58,g,0,4,26,b,1,11,5,c,1,6,9,a,0,7,35,k,0,13,59,j,0,14,8,j,1,3,21,a,0,3,58,b,1
47120,2,2029,1,2,2,6,47,41,11,52,16,j,28,30,d,1,15,k,0,22,20,i,0,4,41,g,0,25,4,g,0,4,26,b,1,11,3,c,1,6,10,a,0,7,37,k,0,13,59,j,0,14,5,j,1,3,28,a,0,3,57,b,1
47121,3,2029,1,3,3,6,51,37,12,53,24,j,12,33,e,2,1,k,0,23,35,i,0,5,3,g,0,25,11,g,0,4,25,b,1,11,1,c,1,6,11,a,0,7,39,k,0,13,59,j,0,14,2,j,1,3,35,a,0,3,56,b,1
47122,4,2029,1,4,4,6,55,34,13,54,32,j,26,46,e,2,39,k,0,24,50,i,0,5,25,g,0,25,18,g,0,4,25,b,1,10,59,c,1,6,11,a,0,7,41,k,0,13,59,j,1,13,59,j,1,3,42,a,0,3,56,b,1
47123,5,2029,1,5,5,6,59,31,14,55,41,j,11,2,f,3,8,k,0,26,6,i,0,5,47,g,0,25,24,g,0,4,25,b,1,10,57,c,1,6,12,a,0,7,42,k,0,13,59,j,1,13,55,j,1,3,48,a,0,3,55,b,1
47124,6,2029,1,6,6,7,3,27,15,56,49,j,25,20,f,3,28,k,0,27,21,i,0,6,8,g,0,25,31,g,0,4,25,b,0,10,55,c,1,6,13,a,0,7,44,k,0,13,59,j,1,13,52,j,1,3,55,a,0,3,55,b,1
47125,7,2029,1,7,7,7,7,24,16,57,58,j,9,35,g,3,37,k,1,28,36,i,0,6,29,g,0,25,37,g,0,4,25,b,0,10,53,c,1,6,13,a,0,7,46,k,0,13,58,j,1,13,49,j,1,4,2,a,0,3,54,b,1
47126,8,2029,1,8,1,7,11,20,17,59,6,j,23,46,g,3,35,k,1,29,51,i,0,6,49,g,0,25,43,g,0,4,25,b,0,10,51,c,1,6,14,a,0,7,48,k,0,13,58,j,0,13,46,j,1,4,8,a,0,3,54,b,1
47127,9,2029,1,9,2,7,15,17,19,0,15,j,7,48,h,3,22,k,1,1,6,j,0,7,10,g,0,25,49,g,0,4,26,b,0,10,50,c,1,6,15,a,0,7,49,k,0,13,59,j,0,13,43,j,1,4,15,a,0,3,54,b,1
47128,10,2029,1,10,3,7,19,13,20,1,25,j,21,43,h,2,56,k,1,2,22,j,0,7,29,g,0,25,54,g,0,4,26,b,0,10,48,c,1,6,16,a,0,7,51,k,0,13,59,j,0,13,40,j,1,4,22,a,0,3,53,b,1
47129,11,2029,1,11,4,7,23,10,21,2,34,j,5,27,i,2,19,k,1,3,37,j,0,7,49,g,0,26,0,g,0,4,27,b,0,10,46,c,1,6,16,a,0,7,53,k,0,14,0,j,0,13,36,j,1,4,29,a,0,3,53,b,1
47130,12,2029,1,12,5,7,27,6,22,3,43,j,19,0,i,1,31,k,1,4,52,j,0,8,8,g,0,26,5,g,0,4,27,b,0,10,44,c,1,6,17,a,0,7,55,k,0,14,1,j,0,13,33,j,1,4,35,a,0,3,53,b,1
47131,13,2029,1,13,6,7,31,3,23,4,52,j,2,20,j,0,33,k,1,6,7,j,0,8,27,g,0,26,10,g,0,4,28,b,0,10,43,c,1,6,18,a,0,7,57,k,0,14,1,j,0,13,30,j,1,4,42,a,0,3,53,b,0
47132,14,2029,1,14,7,7,35,0,24,6,1,j,15,28,j,29,26,j,1,7,23,j,0,8,45,g,0,26,15,g,0,4,29,b,0,10,41,c,1,6,19,a,0,7,58,k,0,14,1,j,1,13,27,j,1,4,49,a,0,3,53,b,0
47133,15,2029,1,15,1,7,38,56,25,7,9,j,28,21,j,28,13,j,1,8,38,j,0,9,3,g,0,26,20,g,0,4,30,b,0,10,39,c,1,6,20,a,0,8,0,k,0,14,1,j,1,13,24,j,1,4,56,a,0,3,53,b,0
47134,16,2029,1,16,2,7,42,53,26,8,17,j,11,1,k,26,56,j,1,9,53,j,0,9,20,g,0,26,25,g,0,4,31,b,0,10,38,c,1,6,21,a,0,8,2,k,0,14,0,j,1,13,21,j,1,5,2,a,0,3,53,b,0
47135,17,2029,1,17,3,7,46,49,27,9,24,j,23,27,k,25,38,j,1,11,8,j,0,9,37,g,0,26,30,g,0,4,32,b,0,10,36,c,1,6,22,a,0,8,4,k,0,13,58,j,1,13,17,j,1,5,9,a,0,3,54,b,0
47136,18,2029,1,18,4,7,50,46,28,10,31,j,5,41,l,24,20,j,1,12,24,j,0,9,54,g,0,26,34,g,0,4,34,b,0,10,35,c,1,6,23,a,0,8,6,k,0,13,56,j,1,13,14,j,1,5,16,a,0,3,54,b,0
47137,19,2029,1,19,5,7,54,42,29,11,36,j,17,45,l,23,5,j,1,13,39,j,0,10,10,g,0,26,38,g,0,4,35,b,0,10,33,c,1,6,24,a,0,8,8,k,0,13,54,j,1,13,11,j,1,5,22,a,0,3,54,b,0
47138,20,2029,1,20,6,7,58,39,0,12,41,k,29,41,l,21,55,j,1,14,54,j,0,10,25,g,0,26,42,g,0,4,37,b,0,10,32,c,1,6,26,a,0,8,10,k,0,13,51,j,1,13,8,j,1,5,29,a,0,3,54,b,0
