1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
10593,366,1928,12,31,1,6,36,41,9,4,52,j,5,38,f,16,22,j,0,22,27,k,0,25,57,c,1,0,29,b,0,23,35,i,0,3,37,a,0,1,11,f,1,17,28,d,1,29,46,b,1,28,19,b,1,14,12,i,0,5,32,b,1
10594,1,1929,1,1,2,6,40,38,10,6,1,j,19,5,f,17,59,j,0,23,37,k,0,25,36,c,1,0,30,b,0,23,42,i,0,3,38,a,0,1,10,f,1,17,27,d,1,29,42,b,1,28,16,b,1,14,19,i,0,5,31,b,1
10595,2,1929,1,2,3,6,44,34,11,7,10,j,2,4,g,19,37,j,0,24,47,k,0,25,17,c,1,0,31,b,0,23,49,i,0,3,39,a,0,1,9,f,1,17,26,d,1,29,39,b,1,28,13,b,1,14,25,i,0,5,31,b,1
10596,3,1929,1,3,4,6,48,31,12,8,19,j,14,39,g,21,15,j,0,25,57,k,0,24,57,c,1,0,33,b,0,23,56,i,0,3,40,a,0,1,8,f,1,17,25,d,1,29,39,b,0,28,10,b,1,14,32,i,0,5,30,b,1
10597,4,1929,1,4,5,6,52,27,13,9,29,j,26,54,g,22,54,j,0,27,6,k,0,24,39,c,1,0,34,b,0,24,3,i,0,3,41,a,0,1,7,f,1,17,23,d,1,29,40,b,0,28,6,b,1,14,39,i,0,5,29,b,1
10598,5,1929,1,5,6,6,56,24,14,10,38,j,8,54,h,24,32,j,0,28,16,k,0,24,21,c,1,0,36,b,0,24,10,i,0,3,42,a,0,1,6,f,1,17,22,d,1,29,41,b,0,28,3,b,1,14,45,i,0,5,28,b,1
10599,6,1929,1,6,7,7,0,20,15,11,48,j,20,45,h,26,10,j,0,29,25,k,0,24,4,c,1,0,39,b,0,24,16,i,0,3,43,a,0,1,5,f,1,17,21,d,1,29,43,b,0,28,0,b,1,14,52,i,0,5,28,b,1
10600,7,1929,1,7,1,7,4,17,16,12,59,j,2,32,i,27,49,j,0,0,35,l,0,23,47,c,1,0,41,b,0,24,23,i,0,3,44,a,0,1,4,f,1,17,19,d,1,29,43,b,1,27,57,b,1,14,59,i,0,5,27,b,1
10601,8,1929,1,8,2,7,8,14,17,14,9,j,14,18,i,29,27,j,0,1,44,l,0,23,31,c,1,0,44,b,0,24,30,i,0,3,46,a,0,1,3,f,1,17,18,d,1,29,42,b,1,27,54,b,1,15,5,i,0,5,27,b,1
10602,9,1929,1,9,3,7,12,10,18,15,19,j,26,7,i,1,5,k,0,2,53,l,0,23,16,c,1,0,46,b,0,24,37,i,0,3,47,a,0,1,2,f,1,17,17,d,1,29,38,b,1,27,51,b,1,15,12,i,0,5,26,b,1
