1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
36525,365,1999,12,31,5,6,35,55,8,50,24,j,25,5,g,29,34,i,0,29,45,h,0,26,48,k,0,25,12,a,0,10,26,b,1,14,44,k,0,3,8,k,0,11,24,i,0,4,1,e,1,5,7,e,1,23,18,i,0,11,27,i,0
36526,1,2000,1,1,6,6,39,51,9,51,33,j,7,18,h,1,7,j,0,0,58,i,0,27,35,k,0,25,14,a,0,10,24,b,1,14,47,k,0,3,11,k,0,11,26,i,0,3,59,e,1,5,4,e,1,23,25,i,0,11,34,i,0
36527,2,2000,1,2,7,6,43,48,10,52,43,j,19,19,h,2,40,j,0,2,10,i,0,28,21,k,0,25,16,a,0,10,23,b,1,14,50,k,0,3,13,k,0,11,28,i,0,3,56,e,1,5,1,e,1,23,31,i,0,11,40,i,0
36528,3,2000,1,3,1,6,47,45,11,53,53,j,1,13,i,4,14,j,0,3,23,i,0,29,8,k,0,25,19,a,0,10,22,b,1,14,53,k,0,3,15,k,0,11,30,i,0,3,52,e,1,4,58,e,1,23,38,i,0,11,47,i,0
36529,4,2000,1,4,2,6,51,41,12,55,4,j,13,4,i,5,48,j,0,4,36,i,0,29,54,k,0,25,22,a,0,10,21,b,1,14,56,k,0,3,17,k,0,11,33,i,0,3,48,e,1,4,54,e,1,23,45,i,0,11,54,i,0
36530,5,2000,1,5,3,6,55,38,13,56,15,j,24,53,i,7,22,j,0,5,48,i,0,0,41,l,0,25,25,a,0,10,20,b,1,14,59,k,0,3,19,k,0,11,35,i,0,3,44,e,1,4,51,e,1,23,51,i,0,12,1,i,0
36531,6,2000,1,6,4,6,59,34,14,57,25,j,6,43,j,8,57,j,0,7,1,i,0,1,27,l,0,25,28,a,0,10,19,b,1,15,2,k,0,3,21,k,0,11,37,i,0,3,42,e,1,4,48,e,1,23,58,i,0,12,8,i,0
36532,7,2000,1,7,5,7,3,31,15,58,36,j,18,36,j,10,32,j,0,8,14,i,0,2,14,l,0,25,32,a,0,10,19,b,1,15,6,k,0,3,23,k,0,11,39,i,0,3,40,e,1,4,45,e,1,24,5,i,0,12,14,i,0
36533,8,2000,1,8,6,7,7,27,16,59,47,j,0,34,k,12,7,j,0,9,27,i,0,3,0,l,0,25,35,a,0,10,18,b,1,15,9,k,0,3,26,k,0,11,41,i,0,3,39,e,0,4,42,e,1,24,11,i,0,12,21,i,0
36534,9,2000,1,9,7,7,11,24,18,0,57,j,12,38,k,13,43,j,0,10,40,i,0,3,47,l,0,25,39,a,0,10,18,b,1,15,12,k,0,3,28,k,0,11,43,i,0,3,39,e,0,4,39,e,1,24,18,i,0,12,27,i,0
