1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
46752,365,2027,12,31,5,6,36,48,9,3,28,j,13,50,k,20,0,j,0,13,47,k,0,27,8,j,0,27,16,f,0,21,4,a,0,6,44,c,1,3,55,a,0,5,56,k,0,2,23,k,0,3,34,k,1,22,27,k,0,0,4,b,1
46753,1,2028,1,1,6,6,40,45,10,4,38,j,25,39,k,21,37,j,0,15,0,k,0,27,55,j,0,27,18,f,0,21,5,a,0,6,42,c,1,3,56,a,0,5,58,k,0,2,25,k,0,3,31,k,1,22,33,k,0,0,4,b,1
46754,2,2028,1,2,7,6,44,41,11,5,48,j,7,25,l,23,13,j,0,16,14,k,0,28,42,j,0,27,20,f,0,21,6,a,0,6,40,c,1,3,57,a,0,6,0,k,0,2,26,k,0,3,28,k,1,22,40,k,0,0,3,b,1
46755,3,2028,1,3,1,6,48,38,12,6,57,j,19,15,l,24,50,j,0,17,27,k,0,29,29,j,0,27,22,f,0,21,7,a,0,6,38,c,1,3,57,a,0,6,1,k,0,2,28,k,0,3,25,k,1,22,47,k,0,0,3,b,1
46756,4,2028,1,4,2,6,52,35,13,8,7,j,1,13,a,26,26,j,0,18,40,k,0,0,16,k,0,27,24,f,0,21,8,a,0,6,36,c,1,3,58,a,0,6,3,k,0,2,29,k,0,3,21,k,1,22,53,k,0,0,2,b,1
46757,5,2028,1,5,3,6,56,31,14,9,16,j,13,22,a,28,1,j,0,19,54,k,0,1,3,k,0,27,26,f,0,21,9,a,0,6,34,c,1,3,59,a,0,6,5,k,0,2,30,k,1,3,18,k,1,23,0,k,0,0,2,b,1
46758,6,2028,1,6,4,7,0,28,15,10,25,j,25,49,a,29,36,j,0,21,7,k,0,1,50,k,0,27,27,f,0,21,10,a,0,6,32,c,1,3,59,a,0,6,7,k,0,2,29,k,1,3,15,k,1,23,6,k,0,0,2,b,1
46759,7,2028,1,7,5,7,4,24,16,11,34,j,8,37,b,1,11,k,0,22,20,k,0,2,37,k,0,27,28,f,0,21,12,a,0,6,30,c,1,4,0,a,0,6,9,k,0,2,28,k,1,3,12,k,1,23,13,k,0,0,1,b,1
46760,8,2028,1,8,6,7,8,21,17,12,42,j,21,50,b,2,44,k,0,23,33,k,0,3,24,k,0,27,29,f,0,21,14,a,0,6,29,c,1,4,1,a,0,6,10,k,0,2,26,k,1,3,9,k,1,23,20,k,0,0,1,b,1
46761,9,2028,1,9,7,7,12,17,18,13,51,j,5,30,c,4,17,k,0,24,46,k,0,4,11,k,0,27,30,f,0,21,15,a,0,6,27,c,1,4,2,a,0,6,12,k,0,2,24,k,1,3,6,k,1,23,26,k,0,0,1,b,1
