1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
41274,366,2012,12,31,1,6,39,18,9,42,40,j,8,19,e,29,6,i,0,18,31,i,0,3,54,k,0,7,52,c,1,9,28,h,0,4,45,a,0,1,3,l,0,9,17,j,0,25,9,h,1,23,39,h,1,12,11,c,0,6,0,l,0
41275,1,2013,1,1,2,6,43,15,10,43,48,j,20,46,e,0,38,j,0,19,46,i,0,4,41,k,0,7,46,c,1,9,33,h,0,4,46,a,0,1,4,l,0,9,19,j,0,25,0,h,1,23,36,h,1,12,17,c,0,6,2,l,0
41276,2,2013,1,2,3,6,47,11,11,44,56,j,3,24,f,2,11,j,0,21,1,i,0,5,28,k,0,7,41,c,1,9,37,h,0,4,47,a,0,1,6,l,0,9,21,j,0,24,53,h,1,23,33,h,1,12,24,c,0,6,5,l,0
41277,3,2013,1,3,4,6,51,8,12,46,5,j,16,15,f,3,44,j,0,22,16,i,0,6,15,k,0,7,35,c,1,9,42,h,0,4,48,a,0,1,8,l,0,9,24,j,0,24,48,h,1,23,30,h,1,12,30,c,0,6,8,l,0
41278,4,2013,1,4,5,6,55,4,13,47,14,j,29,21,f,5,18,j,0,23,31,i,0,7,2,k,0,7,30,c,1,9,46,h,0,4,49,a,0,1,9,l,0,9,26,j,0,24,44,h,1,23,26,h,1,12,37,c,0,6,10,l,0
41279,5,2013,1,5,6,6,59,1,14,48,23,j,12,44,g,6,51,j,0,24,46,i,0,7,50,k,0,7,25,c,1,9,51,h,0,4,50,a,0,1,11,l,0,9,28,j,0,24,43,h,0,23,23,h,1,12,44,c,0,6,13,l,0
41280,6,2013,1,6,7,7,2,57,15,49,32,j,26,26,g,8,26,j,0,26,1,i,0,8,37,k,0,7,20,c,1,9,55,h,0,4,51,a,0,1,13,l,0,9,30,j,0,24,44,h,0,23,20,h,1,12,50,c,0,6,16,l,0
41281,7,2013,1,7,1,7,6,54,16,50,42,j,10,29,h,10,0,j,0,27,17,i,0,9,24,k,0,7,15,c,1,9,59,h,0,4,52,a,0,1,14,l,0,9,32,j,0,24,45,h,0,23,17,h,1,12,57,c,0,6,19,l,0
41282,8,2013,1,8,2,7,10,50,17,51,52,j,24,51,h,11,35,j,0,28,32,i,0,10,11,k,0,7,11,c,1,10,3,h,0,4,54,a,0,1,16,l,0,9,34,j,0,24,45,h,1,23,14,h,1,13,4,c,0,6,21,l,0
41283,9,2013,1,9,3,7,14,47,18,53,2,j,9,32,i,13,10,j,0,29,47,i,0,10,59,k,0,7,6,c,1,10,7,h,0,4,55,a,0,1,18,l,0,9,36,j,0,24,44,h,1,23,10,h,1,13,10,c,0,6,24,l,0
41284,10,2013,1,10,4,7,18,44,19,54,12,j,24,26,i,14,46,j,0,1,2,j,0,11,46,k,0,7,2,c,1,10,11,h,0,4,56,a,0,1,20,l,0,9,38,j,0,24,41,h,1,23,7,h,1,13,17,c,0,6,27,l,0
41285,11,2013,1,11,5,7,22,40,20,55,21,j,9,27,j,16,22,j,0,2,17,j,0,12,33,k,0,6,58,c,1,10,15,h,0,4,58,a,0,1,22,l,0,9,40,j,0,24,35,h,1,23,4,h,1,13,24,c,0,6,30,l,0
41286,12,2013,1,12,6,7,26,37,21,56,31,j,24,25,j,17,59,j,0,3,32,j,0,13,21,k,0,6,54,c,1,10,19,h,0,4,59,a,0,1,23,l,0,9,43,j,0,24,27,h,1,23,1,h,1,13,30,c,0,6,33,l,0
41287,13,2013,1,13,7,7,30,33,22,57,40,j,9,11,k,19,36,j,0,4,48,j,0,14,8,k,0,6,51,c,1,10,23,h,0,5,1,a,0,1,25,l,0,9,45,j,0,24,18,h,1,22,58,h,1,13,37,c,0,6,36,l,0
41288,14,2013,1,14,1,7,34,30,23,58,49,j,23,38,k,21,14,j,0,6,3,j,0,14,55,k,0,6,47,c,1,10,26,h,0,5,2,a,0,1,27,l,0,9,47,j,0,24,8,h,1,22,55,h,1,13,44,c,0,6,39,l,0
41289,15,2013,1,15,2,7,38,26,24,59,57,j,7,38,l,22,52,j,0,7,18,j,0,15,43,k,0,6,44,c,1,10,30,h,0,5,4,a,0,1,29,l,0,9,49,j,0,23,58,h,1,22,51,h,1,13,50,c,0,6,42,l,0
41290,16,2013,1,16,3,7,42,23,26,1,5,j,21,10,l,24,30,j,0,8,33,j,0,16,30,k,0,6,41,c,1,10,33,h,0,5,5,a,0,1,31,l,0,9,51,j,0,23,51,h,1,22,48,h,1,13,57,c,0,6,46,l,0
41291,17,2013,1,17,4,7,46,20,27,2,11,j,4,15,a,26,9,j,0,9,48,j,0,17,17,k,0,6,38,c,1,10,37,h,0,5,7,a,0,1,33,l,0,9,53,j,0,23,46,h,1,22,45,h,1,14,4,c,0,6,49,l,0
41292,18,2013,1,18,5,7,50,16,28,3,17,j,16,53,a,27,49,j,0,11,4,j,0,18,5,k,0,6,36,c,1,10,40,h,0,5,9,a,0,1,35,l,0,9,55,j,0,23,44,h,1,22,42,h,1,14,10,c,0,6,52,l,0
41293,19,2013,1,19,6,7,54,13,29,4,22,j,29,11,a,29,29,j,0,12,19,j,0,18,52,k,0,6,33,c,1,10,43,h,0,5,11,a,0,1,37,l,0,9,57,j,0,23,43,h,0,22,39,h,1,14,17,c,0,6,55,l,0
41294,20,2013,1,20,7,7,58,9,0,5,26,k,11,13,b,1,10,k,0,13,34,j,0,19,40,k,0,6,31,c,1,10,46,h,0,5,12,a,0,1,39,l,0,9,59,j,0,23,43,h,0,22,35,h,1,14,24,c,0,6,59,l,0
41295,21,2013,1,21,1,8,2,6,1,6,30,k,23,5,b,2,51,k,0,14,49,j,0,20,27,k,0,6,29,c,1,10,49,h,0,5,14,a,0,1,41,l,0,10,1,j,0,23,44,h,1,22,32,h,1,14,30,c,0,7,2,l,0
41296,22,2013,1,22,2,8,6,2,2,7,32,k,4,52,c,4,33,k,0,16,4,j,0,21,15,k,0,6,27,c,1,10,52,h,0,5,16,a,0,1,43,l,0,10,3,j,0,23,43,h,1,22,29,h,1,14,37,c,0,7,5,l,0
41297,23,2013,1,23,3,8,9,59,3,8,34,k,16,39,c,6,15,k,0,17,20,j,0,22,2,k,0,6,25,c,1,10,55,h,0,5,18,a,0,1,45,l,0,10,5,j,0,23,40,h,1,22,26,h,1,14,44,c,0,7,9,l,0
41298,24,2013,1,24,4,8,13,55,4,9,35,k,28,31,c,7,58,k,0,18,35,j,0,22,49,k,0,6,24,c,1,10,57,h,0,5,20,a,0,1,47,l,0,10,7,j,0,23,35,h,1,22,23,h,1,14,50,c,0,7,12,l,0
