1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
14610,365,1939,12,31,7,6,34,5,8,23,59,j,9,21,f,20,44,i,0,7,3,k,0,27,17,l,0,1,2,a,0,24,25,a,0,18,17,b,1,25,31,f,1,2,17,e,1,26,16,g,1,25,37,g,1,11,54,l,0,17,39,d,1
14611,1,1940,1,1,1,6,38,2,9,25,8,j,23,40,f,22,10,i,0,8,18,k,0,27,58,l,0,1,9,a,0,24,26,a,0,18,16,b,1,25,31,f,1,2,15,e,1,26,13,g,1,25,33,g,1,12,0,l,0,17,34,d,1
14612,2,1940,1,2,2,6,41,58,10,26,17,j,7,47,g,23,37,i,0,9,32,k,0,28,38,l,0,1,16,a,0,24,26,a,0,18,15,b,1,25,31,f,1,2,14,e,1,26,12,g,0,25,30,g,1,12,7,l,0,17,30,d,1
14613,3,1940,1,3,3,6,45,55,11,27,27,j,21,40,g,25,5,i,0,10,46,k,0,29,19,l,0,1,24,a,0,24,27,a,0,18,13,b,1,25,31,f,1,2,13,e,1,26,12,g,1,25,27,g,1,12,14,l,0,17,26,d,1
14614,4,1940,1,4,4,6,49,52,12,28,37,j,5,20,h,26,33,i,0,12,1,k,0,29,59,l,0,1,31,a,0,24,28,a,0,18,12,b,1,25,30,f,1,2,12,e,1,26,12,g,1,25,24,g,1,12,20,l,0,17,22,d,1
14615,5,1940,1,5,5,6,53,48,13,29,47,j,18,48,h,28,1,i,0,13,15,k,0,0,41,a,0,1,39,a,0,24,28,a,0,18,11,b,1,25,30,f,1,2,10,e,1,26,10,g,1,25,21,g,1,12,27,l,0,17,18,d,1
14616,6,1940,1,6,6,6,57,45,14,30,57,j,2,5,i,29,30,i,0,14,29,k,0,1,21,a,0,1,47,a,0,24,29,a,0,18,10,b,1,25,30,f,1,2,9,e,1,26,6,g,1,25,17,g,1,12,34,l,0,17,14,d,1
14617,7,1940,1,7,7,7,1,41,15,32,8,j,15,12,i,1,0,j,0,15,43,k,0,2,2,a,0,1,55,a,0,24,30,a,0,18,9,b,1,25,30,f,1,2,8,e,1,25,58,g,1,25,14,g,1,12,40,l,0,17,9,d,1
14618,8,1940,1,8,1,7,5,38,16,33,19,j,28,8,i,2,30,j,0,16,57,k,0,2,43,a,0,2,3,a,0,24,32,a,0,18,8,b,1,25,29,f,1,2,7,e,1,25,48,g,1,25,11,g,1,12,47,l,0,17,5,d,1
14619,9,1940,1,9,2,7,9,34,17,34,29,j,10,53,j,4,1,j,0,18,12,k,0,3,24,a,0,2,11,a,0,24,33,a,0,18,7,b,1,25,29,f,1,2,5,e,1,25,35,g,1,25,8,g,1,12,54,l,0,17,1,d,1
14620,10,1940,1,10,3,7,13,31,18,35,39,j,23,26,j,5,32,j,0,19,26,k,0,4,4,a,0,2,19,a,0,24,34,a,0,18,6,b,1,25,28,f,1,2,4,e,1,25,20,g,1,25,5,g,1,13,0,l,0,16,57,d,1
14621,11,1940,1,11,4,7,17,28,19,36,49,j,5,48,k,7,4,j,0,20,40,k,0,4,45,a,0,2,28,a,0,24,36,a,0,18,5,b,1,25,28,f,1,2,3,e,1,25,6,g,1,25,2,g,1,13,7,l,0,16,53,d,1
