1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
12419,365,1933,12,31,7,6,35,53,8,52,28,j,29,27,c,27,16,i,0,19,17,k,0,2,14,k,0,20,59,g,0,14,17,k,0,23,28,a,1,12,19,f,1,23,58,d,1,19,55,k,1,21,38,k,1,7,48,d,0,29,38,b,1
12420,1,1934,1,1,1,6,39,49,9,53,36,j,11,17,d,28,48,i,0,19,47,k,0,3,1,k,0,21,6,g,0,14,23,k,0,23,28,a,1,12,18,f,1,23,57,d,1,19,48,k,1,21,35,k,1,7,55,d,0,29,35,b,1
12421,2,1934,1,2,2,6,43,46,10,54,44,j,23,7,d,0,21,j,0,20,16,k,0,3,48,k,0,21,12,g,0,14,30,k,0,23,28,a,0,12,18,f,1,23,55,d,1,19,43,k,1,21,32,k,1,8,2,d,0,29,33,b,1
12422,3,1934,1,3,3,6,47,42,11,55,53,j,4,59,e,1,53,j,0,20,44,k,0,4,35,k,0,21,19,g,0,14,36,k,0,23,28,a,0,12,17,f,1,23,54,d,1,19,40,k,1,21,28,k,1,8,8,d,0,29,31,b,1
12423,4,1934,1,4,4,6,51,39,12,57,1,j,16,54,e,3,26,j,0,21,9,k,0,5,23,k,0,21,25,g,0,14,43,k,0,23,28,a,0,12,17,f,1,23,53,d,1,19,38,k,0,21,25,k,1,8,15,d,0,29,29,b,1
12424,5,1934,1,5,5,6,55,36,13,58,10,j,28,55,e,4,59,j,0,21,33,k,0,6,10,k,0,21,31,g,0,14,49,k,0,23,28,a,0,12,16,f,1,23,52,d,1,19,39,k,0,21,22,k,1,8,22,d,0,29,27,b,1
12425,6,1934,1,6,6,6,59,32,14,59,18,j,11,6,f,6,33,j,0,21,55,k,0,6,57,k,0,21,36,g,0,14,56,k,0,23,28,a,0,12,15,f,1,23,50,d,1,19,40,k,0,21,19,k,1,8,29,d,0,29,25,b,1
12426,7,1934,1,7,7,7,3,29,16,0,27,j,23,31,f,8,7,j,0,22,15,k,0,7,44,k,0,21,42,g,0,15,2,k,0,23,28,a,0,12,14,f,1,23,49,d,1,19,42,k,0,21,16,k,1,8,35,d,0,29,23,b,1
12427,8,1934,1,8,1,7,7,25,17,1,35,j,6,13,g,9,42,j,0,22,33,k,0,8,32,k,0,21,48,g,0,15,9,k,0,23,29,a,0,12,14,f,1,23,48,d,1,19,44,k,0,21,12,k,1,8,42,d,0,29,21,b,1
12428,9,1934,1,9,2,7,11,22,18,2,44,j,19,16,g,11,16,j,0,22,49,k,0,9,19,k,0,21,53,g,0,15,15,k,0,23,29,a,0,12,13,f,1,23,46,d,1,19,44,k,1,21,9,k,1,8,49,d,0,29,19,b,1
