1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
40178,365,2009,12,31,4,6,38,13,9,25,56,j,28,18,c,19,56,j,1,6,36,j,0,18,58,e,1,26,9,k,0,4,29,g,0,23,4,l,0,24,33,k,0,3,16,j,0,21,5,j,1,21,41,j,1,10,5,k,0,23,4,k,0
40179,1,2010,1,1,5,6,42,10,10,27,4,j,13,15,d,19,0,j,1,7,51,j,0,18,49,e,1,26,22,k,0,4,30,g,0,23,5,l,0,24,35,k,0,3,19,j,0,21,5,j,1,21,38,j,1,10,11,k,0,23,7,k,0
40180,2,2010,1,2,6,6,46,7,11,28,12,j,28,19,d,17,54,j,1,9,6,j,0,18,39,e,1,26,34,k,0,4,32,g,0,23,7,l,0,24,37,k,0,3,21,j,0,21,5,j,0,21,35,j,1,10,18,k,0,23,10,k,0
40181,3,2010,1,3,7,6,50,3,12,29,20,j,13,21,e,16,41,j,1,10,22,j,0,18,29,e,1,26,46,k,0,4,33,g,0,23,9,l,0,24,38,k,0,3,23,j,0,21,5,j,0,21,32,j,1,10,25,k,0,23,14,k,0
40182,4,2010,1,4,1,6,54,0,13,30,28,j,28,14,e,15,23,j,1,11,37,j,0,18,18,e,1,26,58,k,0,4,34,g,0,23,10,l,0,24,40,k,0,3,25,j,0,21,6,j,0,21,29,j,1,10,31,k,0,23,17,k,0
40183,5,2010,1,5,2,6,57,56,14,31,36,j,12,50,f,14,3,j,1,12,53,j,0,18,5,e,1,27,11,k,0,4,35,g,0,23,12,l,0,24,42,k,0,3,27,j,0,21,7,j,0,21,25,j,1,10,38,k,0,23,21,k,0
40184,6,2010,1,6,3,7,1,53,15,32,45,j,27,6,f,12,42,j,1,14,8,j,0,17,53,e,1,27,23,k,0,4,36,g,0,23,14,l,0,24,44,k,0,3,29,j,0,21,7,j,0,21,22,j,1,10,45,k,0,23,24,k,0
40185,7,2010,1,7,4,7,5,49,16,33,53,j,10,59,g,11,23,j,1,15,24,j,0,17,39,e,1,27,36,k,0,4,37,g,0,23,15,l,0,24,46,k,0,3,31,j,0,21,7,j,1,21,19,j,1,10,51,k,0,23,28,k,0
40186,8,2010,1,8,5,7,9,46,17,35,2,j,24,29,g,10,10,j,1,16,39,j,0,17,24,e,1,27,48,k,0,4,37,g,0,23,17,l,0,24,48,k,0,3,34,j,0,21,7,j,1,21,16,j,1,10,58,k,0,23,32,k,0
40187,9,2010,1,9,6,7,13,42,18,36,11,j,7,38,h,9,3,j,1,17,55,j,0,17,9,e,1,28,1,k,0,4,38,g,0,23,19,l,0,24,50,k,0,3,36,j,0,21,7,j,1,21,13,j,1,11,5,k,0,23,35,k,0
