1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
33969,366,1992,12,31,4,6,38,41,9,34,1,j,26,58,l,26,2,i,0,25,34,k,0,20,48,d,1,13,24,g,0,16,15,k,0,17,37,j,0,18,19,j,0,24,35,h,0,21,20,i,1,20,29,i,1,8,24,l,0,23,3,e,1
33970,1,1993,1,1,5,6,42,38,10,35,11,j,8,55,a,27,33,i,0,26,41,k,0,20,25,d,1,13,29,g,0,16,21,k,0,17,40,j,0,18,21,j,0,24,36,h,0,21,19,i,0,20,26,i,1,8,30,l,0,23,0,e,1
33971,2,1993,1,2,6,6,46,34,11,36,20,j,21,2,a,29,4,i,0,27,48,k,0,20,2,d,1,13,34,g,0,16,27,k,0,17,44,j,0,18,24,j,0,24,38,h,0,21,19,i,0,20,22,i,1,8,37,l,0,22,58,e,1
33972,3,1993,1,3,7,6,50,31,12,37,29,j,3,22,b,0,35,j,0,28,54,k,0,19,38,d,1,13,39,g,0,16,34,k,0,17,47,j,0,18,26,j,0,24,40,h,0,21,21,i,0,20,19,i,1,8,44,l,0,22,55,e,1
33973,4,1993,1,4,1,6,54,27,13,38,38,j,16,2,b,2,7,j,0,0,0,l,0,19,14,d,1,13,44,g,0,16,40,k,0,17,51,j,0,18,28,j,0,24,42,h,0,21,22,i,0,20,16,i,1,8,51,l,0,22,52,e,1
33974,5,1993,1,5,2,6,58,24,14,39,46,j,29,4,b,3,39,j,0,1,6,l,0,18,50,d,1,13,48,g,0,16,47,k,0,17,54,j,0,18,30,j,0,24,43,h,0,21,24,i,0,20,13,i,1,8,57,l,0,22,49,e,1
33975,6,1993,1,6,3,7,2,21,15,40,54,j,12,30,c,5,12,j,0,2,12,l,0,18,26,d,1,13,52,g,0,16,53,k,0,17,58,j,0,18,33,j,0,24,45,h,0,21,25,i,0,20,10,i,1,9,4,l,0,22,46,e,1
33976,7,1993,1,7,4,7,6,17,16,42,2,j,26,22,c,6,44,j,0,3,17,l,0,18,3,d,1,13,56,g,0,17,0,k,0,18,2,j,0,18,35,j,0,24,47,h,0,21,25,i,1,20,6,i,1,9,11,l,0,22,43,e,1
33977,8,1993,1,8,5,7,10,14,17,43,10,j,10,38,d,8,18,j,0,4,23,l,0,17,39,d,1,14,0,g,0,17,6,k,0,18,5,j,0,18,37,j,0,24,49,h,0,21,24,i,1,20,3,i,1,9,18,l,0,22,40,e,1
33978,9,1993,1,9,6,7,14,10,18,44,18,j,25,12,d,9,51,j,0,5,28,l,0,17,15,d,1,14,4,g,0,17,13,k,0,18,9,j,0,18,40,j,0,24,50,h,0,21,21,i,1,20,0,i,1,9,24,l,0,22,37,e,1
