1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
9862,365,1926,12,31,5,6,34,39,8,33,10,j,21,1,h,22,26,i,0,18,5,j,0,7,55,b,0,26,6,k,0,3,9,i,0,25,48,l,0,26,44,e,1,15,0,d,1,7,12,d,0,7,2,d,1,22,46,f,0,27,34,a,1
9863,1,1927,1,1,6,6,38,36,9,34,21,j,3,53,i,23,54,i,0,19,20,j,0,8,11,b,0,26,18,k,0,3,16,i,0,25,49,l,0,26,43,e,1,14,59,d,1,7,12,d,0,6,58,d,1,22,53,f,0,27,33,a,1
9864,2,1927,1,2,7,6,42,32,10,35,31,j,17,5,i,25,23,i,0,20,35,j,0,8,28,b,0,26,30,k,0,3,22,i,0,25,51,l,0,26,42,e,1,14,57,d,1,7,12,d,0,6,55,d,1,23,0,f,0,27,33,a,1
9865,3,1927,1,3,1,6,46,29,11,36,43,j,0,39,j,26,53,i,0,21,51,j,0,8,45,b,0,26,42,k,0,3,28,i,0,25,52,l,0,26,41,e,1,14,56,d,1,7,12,d,1,6,52,d,1,23,6,f,0,27,32,a,1
9866,4,1927,1,4,2,6,50,25,12,37,54,j,14,33,j,28,22,i,0,23,6,j,0,9,2,b,0,26,54,k,0,3,34,i,0,25,53,l,0,26,39,e,1,14,55,d,1,7,12,d,1,6,49,d,1,23,13,f,0,27,32,a,1
9867,5,1927,1,5,3,6,54,22,13,39,5,j,28,43,j,29,53,i,0,24,22,j,0,9,20,b,0,27,6,k,0,3,40,i,0,25,55,l,0,26,38,e,1,14,54,d,1,7,12,d,1,6,46,d,1,23,20,f,0,27,32,a,1
9868,6,1927,1,6,4,6,58,18,14,40,16,j,13,4,k,1,23,j,0,25,37,j,0,9,39,b,0,27,19,k,0,3,46,i,0,25,56,l,0,26,37,e,1,14,52,d,1,7,11,d,1,6,43,d,1,23,26,f,0,27,32,a,1
9869,7,1927,1,7,5,7,2,15,15,41,26,j,27,32,k,2,54,j,0,26,52,j,0,9,58,b,0,27,31,k,0,3,52,i,0,25,58,l,0,26,36,e,1,14,51,d,1,7,10,d,1,6,39,d,1,23,33,f,0,27,32,a,1
9870,8,1927,1,8,6,7,6,11,16,42,36,j,12,1,l,4,26,j,0,28,8,j,0,10,17,b,0,27,44,k,0,3,58,i,0,26,0,l,0,26,35,e,1,14,50,d,1,7,9,d,1,6,36,d,1,23,40,f,0,27,32,a,0
9871,9,1927,1,9,7,7,10,8,17,43,46,j,26,25,l,5,58,j,0,29,23,j,0,10,37,b,0,27,57,k,0,4,4,i,0,26,1,l,0,26,34,e,1,14,48,d,1,7,8,d,1,6,33,d,1,23,47,f,0,27,32,a,0
9872,10,1927,1,10,1,7,14,5,18,44,55,j,10,42,a,7,30,j,0,0,38,k,0,10,57,b,0,28,9,k,0,4,10,i,0,26,3,l,0,26,32,e,1,14,47,d,1,7,8,d,1,6,30,d,1,23,53,f,0,27,32,a,0
9873,11,1927,1,11,2,7,18,1,19,46,4,j,24,48,a,9,3,j,0,1,54,k,0,11,17,b,0,28,22,k,0,4,15,i,0,26,5,l,0,26,31,e,1,14,46,d,1,7,8,d,0,6,27,d,1,24,0,f,0,27,32,a,0
9874,12,1927,1,12,3,7,21,58,20,47,12,j,8,42,b,10,36,j,0,3,9,k,0,11,38,b,0,28,35,k,0,4,21,i,0,26,7,l,0,26,30,e,1,14,45,d,1,7,8,d,0,6,23,d,1,24,7,f,0,27,32,a,0
9875,13,1927,1,13,4,7,25,54,21,48,19,j,22,24,b,12,10,j,0,4,24,k,0,12,0,b,0,28,48,k,0,4,27,i,0,26,9,l,0,26,29,e,1,14,43,d,1,7,9,d,0,6,20,d,1,24,13,f,0,27,32,a,0
9876,14,1927,1,14,5,7,29,51,22,49,26,j,5,52,c,13,44,j,0,5,39,k,0,12,22,b,0,29,1,k,0,4,32,i,0,26,11,l,0,26,27,e,1,14,42,d,1,7,10,d,0,6,17,d,1,24,20,f,0,27,32,a,0
9877,15,1927,1,15,6,7,33,47,23,50,32,j,19,7,c,15,19,j,0,6,55,k,0,12,44,b,0,29,14,k,0,4,38,i,0,26,12,l,0,26,26,e,1,14,41,d,1,7,12,d,0,6,14,d,1,24,27,f,0,27,33,a,0
9878,16,1927,1,16,7,7,37,44,24,51,38,j,2,10,d,16,54,j,0,8,10,k,0,13,6,b,0,29,27,k,0,4,43,i,0,26,14,l,0,26,25,e,1,14,40,d,1,7,12,d,1,6,11,d,1,24,34,f,0,27,33,a,0
9879,17,1927,1,17,1,7,41,40,25,52,43,j,15,0,d,18,30,j,0,9,25,k,0,13,29,b,0,29,40,k,0,4,48,i,0,26,17,l,0,26,23,e,1,14,38,d,1,7,12,d,1,6,8,d,1,24,40,f,0,27,34,a,0
9880,18,1927,1,18,2,7,45,37,26,53,47,j,27,39,d,20,6,j,0,10,40,k,0,13,52,b,0,29,54,k,0,4,54,i,0,26,19,l,0,26,22,e,1,14,37,d,1,7,11,d,1,6,4,d,1,24,47,f,0,27,34,a,0
9881,19,1927,1,19,3,7,49,34,27,54,51,j,10,5,e,21,43,j,0,11,56,k,0,14,16,b,0,0,7,l,0,4,59,i,0,26,21,l,0,26,20,e,1,14,36,d,1,7,9,d,1,6,1,d,1,24,54,f,0,27,35,a,0
9882,20,1927,1,20,4,7,53,30,28,55,55,j,22,20,e,23,20,j,0,13,11,k,0,14,39,b,0,0,20,l,0,5,4,i,0,26,23,l,0,26,19,e,1,14,35,d,1,7,6,d,1,5,58,d,1,25,1,f,0,27,35,a,0
9883,21,1927,1,21,5,7,57,27,29,56,57,j,4,26,f,24,58,j,0,14,26,k,0,15,3,b,0,0,34,l,0,5,9,i,0,26,25,l,0,26,17,e,1,14,34,d,1,7,2,d,1,5,55,d,1,25,7,f,0,27,36,a,0
9884,22,1927,1,22,6,8,1,23,0,58,0,k,16,25,f,26,36,j,0,15,41,k,0,15,28,b,0,0,47,l,0,5,14,i,0,26,27,l,0,26,16,e,1,14,32,d,1,6,58,d,1,5,52,d,1,25,14,f,0,27,37,a,0
9885,23,1927,1,23,7,8,5,20,1,59,1,k,28,18,f,28,15,j,0,16,56,k,0,15,52,b,0,1,1,l,0,5,19,i,0,26,30,l,0,26,14,e,1,14,31,d,1,6,54,d,1,5,49,d,1,25,21,f,0,27,38,a,0
