1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
17898,366,1948,12,31,5,6,37,18,9,14,7,j,16,15,j,19,44,j,0,13,19,i,0,26,17,j,0,10,8,j,0,6,1,f,1,28,6,c,1,15,6,g,0,16,9,e,1,2,35,b,1,1,30,b,1,18,11,l,0,4,0,i,0
17899,1,1949,1,1,6,6,41,15,10,15,18,j,28,54,j,21,22,j,0,14,33,i,0,27,4,j,0,10,22,j,0,6,0,f,1,28,3,c,1,15,6,g,0,16,8,e,1,2,22,b,1,1,26,b,1,18,18,l,0,4,7,i,0
17900,2,1949,1,2,7,6,45,12,11,16,29,j,11,18,k,22,59,j,0,15,48,i,0,27,51,j,0,10,36,j,0,5,58,f,1,28,1,c,1,15,7,g,0,16,7,e,1,2,10,b,1,1,23,b,1,18,24,l,0,4,14,i,0
17901,3,1949,1,3,1,6,49,8,12,17,40,j,23,30,k,24,36,j,0,17,3,i,0,28,38,j,0,10,50,j,0,5,56,f,1,27,58,c,1,15,7,g,0,16,6,e,1,1,58,b,1,1,20,b,1,18,31,l,0,4,21,i,0
17902,4,1949,1,4,2,6,53,5,13,18,51,j,5,30,l,26,12,j,0,18,18,i,0,29,25,j,0,11,4,j,0,5,54,f,1,27,56,c,1,15,8,g,0,16,5,e,1,1,50,b,1,1,17,b,1,18,38,l,0,4,27,i,0
17903,5,1949,1,5,3,6,57,1,14,20,1,j,17,22,l,27,49,j,0,19,33,i,0,0,12,k,0,11,18,j,0,5,52,f,1,27,53,c,1,15,8,g,0,16,3,e,1,1,44,b,1,1,14,b,1,18,44,l,0,4,34,i,0
17904,6,1949,1,6,4,7,0,58,15,21,11,j,29,11,l,29,25,j,0,20,48,i,0,0,59,k,0,11,32,j,0,5,50,f,1,27,51,c,1,15,9,g,0,16,2,e,1,1,40,b,1,1,10,b,1,18,51,l,0,4,40,i,0
17905,7,1949,1,7,5,7,4,54,16,22,21,j,11,0,a,1,0,k,0,22,2,i,0,1,46,k,0,11,46,j,0,5,48,f,1,27,48,c,1,15,9,g,0,16,1,e,1,1,39,b,1,1,7,b,1,18,58,l,0,4,47,i,0
17906,8,1949,1,8,6,7,8,51,17,23,30,j,22,56,a,2,34,k,0,23,17,i,0,2,33,k,0,12,0,j,0,5,46,f,1,27,46,c,1,15,9,g,0,16,0,e,1,1,39,b,0,1,4,b,1,19,4,l,0,4,53,i,0
17907,9,1949,1,9,7,7,12,47,18,24,39,j,5,4,b,4,8,k,0,24,32,i,0,3,21,k,0,12,14,j,0,5,43,f,1,27,44,c,1,15,10,g,0,15,59,e,1,1,39,b,1,1,1,b,1,19,11,l,0,5,0,i,0
17908,10,1949,1,10,1,7,16,44,19,25,48,j,17,29,b,5,40,k,0,25,47,i,0,4,8,k,0,12,27,j,0,5,41,f,1,27,41,c,1,15,10,g,0,15,57,e,1,1,38,b,1,0,58,b,1,19,18,l,0,5,6,i,0
17909,11,1949,1,11,2,7,20,41,20,26,56,j,0,16,c,7,10,k,0,27,2,i,0,4,55,k,0,12,41,j,0,5,38,f,1,27,39,c,1,15,10,g,0,15,56,e,1,1,35,b,1,0,55,b,1,19,24,l,0,5,12,i,0
17910,12,1949,1,12,3,7,24,37,21,28,3,j,13,29,c,8,39,k,0,28,17,i,0,5,42,k,0,12,55,j,0,5,36,f,1,27,37,c,1,15,10,g,0,15,55,e,1,1,29,b,1,0,51,b,1,19,31,l,0,5,18,i,0
17911,13,1949,1,13,4,7,28,34,22,29,10,j,27,8,c,10,5,k,0,29,32,i,0,6,29,k,0,13,9,j,0,5,33,f,1,27,34,c,1,15,10,g,0,15,54,e,1,1,21,b,1,0,48,b,1,19,38,l,0,5,25,i,0
17912,14,1949,1,14,5,7,32,30,23,30,16,j,11,13,d,11,28,k,0,0,47,j,0,7,17,k,0,13,23,j,0,5,30,f,1,27,32,c,1,15,10,g,0,15,52,e,1,1,10,b,1,0,45,b,1,19,45,l,0,5,31,i,0
17913,15,1949,1,15,6,7,36,27,24,31,22,j,25,39,d,12,47,k,0,2,2,j,0,8,4,k,0,13,37,j,0,5,27,f,1,27,30,c,1,15,11,g,0,15,51,e,1,0,58,b,1,0,42,b,1,19,51,l,0,5,37,i,0
17914,16,1949,1,16,7,7,40,23,25,32,27,j,10,21,e,14,3,k,0,3,17,j,0,8,51,k,0,13,50,j,0,5,24,f,1,27,28,c,1,15,11,g,1,15,50,e,1,0,46,b,1,0,39,b,1,19,58,l,0,5,43,i,0
17915,17,1949,1,17,1,7,44,20,26,33,32,j,25,9,e,15,14,k,0,4,32,j,0,9,38,k,0,14,4,j,0,5,21,f,1,27,26,c,1,15,11,g,1,15,48,e,1,0,35,b,1,0,36,b,1,20,5,l,0,5,48,i,0
17916,18,1949,1,18,2,7,48,16,27,34,37,j,9,55,f,16,19,k,0,5,47,j,0,10,26,k,0,14,18,j,0,5,17,f,1,27,24,c,1,15,11,g,1,15,47,e,1,0,26,b,1,0,32,b,1,20,11,l,0,5,54,i,0
17917,19,1949,1,19,3,7,52,13,28,35,41,j,24,33,f,17,18,k,0,7,2,j,0,11,13,k,0,14,32,j,0,5,14,f,1,27,21,c,1,15,10,g,1,15,46,e,1,0,21,b,1,0,29,b,1,20,18,l,0,6,0,i,0
17918,20,1949,1,20,4,7,56,10,29,36,44,j,8,56,g,18,10,k,0,8,17,j,0,12,0,k,0,14,45,j,0,5,11,f,1,27,19,c,1,15,10,g,1,15,44,e,1,0,18,b,1,0,26,b,1,20,25,l,0,6,6,i,0
17919,21,1949,1,21,5,8,0,6,0,37,48,k,23,3,g,18,54,k,0,9,32,j,0,12,48,k,0,14,59,j,0,5,7,f,1,27,17,c,1,15,10,g,1,15,43,e,1,0,17,b,1,0,23,b,1,20,31,l,0,6,11,i,0
17920,22,1949,1,22,6,8,4,3,1,38,51,k,6,53,h,19,29,k,0,10,47,j,0,13,35,k,0,15,13,j,0,5,4,f,1,27,15,c,1,15,10,g,1,15,42,e,1,0,17,b,1,0,20,b,1,20,38,l,0,6,17,i,0
17921,23,1949,1,23,7,8,7,59,2,39,53,k,20,27,h,19,54,k,0,12,2,j,0,14,23,k,0,15,26,j,0,5,0,f,1,27,13,c,1,15,10,g,1,15,40,e,1,0,16,b,1,0,16,b,1,20,45,l,0,6,22,i,0
17922,24,1949,1,24,1,8,11,56,3,40,56,k,3,47,i,20,9,k,0,13,17,j,0,15,10,k,0,15,40,j,0,4,56,f,1,27,11,c,1,15,10,g,1,15,39,e,1,0,14,b,1,0,13,b,1,20,51,l,0,6,28,i,0
17923,25,1949,1,25,2,8,15,52,4,41,57,k,16,54,i,20,13,k,1,14,32,j,0,15,57,k,0,15,53,j,0,4,53,f,1,27,9,c,1,15,9,g,1,15,37,e,1,0,8,b,1,0,10,b,1,20,58,l,0,6,33,i,0
17924,26,1949,1,26,3,8,19,49,5,42,59,k,29,48,i,20,5,k,1,15,47,j,0,16,45,k,0,16,7,j,0,4,49,f,1,27,8,c,1,15,9,g,1,15,36,e,1,29,59,a,1,0,7,b,1,21,5,l,0,6,38,i,0
17925,27,1949,1,27,4,8,23,45,6,43,59,k,12,33,j,19,46,k,1,17,2,j,0,17,32,k,0,16,21,j,0,4,45,f,1,27,6,c,1,15,9,g,1,15,35,e,1,29,49,a,1,0,4,b,1,21,11,l,0,6,43,i,0
17926,28,1949,1,28,5,8,27,42,7,44,59,k,25,6,j,19,16,k,1,18,17,j,0,18,20,k,0,16,34,j,0,4,41,f,1,27,4,c,1,15,8,g,1,15,33,e,1,29,35,a,1,0,1,b,1,21,18,l,0,6,48,i,0
17927,29,1949,1,29,6,8,31,39,8,45,57,k,7,30,k,18,35,k,1,19,32,j,0,19,7,k,0,16,47,j,0,4,37,f,1,27,2,c,1,15,8,g,1,15,32,e,1,29,21,a,1,29,57,a,1,21,25,l,0,6,53,i,0
