1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
18628,365,1950,12,31,7,6,35,24,8,44,3,j,23,46,f,13,5,j,1,20,6,j,0,12,15,k,0,4,30,l,0,2,14,g,0,7,24,d,1,19,24,g,0,19,31,e,1,21,53,l,0,22,50,l,1,9,21,c,0,26,0,i,0
18629,1,1951,1,1,1,6,39,21,9,45,12,j,7,3,g,11,47,j,1,21,22,j,0,13,2,k,0,4,42,l,0,2,15,g,0,7,21,d,1,19,25,g,0,19,29,e,1,21,53,l,1,22,47,l,1,9,27,c,0,26,7,i,0
18630,2,1951,1,2,2,6,43,18,10,46,22,j,20,42,g,10,26,j,1,22,37,j,0,13,49,k,0,4,53,l,0,2,16,g,0,7,18,d,1,19,26,g,0,19,28,e,1,21,53,l,1,22,44,l,1,9,34,c,0,26,13,i,0
18631,3,1951,1,3,3,6,47,14,11,47,32,j,4,45,h,9,5,j,1,23,52,j,0,14,36,k,0,5,4,l,0,2,17,g,0,7,16,d,1,19,26,g,0,19,27,e,1,21,51,l,1,22,41,l,1,9,41,c,0,26,20,i,0
18632,4,1951,1,4,4,6,51,11,12,48,42,j,19,10,h,7,46,j,1,25,8,j,0,15,24,k,0,5,15,l,0,2,18,g,0,7,13,d,1,19,27,g,0,19,26,e,1,21,47,l,1,22,38,l,1,9,47,c,0,26,26,i,0
18633,5,1951,1,5,5,6,55,7,13,49,53,j,3,57,i,6,32,j,1,26,23,j,0,16,11,k,0,5,27,l,0,2,19,g,0,7,11,d,1,19,28,g,0,19,25,e,1,21,39,l,1,22,34,l,1,9,54,c,0,26,33,i,0
18634,6,1951,1,6,6,6,59,4,14,51,4,j,18,58,i,5,25,j,1,27,38,j,0,16,58,k,0,5,39,l,0,2,20,g,0,7,8,d,1,19,28,g,0,19,24,e,1,21,30,l,1,22,31,l,1,10,1,c,0,26,39,i,0
18635,7,1951,1,7,7,7,3,0,15,52,15,j,4,5,j,4,26,j,1,28,54,j,0,17,45,k,0,5,50,l,0,2,20,g,0,7,6,d,1,19,29,g,0,19,23,e,1,21,20,l,1,22,28,l,1,10,8,c,0,26,46,i,0
18636,8,1951,1,8,1,7,6,57,16,53,25,j,19,7,j,3,36,j,1,0,9,k,0,18,32,k,0,6,2,l,0,2,21,g,0,7,3,d,1,19,29,g,0,19,22,e,1,21,9,l,1,22,25,l,1,10,14,c,0,26,52,i,0
18637,9,1951,1,9,2,7,10,54,17,54,36,j,3,55,k,2,57,j,1,1,24,k,0,19,20,k,0,6,14,l,0,2,21,g,0,7,1,d,1,19,30,g,0,19,21,e,1,21,0,l,1,22,22,l,1,10,21,c,0,26,59,i,0
