1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
25933,365,1970,12,31,4,6,36,2,8,53,38,j,13,2,k,3,12,j,1,23,59,h,0,15,26,h,0,27,24,h,0,15,59,b,1,13,24,g,0,1,58,i,0,29,42,f,0,24,23,k,1,26,1,k,1,13,8,f,0,5,57,a,0
25934,1,1971,1,1,5,6,39,58,9,54,49,j,27,31,k,2,0,j,1,24,48,h,0,16,4,h,0,27,35,h,0,15,57,b,1,13,25,g,0,2,0,i,0,29,42,f,0,24,23,k,0,25,58,k,1,13,15,f,0,5,58,a,0
25935,2,1971,1,2,6,6,43,55,10,55,59,j,11,55,l,0,55,j,1,25,37,h,0,16,42,h,0,27,46,h,0,15,55,b,1,13,26,g,0,2,1,i,0,29,42,f,1,24,24,k,0,25,54,k,1,13,22,f,0,5,58,a,0
25936,3,1971,1,3,7,6,47,52,11,57,9,j,26,12,l,29,59,i,1,26,28,h,0,17,20,h,0,27,58,h,0,15,54,b,1,13,27,g,0,2,3,i,0,29,42,f,1,24,25,k,0,25,51,k,1,13,28,f,0,5,59,a,0
25937,4,1971,1,4,1,6,51,48,12,58,19,j,10,19,a,29,13,i,1,27,19,h,0,17,58,h,0,28,9,h,0,15,52,b,1,13,28,g,0,2,5,i,0,29,42,f,1,24,26,k,1,25,48,k,1,13,35,f,0,6,0,a,0
25938,5,1971,1,5,2,6,55,45,13,59,29,j,24,15,a,28,37,i,1,28,11,h,0,18,36,h,0,28,20,h,0,15,51,b,1,13,29,g,0,2,7,i,0,29,42,f,1,24,25,k,1,25,45,k,1,13,41,f,0,6,1,a,0
25939,6,1971,1,6,3,6,59,41,15,0,38,j,8,0,b,28,11,i,1,29,4,h,0,19,13,h,0,28,31,h,0,15,49,b,1,13,30,g,0,2,9,i,0,29,42,f,1,24,23,k,1,25,42,k,1,13,48,f,0,6,2,a,0
25940,7,1971,1,7,4,7,3,38,16,1,47,j,21,33,b,27,55,i,1,29,58,h,0,19,51,h,0,28,42,h,0,15,48,b,1,13,30,g,0,2,10,i,0,29,42,f,1,24,19,k,1,25,39,k,1,13,55,f,0,6,3,a,0
25941,8,1971,1,8,5,7,7,34,17,2,55,j,4,55,c,27,49,i,0,0,52,i,0,20,29,h,0,28,53,h,0,15,47,b,1,13,31,g,0,2,12,i,0,29,42,f,1,24,14,k,1,25,35,k,1,14,1,f,0,6,4,a,0
25942,9,1971,1,9,6,7,11,31,18,4,4,j,18,3,c,27,52,i,0,1,47,i,0,21,7,h,0,29,4,h,0,15,46,b,1,13,31,g,0,2,14,i,0,29,42,f,1,24,7,k,1,25,32,k,1,14,8,f,0,6,6,a,0
25943,10,1971,1,10,7,7,15,27,19,5,12,j,1,0,d,28,2,i,0,2,42,i,0,21,45,h,0,29,14,h,0,15,45,b,1,13,32,g,0,2,16,i,0,29,41,f,1,24,1,k,1,25,29,k,1,14,15,f,0,6,7,a,0
25944,11,1971,1,11,1,7,19,24,20,6,19,j,13,42,d,28,21,i,0,3,38,i,0,22,23,h,0,29,25,h,0,15,44,b,1,13,32,g,0,2,17,i,0,29,41,f,1,23,55,k,1,25,26,k,1,14,21,f,0,6,8,a,0
25945,12,1971,1,12,2,7,23,21,21,7,26,j,26,12,d,28,47,i,0,4,35,i,0,23,1,h,0,29,35,h,0,15,44,b,1,13,33,g,0,2,19,i,0,29,41,f,1,23,51,k,1,25,23,k,1,14,28,f,0,6,9,a,0
25946,13,1971,1,13,3,7,27,17,22,8,33,j,8,28,e,29,19,i,0,5,32,i,0,23,39,h,0,29,46,h,0,15,43,b,1,13,33,g,0,2,21,i,0,29,40,f,1,23,48,k,1,25,20,k,1,14,35,f,0,6,11,a,0
25947,14,1971,1,14,4,7,31,14,23,9,40,j,20,34,e,29,56,i,0,6,29,i,0,24,17,h,0,29,56,h,0,15,43,b,1,13,33,g,0,2,22,i,0,29,40,f,1,23,46,k,0,25,16,k,1,14,41,f,0,6,12,a,0
25948,15,1971,1,15,5,7,35,10,24,10,46,j,2,30,f,0,39,j,0,7,28,i,0,24,55,h,0,0,6,i,0,15,42,b,1,13,34,g,0,2,24,i,0,29,40,f,1,23,47,k,0,25,13,k,1,14,48,f,0,6,14,a,0
25949,16,1971,1,16,6,7,39,7,25,11,52,j,14,20,f,1,26,j,0,8,26,i,0,25,33,h,0,0,17,i,0,15,42,b,1,13,34,g,0,2,25,i,0,29,39,f,1,23,48,k,0,25,10,k,1,14,55,f,0,6,15,a,0
25950,17,1971,1,17,7,7,43,3,26,12,57,j,26,7,f,2,18,j,0,9,25,i,0,26,11,h,0,0,27,i,0,15,42,b,1,13,34,g,0,2,27,i,0,29,39,f,1,23,50,k,0,25,7,k,1,15,1,f,0,6,17,a,0
25951,18,1971,1,18,1,7,47,0,27,14,2,j,7,57,g,3,13,j,0,10,25,i,0,26,48,h,0,0,37,i,0,15,42,b,0,13,34,g,1,2,28,i,0,29,38,f,1,23,52,k,0,25,4,k,1,15,8,f,0,6,19,a,0
25952,19,1971,1,19,2,7,50,56,28,15,7,j,19,53,g,4,11,j,0,11,25,i,0,27,26,h,0,0,46,i,0,15,42,b,0,13,34,g,1,2,30,i,0,29,38,f,1,23,53,k,0,25,0,k,1,15,15,f,0,6,20,a,0
25953,20,1971,1,20,3,7,54,53,29,16,12,j,2,0,h,5,13,j,0,12,26,i,0,28,4,h,0,0,56,i,0,15,42,b,0,13,34,g,1,2,31,i,0,29,37,f,1,23,53,k,1,24,57,k,1,15,21,f,0,6,22,a,0
25954,21,1971,1,21,4,7,58,50,0,17,17,k,14,24,h,6,17,j,0,13,26,i,0,28,42,h,0,1,6,i,0,15,43,b,0,13,34,g,1,2,33,i,0,29,36,f,1,23,52,k,1,24,54,k,1,15,28,f,0,6,24,a,0
25955,22,1971,1,22,5,8,2,46,1,18,21,k,27,9,h,7,24,j,0,14,28,i,0,29,20,h,0,1,15,i,0,15,43,b,0,13,34,g,1,2,34,i,0,29,36,f,1,23,51,k,1,24,51,k,1,15,35,f,0,6,26,a,0
25956,23,1971,1,23,6,8,6,43,2,19,24,k,10,18,i,8,33,j,0,15,29,i,0,29,58,h,0,1,25,i,0,15,44,b,0,13,33,g,1,2,35,i,0,29,35,f,1,23,48,k,1,24,48,k,1,15,41,f,0,6,27,a,0
25957,24,1971,1,24,7,8,10,39,3,20,28,k,23,54,i,9,44,j,0,16,31,i,0,0,35,i,0,1,34,i,0,15,44,b,0,13,33,g,1,2,37,i,0,29,34,f,1,23,45,k,1,24,45,k,1,15,48,f,0,6,29,a,0
25958,25,1971,1,25,1,8,14,36,4,21,30,k,7,55,j,10,56,j,0,17,34,i,0,1,13,i,0,1,43,i,0,15,45,b,0,13,33,g,1,2,38,i,0,29,34,f,1,23,42,k,1,24,41,k,1,15,55,f,0,6,31,a,0
