1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
61362,365,2067,12,31,6,6,38,2,9,20,58,j,4,19,h,26,1,j,0,16,40,k,0,21,37,a,0,21,3,j,0,24,7,f,0,12,13,i,0,5,0,d,1,29,7,l,0,11,11,i,0,9,55,i,1,0,5,f,0,23,41,l,0
61363,1,2068,1,1,7,6,41,59,10,22,8,j,17,13,h,27,29,j,0,17,53,k,0,22,6,a,0,21,17,j,0,24,7,f,0,12,16,i,0,4,58,d,1,29,7,l,0,11,13,i,0,9,52,i,1,0,11,f,0,23,43,l,0
61364,2,2068,1,2,1,6,45,55,11,23,19,j,0,31,i,28,56,j,0,19,6,k,0,22,36,a,0,21,31,j,0,24,7,f,0,12,19,i,0,4,57,d,1,29,8,l,0,11,15,i,0,9,49,i,1,0,18,f,0,23,44,l,0
61365,3,2068,1,3,2,6,49,52,12,24,29,j,14,15,i,0,21,k,0,20,18,k,0,23,6,a,0,21,45,j,0,24,7,f,1,12,23,i,0,4,55,d,1,29,8,l,0,11,15,i,1,9,45,i,1,0,25,f,0,23,46,l,0
61366,4,2068,1,4,3,6,53,49,13,25,41,j,28,25,i,1,43,k,0,21,31,k,0,23,36,a,0,21,58,j,0,24,7,f,1,12,26,i,0,4,53,d,1,29,9,l,0,11,14,i,1,9,42,i,1,0,31,f,0,23,47,l,0
61367,5,2068,1,5,4,6,57,45,14,26,52,j,12,56,j,3,3,k,0,22,44,k,0,24,6,a,0,22,12,j,0,24,7,f,1,12,29,i,0,4,52,d,1,29,9,l,0,11,11,i,1,9,39,i,1,0,38,f,0,23,49,l,0
61368,6,2068,1,6,5,7,1,42,15,28,3,j,27,44,j,4,19,k,0,23,56,k,0,24,36,a,0,22,26,j,0,24,7,f,1,12,32,i,0,4,50,d,1,29,10,l,0,11,7,i,1,9,36,i,1,0,45,f,0,23,51,l,0
61369,7,2068,1,7,6,7,5,38,16,29,14,j,12,40,k,5,32,k,0,25,9,k,0,25,7,a,0,22,40,j,0,24,7,f,1,12,36,i,0,4,48,d,1,29,10,l,0,11,1,i,1,9,33,i,1,0,52,f,0,23,53,l,0
61370,8,2068,1,8,7,7,9,35,17,30,24,j,27,35,k,6,40,k,0,26,21,k,0,25,37,a,0,22,54,j,0,24,6,f,1,12,39,i,0,4,47,d,1,29,11,l,0,10,56,i,1,9,30,i,1,0,58,f,0,23,54,l,0
61371,9,2068,1,9,1,7,13,31,18,31,35,j,12,20,l,7,43,k,0,27,33,k,0,26,8,a,0,23,9,j,0,24,6,f,1,12,42,i,0,4,45,d,1,29,12,l,0,10,51,i,1,9,26,i,1,1,5,f,0,23,56,l,0
61372,10,2068,1,10,2,7,17,28,19,32,44,j,26,51,l,8,39,k,0,28,46,k,0,26,39,a,0,23,23,j,0,24,5,f,1,12,45,i,0,4,43,d,1,29,12,l,0,10,47,i,1,9,23,i,1,1,12,f,0,23,58,l,0
61373,11,2068,1,11,3,7,21,24,20,33,54,j,11,2,a,9,29,k,0,29,58,k,0,27,10,a,0,23,37,j,0,24,4,f,1,12,48,i,0,4,42,d,1,29,13,l,0,10,45,i,1,9,20,i,1,1,19,f,0,24,0,l,0
61374,12,2068,1,12,4,7,25,21,21,35,3,j,24,52,a,10,11,k,0,1,10,l,0,27,42,a,0,23,51,j,0,24,3,f,1,12,51,i,0,4,40,d,1,29,14,l,0,10,44,i,0,9,17,i,1,1,25,f,0,24,2,l,0
61375,13,2068,1,13,5,7,29,18,22,36,11,j,8,22,b,10,44,k,0,2,22,l,0,28,14,a,0,24,5,j,0,24,2,f,1,12,54,i,0,4,39,d,1,29,14,l,0,10,45,i,0,9,14,i,1,1,32,f,0,24,4,l,0
61376,14,2068,1,14,6,7,33,14,23,37,18,j,21,33,b,11,8,k,0,3,34,l,0,28,45,a,0,24,19,j,0,24,1,f,1,12,58,i,0,4,37,d,1,29,15,l,0,10,47,i,0,9,11,i,1,1,39,f,0,24,6,l,0
61377,15,2068,1,15,7,7,37,11,24,38,25,j,4,28,c,11,21,k,0,4,46,l,0,29,17,a,0,24,33,j,0,24,0,f,1,13,1,i,0,4,35,d,1,29,16,l,0,10,48,i,1,9,7,i,1,1,45,f,0,24,9,l,0
61378,16,2068,1,16,1,7,41,7,25,39,32,j,17,9,c,11,23,k,1,5,57,l,0,29,49,a,0,24,47,j,0,23,59,f,1,13,3,i,0,4,34,d,1,29,17,l,0,10,48,i,1,9,4,i,1,1,52,f,0,24,11,l,0
61379,17,2068,1,17,2,7,45,4,26,40,38,j,29,39,c,11,14,k,1,7,9,l,0,0,21,b,0,25,1,j,0,23,57,f,1,13,6,i,0,4,32,d,1,29,17,l,0,10,46,i,1,9,1,i,1,1,59,f,0,24,13,l,0
61380,18,2068,1,18,3,7,49,0,27,41,43,j,12,0,d,10,53,k,1,8,21,l,0,0,54,b,0,25,15,j,0,23,56,f,1,13,9,i,0,4,31,d,1,29,18,l,0,10,42,i,1,8,58,i,1,2,6,f,0,24,15,l,0
61381,19,2068,1,19,4,7,52,57,28,42,48,j,24,12,d,10,20,k,1,9,32,l,0,1,26,b,0,25,29,j,0,23,54,f,1,13,12,i,0,4,29,d,1,29,19,l,0,10,35,i,1,8,55,i,1,2,12,f,0,24,18,l,0
61382,20,2068,1,20,5,7,56,53,29,43,52,j,6,17,e,9,36,k,1,10,43,l,0,1,59,b,0,25,43,j,0,23,52,f,1,13,15,i,0,4,28,d,1,29,20,l,0,10,26,i,1,8,51,i,1,2,19,f,0,24,20,l,0
61383,21,2068,1,21,6,8,0,50,0,44,56,k,18,17,e,8,42,k,1,11,55,l,0,2,31,b,0,25,57,j,0,23,50,f,1,13,18,i,0,4,26,d,1,29,21,l,0,10,16,i,1,8,48,i,1,2,26,f,0,24,22,l,0
