1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
57710,365,2057,12,31,1,6,39,40,9,46,41,j,17,44,l,19,15,i,0,10,40,j,0,15,33,j,0,12,55,l,0,29,7,a,0,28,24,g,0,11,58,c,1,17,28,l,0,24,8,c,1,23,18,c,1,13,11,d,0,11,22,k,0
57711,1,2058,1,1,2,6,43,37,10,47,50,j,1,22,a,20,34,i,0,11,55,j,0,16,19,j,0,13,5,l,0,29,7,a,0,28,26,g,0,11,56,c,1,17,29,l,0,24,7,c,1,23,14,c,1,13,18,d,0,11,26,k,0
57712,2,2058,1,2,3,6,47,33,11,48,59,j,14,34,a,21,54,i,0,13,11,j,0,17,5,j,0,13,16,l,0,29,7,a,0,28,27,g,0,11,55,c,1,17,30,l,0,24,7,c,0,23,11,c,1,13,25,d,0,11,30,k,0
57713,3,2058,1,3,4,6,51,30,12,50,8,j,27,23,a,23,16,i,0,14,26,j,0,17,52,j,0,13,26,l,0,29,7,a,0,28,29,g,0,11,53,c,1,17,31,l,0,24,8,c,0,23,8,c,1,13,31,d,0,11,34,k,0
57714,4,2058,1,4,5,6,55,26,13,51,16,j,9,52,b,24,39,i,0,15,42,j,0,18,38,j,0,13,37,l,0,29,8,a,0,28,31,g,0,11,52,c,1,17,31,l,0,24,9,c,0,23,5,c,1,13,38,d,0,11,39,k,0
57715,5,2058,1,5,6,6,59,23,14,52,25,j,22,6,b,26,3,i,0,16,57,j,0,19,24,j,0,13,47,l,0,29,8,a,0,28,32,g,0,11,51,c,1,17,32,l,0,24,11,c,0,23,2,c,1,13,45,d,0,11,43,k,0
57716,6,2058,1,6,7,7,3,19,15,53,33,j,4,8,c,27,27,i,0,18,13,j,0,20,11,j,0,13,58,l,0,29,9,a,0,28,34,g,0,11,49,c,1,17,33,l,0,24,12,c,0,22,59,c,1,13,51,d,0,11,47,k,0
57717,7,2058,1,7,1,7,7,16,16,54,41,j,16,2,c,28,52,i,0,19,28,j,0,20,57,j,0,14,9,l,0,29,10,a,0,28,35,g,0,11,48,c,1,17,34,l,0,24,14,c,0,22,55,c,1,13,58,d,0,11,52,k,0
57718,8,2058,1,8,2,7,11,13,17,55,48,j,27,52,c,0,18,j,0,20,43,j,0,21,43,j,0,14,20,l,0,29,10,a,0,28,36,g,0,11,47,c,1,17,35,l,0,24,14,c,1,22,52,c,1,14,4,d,0,11,56,k,0
57719,9,2058,1,9,3,7,15,9,18,56,56,j,9,40,d,1,45,j,0,21,59,j,0,22,30,j,0,14,31,l,0,29,11,a,0,28,38,g,0,11,45,c,1,17,36,l,0,24,13,c,1,22,49,c,1,14,11,d,0,12,1,k,0
57720,10,2058,1,10,4,7,19,6,19,58,3,j,21,29,d,3,13,j,0,23,14,j,0,23,17,j,0,14,42,l,0,29,12,a,0,28,39,g,0,11,44,c,1,17,37,l,0,24,10,c,1,22,46,c,1,14,18,d,0,12,5,k,0
57721,11,2058,1,11,5,7,23,2,20,59,10,j,3,19,e,4,41,j,0,24,30,j,0,24,3,j,0,14,53,l,0,29,13,a,0,28,40,g,0,11,43,c,1,17,38,l,0,24,7,c,1,22,43,c,1,14,24,d,0,12,9,k,0
57722,12,2058,1,12,6,7,26,59,22,0,17,j,15,15,e,6,9,j,0,25,45,j,0,24,50,j,0,15,5,l,0,29,15,a,0,28,42,g,0,11,42,c,1,17,39,l,0,24,2,c,1,22,40,c,1,14,31,d,0,12,14,k,0
57723,13,2058,1,13,7,7,30,55,23,1,24,j,27,16,e,7,39,j,0,27,1,j,0,25,36,j,0,15,16,l,0,29,16,a,0,28,43,g,0,11,40,c,1,17,40,l,0,23,56,c,1,22,36,c,1,14,38,d,0,12,18,k,0
57724,14,2058,1,14,1,7,34,52,24,2,30,j,9,26,f,9,8,j,0,28,16,j,0,26,23,j,0,15,28,l,0,29,17,a,0,28,44,g,0,11,39,c,1,17,41,l,0,23,51,c,1,22,33,c,1,14,44,d,0,12,23,k,0
57725,15,2058,1,15,2,7,38,48,25,3,36,j,21,46,f,10,39,j,0,29,32,j,0,27,10,j,0,15,39,l,0,29,19,a,0,28,45,g,0,11,38,c,1,17,42,l,0,23,46,c,1,22,30,c,1,14,51,d,0,12,27,k,0
57726,16,2058,1,16,3,7,42,45,26,4,42,j,4,19,g,12,10,j,0,0,47,k,0,27,56,j,0,15,51,l,0,29,21,a,0,28,46,g,0,11,37,c,1,17,43,l,0,23,43,c,1,22,27,c,1,14,58,d,0,12,32,k,0
57727,17,2058,1,17,4,7,46,42,27,5,48,j,17,9,g,13,41,j,0,2,2,k,0,28,43,j,0,16,3,l,0,29,23,a,0,28,47,g,0,11,36,c,1,17,44,l,0,23,41,c,1,22,24,c,1,15,4,d,0,12,37,k,0
57728,18,2058,1,18,5,7,50,38,28,6,53,j,0,18,h,15,13,j,0,3,18,k,0,29,30,j,0,16,15,l,0,29,24,a,0,28,47,g,0,11,35,c,1,17,45,l,0,23,40,c,0,22,20,c,1,15,11,d,0,12,41,k,0
57729,19,2058,1,19,6,7,54,35,29,7,59,j,13,49,h,16,45,j,0,4,33,k,0,0,17,k,0,16,27,l,0,29,26,a,0,28,48,g,0,11,34,c,1,17,46,l,0,23,41,c,0,22,17,c,1,15,18,d,0,12,46,k,0
57730,20,2058,1,20,7,7,58,31,0,9,4,k,27,45,h,18,18,j,0,5,49,k,0,1,4,k,0,16,39,l,0,29,29,a,0,28,49,g,0,11,33,c,1,17,47,l,0,23,43,c,0,22,14,c,1,15,24,d,0,12,50,k,0
57731,21,2058,1,21,1,8,2,28,1,10,9,k,12,5,i,19,52,j,0,7,4,k,0,1,50,k,0,16,51,l,0,29,31,a,0,28,50,g,0,11,32,c,1,17,48,l,0,23,44,c,0,22,11,c,1,15,31,d,0,12,55,k,0
57732,22,2058,1,22,2,8,6,24,2,11,14,k,26,47,i,21,26,j,0,8,19,k,0,2,37,k,0,17,3,l,0,29,33,a,0,28,50,g,0,11,31,c,1,17,49,l,0,23,44,c,1,22,8,c,1,15,38,d,0,13,0,k,0
57733,23,2058,1,23,3,8,10,21,3,12,18,k,11,48,j,23,1,j,0,9,35,k,0,3,24,k,0,17,16,l,0,29,36,a,0,28,51,g,0,11,30,c,1,17,51,l,0,23,43,c,1,22,5,c,1,15,44,d,0,13,4,k,0
57734,24,2058,1,24,4,8,14,17,4,13,21,k,26,59,j,24,36,j,0,10,50,k,0,4,11,k,0,17,28,l,0,29,38,a,0,28,51,g,0,11,29,c,1,17,52,l,0,23,40,c,1,22,1,c,1,15,51,d,0,13,9,k,0
57735,25,2058,1,25,5,8,18,14,5,14,24,k,12,11,k,26,12,j,0,12,6,k,0,4,58,k,0,17,41,l,0,29,41,a,0,28,52,g,0,11,28,c,1,17,53,l,0,23,35,c,1,21,58,c,1,15,58,d,0,13,13,k,0
57736,26,2058,1,26,6,8,22,11,6,15,26,k,27,13,k,27,49,j,0,13,21,k,0,5,45,k,0,17,53,l,0,29,43,a,0,28,52,g,0,11,27,c,1,17,54,l,0,23,28,c,1,21,55,c,1,16,4,d,0,13,18,k,0
57737,27,2058,1,27,7,8,26,7,7,16,27,k,11,57,l,29,26,j,0,14,36,k,0,6,32,k,0,18,6,l,0,29,46,a,0,28,53,g,0,11,26,c,1,17,56,l,0,23,21,c,1,21,52,c,1,16,11,d,0,13,23,k,0
57738,28,2058,1,28,1,8,30,4,8,17,27,k,26,15,l,1,3,k,0,15,52,k,0,7,19,k,0,18,19,l,0,29,49,a,0,28,53,g,0,11,26,c,1,17,57,l,0,23,14,c,1,21,49,c,1,16,18,d,0,13,27,k,0
57739,29,2058,1,29,2,8,34,0,9,18,26,k,10,4,a,2,42,k,0,17,7,k,0,8,6,k,0,18,31,l,0,29,52,a,0,28,53,g,0,11,25,c,1,17,58,l,0,23,9,c,1,21,46,c,1,16,24,d,0,13,32,k,0
57740,30,2058,1,30,3,8,37,57,10,19,24,k,23,24,a,4,21,k,0,18,22,k,0,8,53,k,0,18,44,l,0,29,55,a,0,28,53,g,0,11,24,c,1,17,59,l,0,23,5,c,1,21,42,c,1,16,31,d,0,13,37,k,0
57741,31,2058,1,31,4,8,41,53,11,20,20,k,6,17,b,6,1,k,0,19,37,k,0,9,41,k,0,18,57,l,0,29,59,a,0,28,53,g,0,11,24,c,1,18,1,l,0,23,4,c,0,21,39,c,1,16,38,d,0,13,42,k,0
57742,32,2058,2,1,5,8,45,50,12,21,15,k,18,47,b,7,41,k,0,20,53,k,0,10,28,k,0,19,10,l,0,0,2,b,0,28,53,g,0,11,23,c,1,18,2,l,0,23,4,c,0,21,36,c,1,16,44,d,0,13,46,k,0
