1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
2192,365,1905,12,31,7,6,35,0,8,39,45,j,9,17,l,16,39,i,0,27,47,i,0,2,37,l,0,27,15,b,1,29,11,k,0,4,38,j,0,9,1,d,1,21,24,c,1,21,42,e,0,23,11,e,1,8,18,b,0,4,51,k,0
2193,1,1906,1,1,1,6,38,56,9,40,55,j,21,43,l,17,20,i,0,29,2,i,0,3,23,l,0,27,11,b,1,29,16,k,0,4,41,j,0,9,0,d,1,21,23,c,1,21,44,e,0,23,8,e,1,8,25,b,0,4,56,k,0
2194,2,1906,1,2,2,6,42,53,10,42,5,j,3,54,a,18,6,i,0,0,18,j,0,4,9,l,0,27,7,b,1,29,22,k,0,4,45,j,0,8,58,d,1,21,22,c,1,21,45,e,0,23,5,e,1,8,31,b,0,5,0,k,0
2195,3,1906,1,3,3,6,46,49,11,43,14,j,15,52,a,18,56,i,0,1,33,j,0,4,55,l,0,27,3,b,1,29,28,k,0,4,48,j,0,8,56,d,1,21,21,c,1,21,45,e,1,23,2,e,1,8,38,b,0,5,5,k,0
2196,4,1906,1,4,4,6,50,46,12,44,24,j,27,45,a,19,51,i,0,2,49,j,0,5,41,l,0,26,59,b,1,29,33,k,0,4,52,j,0,8,55,d,1,21,20,c,1,21,44,e,1,22,58,e,1,8,45,b,0,5,9,k,0
2197,5,1906,1,5,5,6,54,43,13,45,33,j,9,36,b,20,49,i,0,4,4,j,0,6,27,l,0,26,56,b,1,29,39,k,0,4,56,j,0,8,53,d,1,21,19,c,1,21,41,e,1,22,55,e,1,8,52,b,0,5,14,k,0
2198,6,1906,1,6,6,6,58,39,14,46,42,j,21,31,b,21,51,i,0,5,19,j,0,7,13,l,0,26,53,b,1,29,45,k,0,4,59,j,0,8,51,d,1,21,18,c,1,21,36,e,1,22,52,e,1,8,58,b,0,5,18,k,0
2199,7,1906,1,7,7,7,2,36,15,47,50,j,3,32,c,22,56,i,0,6,35,j,0,7,59,l,0,26,50,b,1,29,51,k,0,5,3,j,0,8,50,d,1,21,17,c,1,21,30,e,1,22,49,e,1,9,5,b,0,5,23,k,0
2200,8,1906,1,8,1,7,6,32,16,48,58,j,15,43,c,24,3,i,0,7,50,j,0,8,44,l,0,26,47,b,1,29,57,k,0,5,6,j,0,8,48,d,1,21,16,c,1,21,23,e,1,22,46,e,1,9,12,b,0,5,28,k,0
2201,9,1906,1,9,2,7,10,29,17,50,6,j,28,6,c,25,13,i,0,9,6,j,0,9,30,l,0,26,44,b,1,0,3,l,0,5,10,j,0,8,46,d,1,21,15,c,1,21,17,e,1,22,42,e,1,9,18,b,0,5,32,k,0
