1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
51501,366,2040,12,31,1,6,40,8,9,54,37,j,1,48,i,19,29,j,0,27,1,k,0,6,19,j,0,28,39,g,0,23,31,g,0,7,6,e,1,3,6,b,1,25,26,k,0,23,47,b,1,22,5,b,1,11,31,e,0,20,37,d,1
51502,1,2041,1,1,2,6,44,5,10,55,47,j,16,6,i,21,6,j,0,28,4,k,0,7,5,j,0,28,47,g,0,23,34,g,0,7,3,e,1,3,6,b,1,25,28,k,0,23,45,b,1,22,2,b,1,11,38,e,0,20,33,d,1
51503,2,2041,1,2,3,6,48,1,11,56,58,j,0,49,j,22,44,j,0,29,6,k,0,7,50,j,0,28,54,g,0,23,37,g,0,7,1,e,1,3,5,b,1,25,29,k,0,23,41,b,1,21,59,b,1,11,45,e,0,20,29,d,1
51504,3,2041,1,3,4,6,51,58,12,58,9,j,15,50,j,24,21,j,0,0,9,l,0,8,36,j,0,29,1,g,0,23,41,g,0,6,59,e,1,3,5,b,1,25,30,k,0,23,34,b,1,21,56,b,1,11,51,e,0,20,25,d,1
51505,4,2041,1,4,5,6,55,54,13,59,20,j,1,0,k,25,58,j,0,1,11,l,0,9,21,j,0,29,9,g,0,23,44,g,0,6,56,e,1,3,5,b,1,25,32,k,0,23,26,b,1,21,52,b,1,11,58,e,0,20,21,d,1
51506,5,2041,1,5,6,6,59,51,15,0,30,j,16,9,k,27,35,j,0,2,12,l,0,10,7,j,0,29,16,g,0,23,46,g,0,6,54,e,1,3,4,b,1,25,33,k,0,23,18,b,1,21,49,b,1,12,5,e,0,20,17,d,1
51507,6,2041,1,6,7,7,3,47,16,1,41,j,1,7,l,29,12,j,0,3,14,l,0,10,52,j,0,29,23,g,0,23,49,g,0,6,52,e,1,3,4,b,1,25,34,k,0,23,11,b,1,21,46,b,1,12,11,e,0,20,12,d,1
51508,7,2041,1,7,1,7,7,44,17,2,51,j,15,46,l,0,48,k,0,4,14,l,0,11,38,j,0,29,29,g,0,23,52,g,0,6,49,e,1,3,4,b,1,25,36,k,0,23,5,b,1,21,43,b,1,12,18,e,0,20,8,d,1
51509,8,2041,1,8,2,7,11,41,18,4,0,j,0,0,a,2,24,k,0,5,15,l,0,12,24,j,0,29,36,g,0,23,55,g,0,6,47,e,1,3,4,b,1,25,37,k,0,23,1,b,1,21,40,b,1,12,25,e,0,20,4,d,1
51510,9,2041,1,9,3,7,15,37,19,5,9,j,13,50,a,3,59,k,0,6,15,l,0,13,10,j,0,29,43,g,0,23,57,g,0,6,44,e,1,3,3,b,1,25,39,k,0,22,59,b,0,21,37,b,1,12,32,e,0,20,0,d,1
