1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
33238,365,1990,12,31,1,6,36,39,9,2,11,j,28,5,c,24,51,i,1,23,28,j,0,27,46,b,1,12,5,e,1,25,33,j,0,9,40,j,0,14,5,j,0,19,34,h,0,28,4,j,1,29,11,j,1,17,7,i,0,25,20,d,1
33239,1,1991,1,1,2,6,40,36,10,3,19,j,13,14,d,24,19,i,1,24,43,j,0,27,45,b,1,11,59,e,1,25,40,j,0,9,44,j,0,14,7,j,0,19,35,h,0,28,3,j,1,29,8,j,1,17,14,i,0,25,16,d,1
33240,2,1991,1,2,3,6,44,32,11,4,27,j,28,13,d,23,57,i,1,25,59,j,0,27,45,b,0,11,53,e,1,25,47,j,0,9,47,j,0,14,9,j,0,19,37,h,0,28,2,j,0,29,5,j,1,17,21,i,0,25,12,d,1
33241,3,1991,1,3,4,6,48,29,12,5,35,j,12,52,e,23,45,i,1,27,14,j,0,27,46,b,0,11,47,e,1,25,54,j,0,9,51,j,0,14,12,j,0,19,39,h,0,28,3,j,0,29,2,j,1,17,27,i,0,25,8,d,1
33242,4,1991,1,4,5,6,52,25,13,6,43,j,27,7,e,23,43,i,0,28,29,j,0,27,48,b,0,11,41,e,1,26,1,j,0,9,55,j,0,14,14,j,0,19,41,h,0,28,4,j,0,28,59,j,1,17,34,i,0,25,4,d,1
33243,5,1991,1,5,6,6,56,22,14,7,51,j,10,55,f,23,49,i,0,29,44,j,0,27,50,b,0,11,35,e,1,26,8,j,0,9,58,j,0,14,16,j,0,19,42,h,0,28,5,j,0,28,55,j,1,17,41,i,0,25,0,d,1
33244,6,1991,1,6,7,7,0,19,15,9,0,j,24,16,f,24,4,i,0,0,59,k,0,27,53,b,0,11,28,e,1,26,15,j,0,10,2,j,0,14,18,j,0,19,44,h,0,28,6,j,0,28,52,j,1,17,47,i,0,24,56,d,1
33245,7,1991,1,7,1,7,4,15,16,10,8,j,7,12,g,24,27,i,0,2,15,k,0,27,56,b,0,11,22,e,1,26,22,j,0,10,5,j,0,14,21,j,0,19,45,h,0,28,7,j,0,28,49,j,1,17,54,i,0,24,52,d,1
33246,8,1991,1,8,2,7,8,12,17,11,17,j,19,46,g,24,56,i,0,3,30,k,0,28,1,b,0,11,15,e,1,26,29,j,0,10,9,j,0,14,23,j,0,19,47,h,0,28,7,j,1,28,46,j,1,18,1,i,0,24,47,d,1
33247,9,1991,1,9,3,7,12,8,18,12,26,j,2,2,h,25,31,i,0,4,45,k,0,28,6,b,0,11,8,e,1,26,36,j,0,10,12,j,0,14,25,j,0,19,48,h,0,28,6,j,1,28,43,j,1,18,7,i,0,24,43,d,1
