1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
30316,365,1982,12,31,5,6,36,22,8,58,18,j,16,21,d,28,32,j,0,22,47,j,0,16,13,k,0,0,59,i,0,2,50,h,0,6,53,i,0,27,13,i,0,29,13,g,0,4,16,d,1,3,55,d,1,21,25,j,0,23,12,b,1
30317,1,1983,1,1,6,6,40,19,9,59,26,j,1,33,e,29,30,j,0,24,3,j,0,17,0,k,0,1,11,i,0,2,54,h,0,6,56,i,0,27,15,i,0,29,14,g,0,4,16,d,1,3,51,d,1,21,31,j,0,23,10,b,1
30318,2,1983,1,2,7,6,44,16,11,0,34,j,16,35,e,0,22,k,0,25,18,j,0,17,47,k,0,1,22,i,0,2,58,h,0,6,59,i,0,27,17,i,0,29,15,g,0,4,15,d,1,3,48,d,1,21,38,j,0,23,8,b,1
30319,3,1983,1,3,1,6,48,12,12,1,43,j,1,19,f,1,6,k,0,26,33,j,0,18,34,k,0,1,34,i,0,3,2,h,0,7,2,i,0,27,19,i,0,29,16,g,0,4,14,d,1,3,45,d,1,21,45,j,0,23,6,b,1
30320,4,1983,1,4,2,6,52,9,13,2,51,j,15,40,f,1,42,k,0,27,48,j,0,19,21,k,0,1,45,i,0,3,6,h,0,7,6,i,0,27,21,i,0,29,17,g,0,4,14,d,1,3,42,d,1,21,51,j,0,23,5,b,1
30321,5,1983,1,5,3,6,56,5,14,4,0,j,29,35,f,2,10,k,0,29,4,j,0,20,8,k,0,1,57,i,0,3,10,h,0,7,9,i,0,27,24,i,0,29,18,g,0,4,13,d,1,3,39,d,1,21,58,j,0,23,3,b,1
30322,6,1983,1,6,4,7,0,2,15,5,9,j,13,3,g,2,28,k,0,0,19,k,0,20,56,k,0,2,8,i,0,3,14,h,0,7,12,i,0,27,26,i,0,29,19,g,0,4,12,d,0,3,35,d,1,22,5,j,0,23,1,b,1
30323,7,1983,1,7,5,7,3,58,16,6,18,j,26,7,g,2,34,k,1,1,34,k,0,21,43,k,0,2,20,i,0,3,18,h,0,7,15,i,0,27,28,i,0,29,20,g,0,4,13,d,0,3,32,d,1,22,11,j,0,23,0,b,1
30324,8,1983,1,8,6,7,7,55,17,7,28,j,8,49,h,2,30,k,1,2,49,k,0,22,30,k,0,2,31,i,0,3,21,h,0,7,18,i,0,27,30,i,0,29,21,g,0,4,13,d,0,3,29,d,1,22,18,j,0,22,58,b,1
30325,9,1983,1,9,7,7,11,51,18,8,37,j,21,14,h,2,14,k,1,4,5,k,0,23,17,k,0,2,42,i,0,3,25,h,0,7,21,i,0,27,32,i,0,29,22,g,0,4,15,d,0,3,26,d,1,22,24,j,0,22,57,b,1
