1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
69763,365,2090,12,31,7,6,39,43,9,46,32,j,2,36,b,20,0,i,0,23,40,h,0,22,10,f,0,3,0,j,0,20,31,c,1,12,39,l,0,27,17,e,1,23,29,a,1,14,12,f,1,15,3,f,1,5,56,a,0,16,28,d,1
69764,1,2091,1,1,1,6,43,39,10,47,40,j,14,46,b,21,21,i,0,24,46,h,0,22,26,f,0,3,14,j,0,20,27,c,1,12,41,l,0,27,16,e,1,23,29,a,1,14,7,f,1,15,0,f,1,6,2,a,0,16,24,d,1
69765,2,2091,1,2,2,6,47,36,11,48,49,j,27,12,b,22,44,i,0,25,52,h,0,22,41,f,0,3,28,j,0,20,22,c,1,12,43,l,0,27,15,e,1,23,29,a,1,13,59,f,1,14,56,f,1,6,9,a,0,16,20,d,1
69766,3,2091,1,3,3,6,51,32,12,49,57,j,9,58,c,24,8,i,0,26,59,h,0,22,56,f,0,3,42,j,0,20,18,c,1,12,45,l,0,27,14,e,1,23,29,a,1,13,49,f,1,14,53,f,1,6,16,a,0,16,16,d,1
69767,4,2091,1,4,4,6,55,29,13,51,5,j,23,4,c,25,32,i,0,28,6,h,0,23,10,f,0,3,55,j,0,20,14,c,1,12,47,l,0,27,13,e,1,23,28,a,1,13,38,f,1,14,50,f,1,6,22,a,0,16,12,d,1
69768,5,2091,1,5,5,6,59,26,14,52,13,j,6,30,d,26,57,i,0,29,13,h,0,23,24,f,0,4,9,j,0,20,9,c,1,12,50,l,0,27,12,e,1,23,28,a,1,13,28,f,1,14,47,f,1,6,29,a,0,16,8,d,1
69769,6,2091,1,6,6,7,3,22,15,53,22,j,20,14,d,28,23,i,0,0,20,i,0,23,37,f,0,4,23,j,0,20,5,c,1,12,52,l,0,27,11,e,1,23,28,a,1,13,18,f,1,14,44,f,1,6,36,a,0,16,4,d,1
69770,7,2091,1,7,7,7,7,19,16,54,30,j,4,11,e,29,50,i,0,1,28,i,0,23,50,f,0,4,36,j,0,20,1,c,1,12,54,l,0,27,9,e,1,23,28,a,0,13,10,f,1,14,41,f,1,6,42,a,0,15,59,d,1
69771,8,2091,1,8,1,7,11,15,17,55,38,j,18,19,e,1,18,j,0,2,36,i,0,24,2,f,0,4,50,j,0,19,57,c,1,12,56,l,0,27,8,e,1,23,28,a,0,13,5,f,1,14,37,f,1,6,49,a,0,15,55,d,1
69772,9,2091,1,9,2,7,15,12,18,56,46,j,2,32,f,2,46,j,0,3,44,i,0,24,14,f,0,5,3,j,0,19,53,c,1,12,59,l,0,27,7,e,1,23,28,a,0,13,2,f,1,14,34,f,1,6,56,a,0,15,51,d,1
69773,10,2091,1,10,3,7,19,8,19,57,54,j,16,46,f,4,14,j,0,4,52,i,0,24,25,f,0,5,17,j,0,19,49,c,1,13,1,l,0,27,6,e,1,23,28,a,0,13,2,f,0,14,31,f,1,7,2,a,0,15,47,d,1
69774,11,2091,1,11,4,7,23,5,20,59,2,j,0,59,g,5,43,j,0,6,0,i,0,24,35,f,0,5,30,j,0,19,45,c,1,13,3,l,0,27,4,e,1,23,29,a,0,13,3,f,0,14,28,f,1,7,9,a,0,15,43,d,1
69775,12,2091,1,12,5,7,27,1,22,0,10,j,15,8,g,7,13,j,0,7,8,i,0,24,45,f,0,5,44,j,0,19,41,c,1,13,6,l,0,27,3,e,1,23,29,a,0,13,4,f,0,14,25,f,1,7,16,a,0,15,39,d,1
69776,13,2091,1,13,6,7,30,58,23,1,18,j,29,13,g,8,43,j,0,8,17,i,0,24,54,f,0,5,57,j,0,19,37,c,1,13,8,l,0,27,2,e,1,23,29,a,0,13,4,f,1,14,22,f,1,7,22,a,0,15,35,d,1
69777,14,2091,1,14,7,7,34,55,24,2,26,j,13,12,h,10,14,j,0,9,26,i,0,25,3,f,0,6,11,j,0,19,34,c,1,13,11,l,0,27,0,e,1,23,29,a,0,13,2,f,1,14,18,f,1,7,29,a,0,15,31,d,1
69778,15,2091,1,15,1,7,38,51,25,3,34,j,27,5,h,11,45,j,0,10,35,i,0,25,11,f,0,6,24,j,0,19,30,c,1,13,13,l,0,26,59,e,1,23,29,a,0,12,58,f,1,14,15,f,1,7,36,a,0,15,27,d,1
69779,16,2091,1,16,2,7,42,48,26,4,42,j,10,49,i,13,17,j,0,11,44,i,0,25,18,f,0,6,38,j,0,19,27,c,1,13,16,l,0,26,58,e,1,23,29,a,0,12,52,f,1,14,12,f,1,7,42,a,0,15,22,d,1
69780,17,2091,1,17,3,7,46,44,27,5,50,j,24,24,i,14,49,j,0,12,53,i,0,25,25,f,0,6,51,j,0,19,23,c,1,13,18,l,0,26,56,e,1,23,30,a,0,12,45,f,1,14,9,f,1,7,49,a,0,15,18,d,1
69781,18,2091,1,18,4,7,50,41,28,6,58,j,7,46,j,16,22,j,0,14,2,i,0,25,31,f,0,7,4,j,0,19,20,c,1,13,21,l,0,26,55,e,1,23,30,a,0,12,36,f,1,14,6,f,1,7,56,a,0,15,14,d,1
69782,19,2091,1,19,5,7,54,37,29,8,5,j,20,55,j,17,56,j,0,15,12,i,0,25,37,f,0,7,18,j,0,19,17,c,1,13,24,l,0,26,53,e,1,23,30,a,0,12,28,f,1,14,2,f,1,8,2,a,0,15,10,d,1
69783,20,2091,1,20,6,7,58,34,0,9,12,k,3,49,k,19,29,j,0,16,22,i,0,25,41,f,0,7,31,j,0,19,14,c,1,13,26,l,0,26,52,e,1,23,30,a,0,12,21,f,1,13,59,f,1,8,9,a,0,15,6,d,1
69784,21,2091,1,21,7,8,2,30,1,10,18,k,16,27,k,21,4,j,0,17,31,i,0,25,45,f,0,7,44,j,0,19,11,c,1,13,29,l,0,26,51,e,1,23,31,a,0,12,16,f,1,13,56,f,1,8,16,a,0,15,3,d,1
69785,22,2091,1,22,1,8,6,27,2,11,23,k,28,50,k,22,39,j,0,18,41,i,0,25,49,f,0,7,57,j,0,19,8,c,1,13,32,l,0,26,49,e,1,23,31,a,0,12,13,f,1,13,53,f,1,8,22,a,0,14,59,d,1
69786,23,2091,1,23,2,8,10,24,3,12,27,k,11,0,l,24,14,j,0,19,51,i,0,25,51,f,0,8,11,j,0,19,5,c,1,13,35,l,0,26,48,e,1,23,31,a,0,12,12,f,0,13,50,f,1,8,29,a,0,14,55,d,1
69787,24,2091,1,24,3,8,14,20,4,13,31,k,22,58,l,25,50,j,0,21,1,i,0,25,53,f,0,8,24,j,0,19,2,c,1,13,37,l,0,26,46,e,1,23,32,a,0,12,13,f,0,13,47,f,1,8,36,a,0,14,51,d,1
69788,25,2091,1,25,4,8,18,17,5,14,33,k,4,49,a,27,27,j,0,22,12,i,0,25,54,f,0,8,37,j,0,18,59,c,1,13,40,l,0,26,45,e,1,23,32,a,0,12,14,f,0,13,43,f,1,8,42,a,0,14,47,d,1
69789,26,2091,1,26,5,8,22,13,6,15,35,k,16,37,a,29,4,j,0,23,22,i,0,25,55,f,1,8,50,j,0,18,57,c,1,13,43,l,0,26,43,e,1,23,33,a,0,12,16,f,0,13,40,f,1,8,49,a,0,14,43,d,1
69790,27,2091,1,27,6,8,26,10,7,16,36,k,28,27,a,0,42,k,0,24,32,i,0,25,54,f,1,9,3,j,0,18,54,c,1,13,46,l,0,26,41,e,1,23,33,a,0,12,18,f,0,13,37,f,1,8,56,a,0,14,40,d,1
69791,28,2091,1,28,7,8,30,6,8,17,35,k,10,24,b,2,20,k,0,25,43,i,0,25,53,f,1,9,16,j,0,18,52,c,1,13,49,l,0,26,40,e,1,23,34,a,0,12,18,f,1,13,34,f,1,9,2,a,0,14,36,d,1
