1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
63189,366,2072,12,31,6,6,41,8,10,8,41,j,25,9,f,8,58,j,0,27,21,k,0,9,55,j,0,5,13,d,1,22,18,h,0,2,48,j,0,16,27,d,1,4,40,a,0,1,48,f,0,3,10,f,1,23,34,l,0,11,7,a,0
63190,1,2073,1,1,7,6,45,4,11,9,49,j,9,17,g,10,34,j,0,28,20,k,0,10,41,j,0,5,5,d,1,22,23,h,0,2,52,j,0,16,25,d,1,4,40,a,0,1,49,f,1,3,7,f,1,23,41,l,0,11,7,a,0
63191,2,2073,1,2,1,6,49,1,12,10,58,j,23,18,g,12,11,j,0,29,18,k,0,11,27,j,0,4,57,d,1,22,29,h,0,2,55,j,0,16,24,d,1,4,41,a,0,1,48,f,1,3,3,f,1,23,47,l,0,11,8,a,0
63192,3,2073,1,3,2,6,52,57,13,12,8,j,7,13,h,13,47,j,0,0,17,l,0,12,12,j,0,4,49,d,1,22,34,h,0,2,59,j,0,16,22,d,1,4,41,a,0,1,46,f,1,3,0,f,1,23,54,l,0,11,9,a,0
63193,4,2073,1,4,3,6,56,54,14,13,18,j,20,59,h,15,24,j,0,1,14,l,0,12,58,j,0,4,41,d,1,22,40,h,0,3,2,j,0,16,20,d,1,4,42,a,0,1,41,f,1,2,57,f,1,24,1,l,0,11,9,a,0
63194,5,2073,1,5,4,7,0,50,15,14,28,j,4,37,i,17,2,j,0,2,12,l,0,13,44,j,0,4,34,d,1,22,45,h,0,3,6,j,0,16,18,d,1,4,42,a,0,1,34,f,1,2,54,f,1,24,7,l,0,11,10,a,0
63195,6,2073,1,6,5,7,4,47,16,15,38,j,18,3,i,18,40,j,0,3,8,l,0,14,30,j,0,4,26,d,1,22,50,h,0,3,10,j,0,16,17,d,1,4,42,a,0,1,26,f,1,2,51,f,1,24,14,l,0,11,11,a,0
63196,7,2073,1,7,6,7,8,43,17,16,49,j,1,17,j,20,18,j,0,4,4,l,0,15,16,j,0,4,18,d,1,22,55,h,0,3,13,j,0,16,15,d,1,4,43,a,0,1,18,f,1,2,48,f,1,24,21,l,0,11,12,a,0
63197,8,2073,1,8,7,7,12,40,18,17,59,j,14,16,j,21,56,j,0,5,0,l,0,16,2,j,0,4,10,d,1,23,0,h,0,3,17,j,0,16,13,d,1,4,43,a,0,1,10,f,1,2,44,f,1,24,27,l,0,11,13,a,0
63198,9,2073,1,9,1,7,16,37,19,19,9,j,27,1,j,23,35,j,0,5,55,l,0,16,48,j,0,4,3,d,1,23,5,h,0,3,20,j,0,16,12,d,1,4,44,a,0,1,4,f,1,2,41,f,1,24,34,l,0,11,14,a,0
