1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
5114,365,1913,12,31,3,6,35,15,8,43,32,j,18,56,k,24,16,i,0,28,27,i,0,16,55,d,1,24,56,j,0,12,50,c,1,5,58,k,0,27,20,d,1,29,57,c,1,17,14,l,1,18,27,l,1,3,49,a,0,11,10,l,0
5115,1,1914,1,1,4,6,39,12,9,44,43,j,1,12,l,25,46,i,0,29,43,i,0,16,31,d,1,25,10,j,0,12,46,c,1,6,1,k,0,27,19,d,1,29,55,c,1,17,11,l,1,18,24,l,1,3,56,a,0,11,13,l,0
5116,2,1914,1,2,5,6,43,8,10,45,53,j,13,14,l,27,16,i,0,0,58,j,0,16,7,d,1,25,24,j,0,12,41,c,1,6,5,k,0,27,17,d,1,29,54,c,1,17,9,l,0,18,21,l,1,4,3,a,0,11,15,l,0
5117,3,1914,1,3,6,6,47,5,11,47,3,j,25,6,l,28,47,i,0,2,14,j,0,15,43,d,1,25,38,j,0,12,37,c,1,6,8,k,0,27,15,d,1,29,53,c,1,17,9,l,0,18,18,l,1,4,9,a,0,11,17,l,0
5118,4,1914,1,4,7,6,51,2,12,48,13,j,6,54,a,0,18,j,0,3,29,j,0,15,19,d,1,25,52,j,0,12,34,c,1,6,11,k,0,27,14,d,1,29,52,c,1,17,10,l,0,18,15,l,1,4,16,a,0,11,19,l,0
5119,5,1914,1,5,1,6,54,58,13,49,23,j,18,43,a,1,49,j,0,4,45,j,0,14,55,d,1,26,6,j,0,12,30,c,1,6,14,k,0,27,12,d,1,29,51,c,1,17,10,l,1,18,12,l,1,4,23,a,0,11,22,l,0
5120,6,1914,1,6,2,6,58,55,14,50,32,j,0,38,b,3,21,j,0,6,0,j,0,14,31,d,1,26,19,j,0,12,26,c,1,6,18,k,0,27,11,d,1,29,50,c,1,17,8,l,1,18,8,l,1,4,29,a,0,11,24,l,0
5121,7,1914,1,7,3,7,2,51,15,51,41,j,12,46,b,4,54,j,0,7,16,j,0,14,7,d,1,26,33,j,0,12,22,c,1,6,21,k,0,27,9,d,1,29,48,c,1,17,5,l,1,18,5,l,1,4,36,a,0,11,26,l,0
5122,8,1914,1,8,4,7,6,48,16,52,50,j,25,9,b,6,26,j,0,8,31,j,0,13,44,d,1,26,48,j,0,12,19,c,1,6,24,k,0,27,7,d,1,29,47,c,1,16,59,l,1,18,2,l,1,4,43,a,0,11,29,l,0
5123,9,1914,1,9,5,7,10,44,17,53,58,j,7,53,c,8,0,j,0,9,47,j,0,13,20,d,1,27,2,j,0,12,15,c,1,6,28,k,0,27,6,d,1,29,46,c,1,16,50,l,1,17,59,l,1,4,49,a,0,11,31,l,0
