1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
48579,366,2032,12,31,5,6,39,55,9,51,12,j,21,15,i,2,18,j,0,26,51,k,0,8,2,h,0,6,26,k,0,3,12,d,1,29,12,c,1,15,4,a,0,13,48,k,0,27,48,g,1,26,49,g,1,16,10,f,0,21,33,b,1
48580,1,2033,1,1,6,6,43,51,10,52,23,j,5,13,j,3,52,j,0,27,54,k,0,8,38,h,0,6,40,k,0,3,7,d,1,29,10,c,1,15,4,a,0,13,49,k,0,27,37,g,1,26,46,g,1,16,16,f,0,21,32,b,1
48581,2,2033,1,2,7,6,47,48,11,53,34,j,19,31,j,5,26,j,0,28,58,k,0,9,14,h,0,6,53,k,0,3,2,d,1,29,7,c,1,15,5,a,0,13,51,k,0,27,25,g,1,26,43,g,1,16,23,f,0,21,30,b,1
48582,3,2033,1,3,1,6,51,44,12,54,45,j,4,2,k,7,1,j,0,0,1,l,0,9,50,h,0,7,7,k,0,2,57,d,1,29,5,c,1,15,5,a,0,13,52,k,0,27,13,g,1,26,40,g,1,16,30,f,0,21,28,b,1
48583,4,2033,1,4,2,6,55,41,13,55,56,j,18,39,k,8,35,j,0,1,4,l,0,10,26,h,0,7,20,k,0,2,52,d,1,29,2,c,1,15,5,a,0,13,54,k,0,27,3,g,1,26,37,g,1,16,36,f,0,21,27,b,1
48584,5,2033,1,5,3,6,59,37,14,57,7,j,3,15,l,10,11,j,0,2,6,l,0,11,2,h,0,7,34,k,0,2,47,d,1,29,0,c,1,15,6,a,0,13,56,k,0,26,55,g,1,26,33,g,1,16,43,f,0,21,25,b,1
48585,6,2033,1,6,4,7,3,34,15,58,17,j,17,44,l,11,46,j,0,3,9,l,0,11,38,h,0,7,48,k,0,2,42,d,1,28,57,c,1,15,6,a,0,13,57,k,0,26,49,g,1,26,30,g,1,16,50,f,0,21,24,b,1
48586,7,2033,1,7,5,7,7,31,16,59,27,j,2,1,a,13,22,j,0,4,10,l,0,12,14,h,0,8,2,k,0,2,38,d,1,28,55,c,1,15,6,a,0,13,59,k,0,26,47,g,1,26,27,g,1,16,56,f,0,21,22,b,1
48587,8,2033,1,8,6,7,11,27,18,0,36,j,16,5,a,14,58,j,0,5,12,l,0,12,49,h,0,8,15,k,0,2,33,d,1,28,52,c,1,15,7,a,0,14,1,k,0,26,46,g,0,26,24,g,1,17,3,f,0,21,21,b,1
48588,9,2033,1,9,7,7,15,24,19,1,45,j,29,56,a,16,35,j,0,6,13,l,0,13,25,h,0,8,29,k,0,2,28,d,1,28,50,c,1,15,7,a,0,14,2,k,0,26,46,g,1,26,21,g,1,17,10,f,0,21,19,b,1
