1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
6575,365,1917,12,31,1,6,35,24,8,45,17,j,8,37,e,16,29,j,1,21,18,k,0,26,44,f,0,2,39,c,1,13,27,e,1,21,19,k,0,6,26,e,1,4,24,d,1,1,31,j,1,1,6,j,1,16,36,f,0,25,40,l,0
6576,1,1918,1,1,2,6,39,20,9,46,25,j,20,47,e,15,20,j,1,21,56,k,0,27,4,f,0,2,34,c,1,13,24,e,1,21,22,k,0,6,25,e,1,4,23,d,1,1,30,j,1,1,3,j,1,16,42,f,0,25,41,l,0
6577,2,1918,1,2,3,6,43,17,10,47,34,j,2,48,f,14,5,j,1,22,32,k,0,27,23,f,0,2,29,c,1,13,20,e,1,21,25,k,0,6,23,e,1,4,22,d,1,1,28,j,1,0,59,j,1,16,49,f,0,25,43,l,0
6578,3,1918,1,3,4,6,47,13,11,48,42,j,14,42,f,12,45,j,1,23,7,k,0,27,41,f,0,2,24,c,1,13,16,e,1,21,27,k,0,6,22,e,1,4,20,d,1,1,27,j,1,0,56,j,1,16,56,f,0,25,44,l,0
6579,4,1918,1,4,5,6,51,10,12,49,51,j,26,34,f,11,24,j,1,23,41,k,0,27,59,f,0,2,20,c,1,13,13,e,1,21,30,k,0,6,20,e,1,4,19,d,1,1,26,j,1,0,53,j,1,17,2,f,0,25,46,l,0
6580,5,1918,1,5,6,6,55,6,13,51,1,j,8,28,g,10,4,j,1,24,13,k,0,28,17,f,0,2,15,c,1,13,9,e,1,21,33,k,0,6,19,e,1,4,18,d,1,1,25,j,0,0,50,j,1,17,9,f,0,25,47,l,0
6581,6,1918,1,6,7,6,59,3,14,52,10,j,20,28,g,8,47,j,1,24,43,k,0,28,35,f,0,2,11,c,1,13,5,e,1,21,36,k,0,6,17,e,1,4,17,d,1,1,25,j,0,0,47,j,1,17,16,f,0,25,49,l,0
6582,7,1918,1,7,1,7,2,59,15,53,20,j,2,39,h,7,36,j,1,25,12,k,0,28,52,f,0,2,7,c,1,13,1,e,1,21,39,k,0,6,15,e,1,4,16,d,1,1,26,j,0,0,43,j,1,17,23,f,0,25,50,l,0
6583,8,1918,1,8,2,7,6,56,16,54,29,j,15,5,h,6,32,j,1,25,39,k,0,29,8,f,0,2,3,c,1,12,57,e,1,21,42,k,0,6,14,e,1,4,14,d,1,1,27,j,0,0,40,j,1,17,29,f,0,25,52,l,0
6584,9,1918,1,9,3,7,10,53,17,55,39,j,27,51,h,5,38,j,1,26,4,k,0,29,24,f,0,2,0,c,1,12,52,e,1,21,45,k,0,6,12,e,1,4,13,d,1,1,29,j,0,0,37,j,1,17,36,f,0,25,54,l,0
