1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
63919,365,2074,12,31,1,6,39,12,9,39,7,j,13,34,c,29,6,j,0,23,10,h,0,25,0,j,0,14,36,f,1,13,0,i,0,10,47,j,0,21,3,d,1,6,50,a,0,23,42,d,1,24,30,d,1,15,5,c,0,18,6,a,0
63920,1,2075,1,1,2,6,43,9,10,40,15,j,25,24,c,0,12,k,0,24,15,h,0,25,47,j,0,14,36,f,1,13,6,i,0,10,50,j,0,21,1,d,1,6,50,a,0,23,40,d,1,24,27,d,1,15,11,c,0,18,6,a,0
63921,2,2075,1,2,3,6,47,6,11,41,23,j,7,17,d,1,12,k,0,25,21,h,0,26,34,j,0,14,35,f,1,13,13,i,0,10,54,j,0,20,59,d,1,6,51,a,0,23,39,d,1,24,24,d,1,15,18,c,0,18,6,a,0
63922,3,2075,1,3,4,6,51,2,12,42,31,j,19,16,d,2,6,k,0,26,26,h,0,27,20,j,0,14,34,f,1,13,19,i,0,10,57,j,0,20,58,d,1,6,51,a,0,23,38,d,0,24,21,d,1,15,25,c,0,18,6,a,0
63923,4,2075,1,4,5,6,54,59,13,43,39,j,1,21,e,2,54,k,0,27,32,h,0,28,7,j,0,14,34,f,1,13,26,i,0,11,1,j,0,20,56,d,1,6,51,a,0,23,38,d,0,24,18,d,1,15,31,c,0,18,7,a,0
63924,5,2075,1,5,6,6,58,55,14,44,47,j,13,35,e,3,34,k,0,28,38,h,0,28,54,j,0,14,32,f,1,13,32,i,0,11,5,j,0,20,54,d,1,6,52,a,0,23,39,d,0,24,14,d,1,15,38,c,0,18,7,a,0
63925,6,2075,1,6,7,7,2,52,15,45,55,j,26,0,e,4,5,k,0,29,44,h,0,29,41,j,0,14,31,f,1,13,39,i,0,11,8,j,0,20,53,d,1,6,52,a,0,23,40,d,0,24,11,d,1,15,45,c,0,18,7,a,0
63926,7,2075,1,7,1,7,6,48,16,47,3,j,8,37,f,4,27,k,0,0,50,i,0,0,28,k,0,14,30,f,1,13,45,i,0,11,12,j,0,20,51,d,1,6,52,a,0,23,40,d,0,24,8,d,1,15,51,c,0,18,8,a,0
63927,8,2075,1,8,2,7,10,45,17,48,11,j,21,29,f,4,38,k,0,1,57,i,0,1,15,k,0,14,28,f,1,13,51,i,0,11,15,j,0,20,49,d,1,6,53,a,0,23,41,d,0,24,5,d,1,15,58,c,0,18,8,a,0
63928,9,2075,1,9,3,7,14,41,18,49,20,j,4,39,g,4,39,k,1,3,4,i,0,2,2,k,0,14,26,f,1,13,58,i,0,11,19,j,0,20,48,d,1,6,53,a,0,23,42,d,0,24,2,d,1,16,5,c,0,18,9,a,0
63929,10,2075,1,10,4,7,18,38,19,50,28,j,18,8,g,4,28,k,1,4,11,i,0,2,49,k,0,14,24,f,1,14,4,i,0,11,23,j,0,20,46,d,1,6,54,a,0,23,42,d,1,23,59,d,1,16,11,c,0,18,10,a,0
63930,11,2075,1,11,5,7,22,35,20,51,37,j,1,57,h,4,5,k,1,5,19,i,0,3,36,k,0,14,22,f,1,14,10,i,0,11,26,j,0,20,44,d,1,6,54,a,0,23,42,d,1,23,55,d,1,16,18,c,0,18,10,a,0
63931,12,2075,1,12,6,7,26,31,21,52,46,j,16,7,h,3,30,k,1,6,26,i,0,4,23,k,0,14,20,f,1,14,16,i,0,11,30,j,0,20,43,d,1,6,55,a,0,23,41,d,1,23,52,d,1,16,25,c,0,18,11,a,0
63932,13,2075,1,13,7,7,30,28,22,53,54,j,0,36,i,2,44,k,1,7,34,i,0,5,10,k,0,14,17,f,1,14,22,i,0,11,33,j,0,20,41,d,1,6,55,a,0,23,41,d,1,23,49,d,1,16,31,c,0,18,12,a,0
63933,14,2075,1,14,1,7,34,24,23,55,3,j,15,21,i,1,48,k,1,8,42,i,0,5,58,k,0,14,14,f,1,14,28,i,0,11,37,j,0,20,39,d,1,6,56,a,0,23,41,d,0,23,46,d,1,16,38,c,0,18,13,a,0
63934,15,2075,1,15,2,7,38,21,24,56,12,j,0,16,j,0,43,k,1,9,50,i,0,6,45,k,0,14,11,f,1,14,34,i,0,11,40,j,0,20,37,d,1,6,56,a,0,23,41,d,0,23,43,d,1,16,45,c,0,18,14,a,0
63935,16,2075,1,16,3,7,42,17,25,57,20,j,15,12,j,29,31,j,1,10,58,i,0,7,32,k,0,14,8,f,1,14,40,i,0,11,44,j,0,20,36,d,1,6,57,a,0,23,41,d,0,23,39,d,1,16,51,c,0,18,15,a,0
63936,17,2075,1,17,4,7,46,14,26,58,28,j,0,3,k,28,15,j,1,12,7,i,0,8,19,k,0,14,5,f,1,14,46,i,0,11,47,j,0,20,34,d,1,6,57,a,0,23,41,d,1,23,36,d,1,16,58,c,0,18,16,a,0
63937,18,2075,1,18,5,7,50,10,27,59,36,j,14,41,k,26,56,j,1,13,15,i,0,9,6,k,0,14,1,f,1,14,52,i,0,11,51,j,0,20,32,d,1,6,58,a,0,23,41,d,1,23,33,d,1,17,5,c,0,18,17,a,0
63938,19,2075,1,19,6,7,54,7,29,0,43,j,28,58,k,25,38,j,1,14,24,i,0,9,54,k,0,13,57,f,1,14,58,i,0,11,54,j,0,20,31,d,1,6,59,a,0,23,41,d,1,23,30,d,1,17,11,c,0,18,18,a,0
63939,20,2075,1,20,7,7,58,4,0,1,49,k,12,51,l,24,23,j,1,15,33,i,0,10,41,k,0,13,54,f,1,15,3,i,0,11,58,j,0,20,29,d,1,6,59,a,0,23,40,d,1,23,27,d,1,17,18,c,0,18,19,a,0
63940,21,2075,1,21,1,8,2,0,1,2,54,k,26,18,l,23,12,j,1,16,42,i,0,11,28,k,0,13,50,f,1,15,9,i,0,12,1,j,0,20,27,d,1,7,0,a,0,23,39,d,1,23,24,d,1,17,25,c,0,18,20,a,0
