1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
60997,365,2066,12,31,5,6,39,0,9,36,9,j,2,59,d,15,9,j,0,22,59,h,0,25,54,h,0,25,45,i,0,10,52,f,1,8,0,i,0,2,42,d,1,27,59,l,0,29,52,i,1,29,15,i,1,19,23,d,0,20,6,l,0
60998,1,2067,1,1,6,6,42,56,10,37,17,j,14,49,d,16,47,j,0,24,3,h,0,26,34,h,0,25,58,i,0,10,51,f,1,8,4,i,0,2,40,d,1,28,0,l,0,29,52,i,1,29,12,i,1,19,29,d,0,20,8,l,0
60999,2,2067,1,2,7,6,46,53,11,38,26,j,26,37,d,18,24,j,0,25,8,h,0,27,14,h,0,26,12,i,0,10,50,f,1,8,7,i,0,2,39,d,1,28,0,l,0,29,51,i,1,29,8,i,1,19,36,d,0,20,9,l,0
61000,3,2067,1,3,1,6,50,49,12,39,34,j,8,26,e,20,2,j,0,26,12,h,0,27,54,h,0,26,25,i,0,10,49,f,1,8,10,i,0,2,37,d,1,28,1,l,0,29,49,i,1,29,5,i,1,19,43,d,0,20,11,l,0
61001,4,2067,1,4,2,6,54,46,13,40,42,j,20,19,e,21,40,j,0,27,17,h,0,28,34,h,0,26,39,i,0,10,47,f,1,8,13,i,0,2,35,d,1,28,1,l,0,29,47,i,1,29,2,i,1,19,49,d,0,20,13,l,0
61002,5,2067,1,5,3,6,58,42,14,41,51,j,2,18,f,23,18,j,0,28,23,h,0,29,14,h,0,26,52,i,0,10,46,f,1,8,16,i,0,2,34,d,1,28,2,l,0,29,45,i,1,28,59,i,1,19,56,d,0,20,15,l,0
61003,6,2067,1,6,4,7,2,39,15,43,0,j,14,25,f,24,57,j,0,29,29,h,0,29,53,h,0,27,5,i,0,10,44,f,1,8,20,i,0,2,32,d,1,28,2,l,0,29,42,i,1,28,56,i,1,20,3,d,0,20,17,l,0
61004,7,2067,1,7,5,7,6,36,16,44,8,j,26,45,f,26,35,j,0,0,34,i,0,0,33,i,0,27,18,i,0,10,42,f,1,8,23,i,0,2,30,d,1,28,3,l,0,29,41,i,1,28,52,i,1,20,9,d,0,20,19,l,0
61005,8,2067,1,8,6,7,10,32,17,45,17,j,9,21,g,28,14,j,0,1,41,i,0,1,13,i,0,27,32,i,0,10,40,f,1,8,26,i,0,2,29,d,1,28,4,l,0,29,40,i,1,28,49,i,1,20,16,d,0,20,21,l,0
61006,9,2067,1,9,7,7,14,29,18,46,27,j,22,16,g,29,52,j,0,2,47,i,0,1,53,i,0,27,45,i,0,10,38,f,1,8,29,i,0,2,27,d,1,28,4,l,0,29,39,i,0,28,46,i,1,20,23,d,0,20,23,l,0
61007,10,2067,1,10,1,7,18,25,19,47,36,j,5,35,h,1,31,k,0,3,54,i,0,2,33,i,0,27,58,i,0,10,36,f,1,8,32,i,0,2,25,d,1,28,5,l,0,29,40,i,0,28,43,i,1,20,29,d,0,20,25,l,0
