1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
39447,365,2007,12,31,1,6,36,11,8,54,28,j,5,17,g,16,39,j,0,0,18,i,0,0,15,d,1,2,47,j,0,8,27,f,1,15,20,l,0,20,14,k,0,29,6,i,0,29,4,k,1,0,24,l,1,18,40,h,0,13,9,k,0
39448,1,2008,1,1,2,6,40,8,9,55,38,j,17,20,g,18,16,j,0,1,31,i,0,29,53,c,1,3,1,j,0,8,26,f,1,15,22,l,0,20,15,k,0,29,8,i,0,29,4,k,1,0,21,l,1,18,47,h,0,13,13,k,0
39449,2,2008,1,2,3,6,44,4,10,56,47,j,29,14,g,19,54,j,0,2,43,i,0,29,31,c,1,3,15,j,0,8,24,f,1,15,24,l,0,20,17,k,0,29,10,i,0,29,2,k,1,0,17,l,1,18,53,h,0,13,17,k,0
39450,3,2008,1,3,4,6,48,1,11,57,58,j,11,5,h,21,32,j,0,3,56,i,0,29,10,c,1,3,28,j,0,8,23,f,1,15,26,l,0,20,19,k,0,29,13,i,0,28,58,k,1,0,14,l,1,19,0,h,0,13,21,k,0
39451,4,2008,1,4,5,6,51,57,12,59,8,j,22,57,h,23,10,j,0,5,9,i,0,28,50,c,1,3,42,j,0,8,21,f,1,15,28,l,0,20,21,k,0,29,15,i,0,28,52,k,1,0,11,l,1,19,7,h,0,13,25,k,0
39452,5,2008,1,5,6,6,55,54,14,0,19,j,4,52,i,24,47,j,0,6,22,i,0,28,29,c,1,3,56,j,0,8,19,f,1,15,30,l,0,20,23,k,0,29,17,i,0,28,44,k,1,0,8,l,1,19,13,h,0,13,29,k,0
39453,6,2008,1,6,7,6,59,50,15,1,30,j,16,55,i,26,25,j,0,7,35,i,0,28,10,c,1,4,9,j,0,8,17,f,1,15,32,l,0,20,25,k,0,29,19,i,0,28,35,k,1,0,5,l,1,19,20,h,0,13,34,k,0
39454,7,2008,1,7,1,7,3,47,16,2,41,j,29,7,i,28,3,j,0,8,48,i,0,27,51,c,1,4,23,j,0,8,15,f,1,15,34,l,0,20,27,k,0,29,21,i,0,28,26,k,1,0,1,l,1,19,27,h,0,13,38,k,0
39455,8,2008,1,8,2,7,7,44,17,3,52,j,11,30,j,29,41,j,0,10,1,i,0,27,33,c,1,4,37,j,0,8,13,f,1,15,36,l,0,20,29,k,0,29,23,i,0,28,19,k,1,29,58,k,1,19,34,h,0,13,42,k,0
39456,9,2008,1,9,3,7,11,40,18,5,2,j,24,4,j,1,18,k,0,11,14,i,0,27,15,c,1,4,50,j,0,8,11,f,1,15,38,l,0,20,31,k,0,29,26,i,0,28,12,k,1,29,55,k,1,19,40,h,0,13,46,k,0
