1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
72320,365,2097,12,31,2,6,40,55,10,4,26,j,11,38,i,24,6,i,0,14,3,j,0,1,18,a,0,21,41,e,1,1,28,g,0,9,50,a,0,12,52,f,1,0,27,b,1,1,1,b,1,29,39,a,1,20,50,j,0,2,54,h,0
72321,1,2098,1,1,3,6,44,51,11,5,36,j,23,36,i,25,34,i,0,15,19,j,0,1,58,a,0,21,37,e,1,1,29,g,0,9,50,a,0,12,51,f,1,0,27,b,1,0,51,b,1,29,35,a,1,20,56,j,0,2,59,h,0
72322,2,2098,1,2,4,6,48,48,12,6,46,j,5,31,j,27,3,i,0,16,34,j,0,2,38,a,0,21,32,e,1,1,30,g,0,9,51,a,0,12,50,f,1,0,26,b,1,0,39,b,1,29,32,a,1,21,3,j,0,3,4,h,0
72323,3,2098,1,3,5,6,52,44,13,7,56,j,17,24,j,28,33,i,0,17,50,j,0,3,18,a,0,21,27,e,1,1,30,g,0,9,52,a,0,12,50,f,1,0,26,b,1,0,25,b,1,29,29,a,1,21,10,j,0,3,9,h,0
72324,4,2098,1,4,6,6,56,41,14,9,7,j,29,16,j,0,2,j,0,19,5,j,0,3,58,a,0,21,22,e,1,1,31,g,0,9,53,a,0,12,49,f,1,0,26,b,1,0,11,b,1,29,26,a,1,21,17,j,0,3,14,h,0
72325,5,2098,1,5,7,7,0,37,15,10,17,j,11,8,k,1,33,j,0,20,21,j,0,4,38,a,0,21,17,e,1,1,32,g,0,9,54,a,0,12,48,f,1,0,26,b,1,29,57,a,1,29,23,a,1,21,23,j,0,3,19,h,0
72326,6,2098,1,6,1,7,4,34,16,11,27,j,23,3,k,3,3,j,0,21,36,j,0,5,18,a,0,21,12,e,1,1,32,g,0,9,54,a,0,12,48,f,1,0,25,b,1,29,44,a,1,29,20,a,1,21,30,j,0,3,24,h,0
72327,7,2098,1,7,2,7,8,31,17,12,37,j,5,1,l,4,35,j,0,22,52,j,0,5,58,a,0,21,6,e,1,1,33,g,0,9,55,a,0,12,47,f,1,0,25,b,1,29,35,a,1,29,16,a,1,21,37,j,0,3,28,h,0
72328,8,2098,1,8,3,7,12,27,18,13,46,j,17,7,l,6,6,j,0,24,7,j,0,6,39,a,0,21,1,e,1,1,33,g,0,9,57,a,0,12,46,f,1,0,25,b,1,29,28,a,1,29,13,a,1,21,43,j,0,3,33,h,0
72329,9,2098,1,9,4,7,16,24,19,14,55,j,29,24,l,7,38,j,0,25,23,j,0,7,19,a,0,20,55,e,1,1,33,g,0,9,58,a,0,12,45,f,1,0,25,b,1,29,24,a,1,29,10,a,1,21,50,j,0,3,37,h,0
72330,10,2098,1,10,5,7,20,20,20,16,4,j,11,56,a,9,11,j,0,26,38,j,0,7,59,a,0,20,49,e,1,1,33,g,1,9,59,a,0,12,44,f,1,0,25,b,1,29,23,a,1,29,7,a,1,21,57,j,0,3,41,h,0
72331,11,2098,1,11,6,7,24,17,21,17,12,j,24,47,a,10,43,j,0,27,53,j,0,8,39,a,0,20,43,e,1,1,33,g,1,10,0,a,0,12,44,f,1,0,25,b,1,29,23,a,1,29,4,a,1,22,4,j,0,3,46,h,0
72332,12,2098,1,12,7,7,28,13,22,18,20,j,8,2,b,12,17,j,0,29,9,j,0,9,19,a,0,20,37,e,1,1,33,g,1,10,1,a,0,12,43,f,1,0,25,b,1,29,23,a,1,29,0,a,1,22,10,j,0,3,50,h,0
72333,13,2098,1,13,1,7,32,10,23,19,27,j,21,46,b,13,50,j,0,0,24,k,0,10,0,a,0,20,30,e,1,1,33,g,1,10,2,a,0,12,42,f,1,0,25,b,0,29,21,a,1,28,57,a,1,22,17,j,0,3,54,h,0
72334,14,2098,1,14,2,7,36,6,24,20,34,j,5,58,c,15,24,j,0,1,40,k,0,10,40,a,0,20,24,e,1,1,32,g,1,10,4,a,0,12,41,f,1,0,25,b,0,29,18,a,1,28,54,a,1,22,24,j,0,3,58,h,0
72335,15,2098,1,15,3,7,40,3,25,21,40,j,20,39,c,16,59,j,0,2,55,k,0,11,20,a,0,20,17,e,1,1,32,g,1,10,5,a,0,12,40,f,1,0,25,b,0,29,11,a,1,28,51,a,1,22,31,j,0,4,1,h,0
72336,16,2098,1,16,4,7,44,0,26,22,45,j,5,43,d,18,34,j,0,4,10,k,0,12,0,a,0,20,11,e,1,1,31,g,1,10,7,a,0,12,39,f,1,0,25,b,0,29,2,a,1,28,48,a,1,22,37,j,0,4,5,h,0
72337,17,2098,1,17,5,7,47,56,27,23,50,j,21,2,d,20,10,j,0,5,26,k,0,12,41,a,0,20,4,e,1,1,31,g,1,10,8,a,0,12,38,f,1,0,25,b,0,28,51,a,1,28,45,a,1,22,44,j,0,4,9,h,0
72338,18,2098,1,18,6,7,51,53,28,24,55,j,6,25,e,21,46,j,0,6,41,k,0,13,21,a,0,19,57,e,1,1,30,g,1,10,10,a,0,12,37,f,1,0,25,b,0,28,39,a,1,28,41,a,1,22,51,j,0,4,12,h,0
72339,19,2098,1,19,7,7,55,49,29,25,59,j,21,40,e,23,22,j,0,7,57,k,0,14,1,a,0,19,50,e,1,1,29,g,1,10,11,a,0,12,36,f,1,0,25,b,0,28,28,a,1,28,38,a,1,22,57,j,0,4,16,h,0
72340,20,2098,1,20,1,7,59,46,0,27,2,k,6,35,f,25,0,j,0,9,12,k,0,14,42,a,0,19,43,e,1,1,28,g,1,10,13,a,0,12,34,f,1,0,25,b,0,28,19,a,1,28,35,a,1,23,4,j,0,4,19,h,0
72341,21,2098,1,21,2,8,3,42,1,28,5,k,21,4,f,26,37,j,0,10,27,k,0,15,22,a,0,19,36,e,1,1,27,g,1,10,14,a,0,12,33,f,1,0,25,b,0,28,12,a,1,28,32,a,1,23,11,j,0,4,22,h,0
72342,22,2098,1,22,3,8,7,39,2,29,7,k,5,4,g,28,15,j,0,11,43,k,0,16,2,a,0,19,28,e,1,1,25,g,1,10,16,a,0,12,32,f,1,0,26,b,0,28,9,a,1,28,29,a,1,23,18,j,0,4,25,h,0
72343,23,2098,1,23,4,8,11,35,3,30,10,k,18,33,g,29,54,j,0,12,58,k,0,16,43,a,0,19,21,e,1,1,24,g,1,10,18,a,0,12,31,f,1,0,26,b,0,28,7,a,1,28,26,a,1,23,24,j,0,4,28,h,0
72344,24,2098,1,24,5,8,15,32,4,31,11,k,1,35,h,1,34,k,0,14,13,k,0,17,23,a,0,19,13,e,1,1,23,g,1,10,20,a,0,12,30,f,1,0,26,b,0,28,7,a,1,28,22,a,1,23,31,j,0,4,31,h,0
72345,25,2098,1,25,6,8,19,29,5,32,13,k,14,14,h,3,14,k,0,15,28,k,0,18,4,a,0,19,6,e,1,1,21,g,1,10,22,a,0,12,28,f,1,0,26,b,0,28,7,a,1,28,19,a,1,23,38,j,0,4,34,h,0
72346,26,2098,1,26,7,8,23,25,6,33,14,k,26,34,h,4,54,k,0,16,44,k,0,18,44,a,0,18,58,e,1,1,19,g,1,10,23,a,0,12,27,f,1,0,27,b,0,28,5,a,1,28,16,a,1,23,45,j,0,4,36,h,0
72347,27,2098,1,27,1,8,27,22,7,34,14,k,8,41,i,6,36,k,0,17,59,k,0,19,24,a,0,18,51,e,1,1,18,g,1,10,25,a,0,12,26,f,1,0,27,b,0,28,2,a,1,28,13,a,1,23,51,j,0,4,39,h,0
72348,28,2098,1,28,2,8,31,18,8,35,14,k,20,39,i,8,17,k,0,19,14,k,0,20,5,a,0,18,43,e,1,1,16,g,1,10,27,a,0,12,25,f,1,0,27,b,0,27,55,a,1,28,10,a,1,23,58,j,0,4,41,h,0
72349,29,2098,1,29,3,8,35,15,9,36,14,k,2,32,j,10,0,k,0,20,30,k,0,20,45,a,0,18,35,e,1,1,14,g,1,10,29,a,0,12,23,f,1,0,28,b,0,27,46,a,1,28,7,a,1,24,5,j,0,4,43,h,0
72350,30,2098,1,30,4,8,39,11,10,37,12,k,14,23,j,11,43,k,0,21,45,k,0,21,25,a,0,18,27,e,1,1,12,g,1,10,31,a,0,12,22,f,1,0,28,b,0,27,34,a,1,28,3,a,1,24,11,j,0,4,45,h,0
72351,31,2098,1,31,5,8,43,8,11,38,10,k,26,15,j,13,27,k,0,23,0,k,0,22,6,a,0,18,19,e,1,1,10,g,1,10,33,a,0,12,21,f,1,0,28,b,0,27,20,a,1,28,0,a,1,24,18,j,0,4,47,h,0
72352,32,2098,2,1,6,8,47,4,12,39,7,k,8,8,k,15,11,k,0,24,15,k,0,22,46,a,0,18,12,e,1,1,7,g,1,10,36,a,0,12,19,f,1,0,29,b,0,27,5,a,1,27,57,a,1,24,25,j,0,4,49,h,0
72353,33,2098,2,2,7,8,51,1,13,40,2,k,20,5,k,16,56,k,0,25,30,k,0,23,27,a,0,18,4,e,1,1,5,g,1,10,38,a,0,12,18,f,1,0,29,b,0,26,51,a,1,27,54,a,1,24,32,j,0,4,51,h,0
72354,34,2098,2,3,1,8,54,58,14,40,57,k,2,6,l,18,42,k,0,26,46,k,0,24,7,a,0,17,56,e,1,1,3,g,1,10,40,a,0,12,16,f,1,0,30,b,0,26,39,a,1,27,51,a,1,24,38,j,0,4,53,h,0
72355,35,2098,2,4,2,8,58,54,15,41,50,k,14,13,l,20,28,k,0,28,1,k,0,24,47,a,0,17,48,e,1,1,0,g,1,10,42,a,0,12,15,f,1,0,30,b,0,26,29,a,1,27,47,a,1,24,45,j,0,4,54,h,0
72356,36,2098,2,5,3,9,2,51,16,42,43,k,26,27,l,22,15,k,0,29,16,k,0,25,28,a,0,17,40,e,1,0,57,g,1,10,45,a,0,12,13,f,1,0,31,b,0,26,22,a,1,27,44,a,1,24,52,j,0,4,56,h,0
72357,37,2098,2,6,4,9,6,47,17,43,34,k,8,51,a,24,2,k,0,0,31,l,0,26,8,a,0,17,32,e,1,0,55,g,1,10,47,a,0,12,12,f,1,0,31,b,0,26,18,a,1,27,41,a,1,24,58,j,0,4,57,h,0
72358,38,2098,2,7,5,9,10,44,18,44,23,k,21,28,a,25,49,k,0,1,46,l,0,26,49,a,0,17,24,e,1,0,52,g,1,10,49,a,0,12,10,f,1,0,32,b,0,26,16,a,0,27,38,a,1,25,5,j,0,4,58,h,0
72359,39,2098,2,8,6,9,14,40,19,45,11,k,4,20,b,27,37,k,0,3,1,l,0,27,29,a,0,17,16,e,1,0,49,g,1,10,52,a,0,12,9,f,1,0,32,b,0,26,17,a,0,27,35,a,1,25,12,j,0,4,59,h,0
72360,40,2098,2,9,7,9,18,37,20,45,58,k,17,31,b,29,25,k,0,4,16,l,0,28,9,a,0,17,8,e,1,0,46,g,1,10,54,a,0,12,7,f,1,0,33,b,0,26,17,a,1,27,32,a,1,25,19,j,0,5,0,h,0
72361,41,2098,2,10,1,9,22,33,21,46,43,k,1,5,c,1,13,l,0,5,31,l,0,28,50,a,0,17,0,e,1,0,43,g,1,10,57,a,0,12,6,f,1,0,33,b,0,26,17,a,1,27,28,a,1,25,25,j,0,5,1,h,0
72362,42,2098,2,11,2,9,26,30,22,47,27,k,15,4,c,3,1,l,0,6,46,l,0,29,30,a,0,16,52,e,1,0,40,g,1,10,59,a,0,12,4,f,1,0,34,b,0,26,15,a,1,27,25,a,1,25,32,j,0,5,2,h,0
72363,43,2098,2,12,3,9,30,27,23,48,9,k,29,27,c,4,49,l,0,8,1,l,0,0,11,b,0,16,44,e,1,0,36,g,1,11,2,a,0,12,3,f,1,0,35,b,0,26,10,a,1,27,22,a,1,25,39,j,0,5,2,h,0
