1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
61728,366,2068,12,31,1,6,41,1,10,7,30,j,2,49,a,25,14,j,1,23,9,i,0,10,34,i,0,18,5,k,0,6,45,g,0,16,26,i,0,7,16,d,1,0,15,a,0,21,50,h,1,20,32,h,1,11,0,g,0,27,14,l,0
61729,1,2069,1,1,2,6,44,58,11,8,39,j,16,56,a,24,52,j,1,24,24,i,0,11,16,i,0,18,17,k,0,6,47,g,0,16,29,i,0,7,15,d,1,0,15,a,0,21,50,h,0,20,29,h,1,11,7,g,0,27,16,l,0
61730,2,2069,1,2,3,6,48,55,12,9,47,j,1,1,b,24,18,j,1,25,39,i,0,11,58,i,0,18,30,k,0,6,48,g,0,16,33,i,0,7,13,d,1,0,15,a,0,21,51,h,0,20,26,h,1,11,13,g,0,27,17,l,0
61731,3,2069,1,3,4,6,52,51,13,10,56,j,15,4,b,23,32,j,1,26,54,i,0,12,40,i,0,18,43,k,0,6,50,g,0,16,36,i,0,7,11,d,1,0,16,a,0,21,52,h,1,20,23,h,1,11,20,g,0,27,19,l,0
61732,4,2069,1,4,5,6,56,48,14,12,4,j,29,2,b,22,36,j,1,28,10,i,0,13,23,i,0,18,56,k,0,6,51,g,0,16,40,i,0,7,10,d,1,0,16,a,0,21,52,h,1,20,19,h,1,11,27,g,0,27,20,l,0
61733,5,2069,1,5,6,7,0,44,15,13,13,j,12,54,c,21,31,j,1,29,25,i,0,14,5,i,0,19,9,k,0,6,52,g,0,16,43,i,0,7,8,d,1,0,17,a,0,21,50,h,1,20,16,h,1,11,33,g,0,27,21,l,0
61734,6,2069,1,6,7,7,4,41,16,14,21,j,26,38,c,20,18,j,1,0,40,j,0,14,48,i,0,19,23,k,0,6,53,g,0,16,46,i,0,7,6,d,1,0,18,a,0,21,45,h,1,20,13,h,1,11,40,g,0,27,23,l,0
61735,7,2069,1,7,1,7,8,37,17,15,29,j,10,11,d,19,0,j,1,1,56,j,0,15,30,i,0,19,36,k,0,6,54,g,0,16,50,i,0,7,5,d,1,0,18,a,0,21,38,h,1,20,10,h,1,11,47,g,0,27,25,l,0
61736,8,2069,1,8,2,7,12,34,18,16,36,j,23,31,d,17,40,j,1,3,11,j,0,16,12,i,0,19,49,k,0,6,55,g,0,16,53,i,0,7,3,d,1,0,19,a,0,21,29,h,1,20,7,h,1,11,54,g,0,27,26,l,0
61737,9,2069,1,9,3,7,16,30,19,17,44,j,6,35,e,16,20,j,1,4,26,j,0,16,55,i,0,20,2,k,0,6,56,g,0,16,56,i,0,7,1,d,1,0,19,a,0,21,18,h,1,20,4,h,1,12,0,g,0,27,28,l,0
