1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
19359,366,1952,12,31,3,6,37,27,9,16,0,j,6,51,d,20,33,i,0,23,45,k,0,0,5,l,0,11,2,b,1,26,10,g,0,16,48,d,1,23,43,g,0,22,58,e,1,12,38,k,1,14,8,k,1,0,46,f,0,13,30,j,0
19360,1,1953,1,1,4,6,41,24,10,17,8,j,19,12,d,21,58,i,0,24,54,k,0,0,51,l,0,11,1,b,1,26,14,g,0,16,45,d,1,23,43,g,0,22,57,e,1,12,34,k,1,14,5,k,1,0,53,f,0,13,36,j,0
19361,2,1953,1,2,5,6,45,20,11,18,16,j,1,22,e,23,23,i,0,26,3,k,0,1,37,l,0,11,0,b,1,26,17,g,0,16,43,d,1,23,44,g,0,22,56,e,1,12,32,k,1,14,2,k,1,1,0,f,0,13,42,j,0
19362,3,1953,1,3,6,6,49,17,12,19,25,j,13,22,e,24,49,i,0,27,11,k,0,2,23,l,0,10,59,b,1,26,21,g,0,16,40,d,1,23,45,g,0,22,55,e,1,12,31,k,0,13,58,k,1,1,6,f,0,13,48,j,0
19363,4,1953,1,4,7,6,53,13,13,20,33,j,25,14,e,26,15,i,0,28,20,k,0,3,10,l,0,10,59,b,1,26,24,g,0,16,38,d,1,23,46,g,0,22,54,e,1,12,32,k,0,13,55,k,1,1,13,f,0,13,54,j,0
19364,5,1953,1,5,1,6,57,10,14,21,42,j,7,2,f,27,43,i,0,29,28,k,0,3,56,l,0,10,59,b,0,26,27,g,0,16,35,d,1,23,46,g,0,22,53,e,1,12,33,k,0,13,52,k,1,1,20,f,0,14,0,j,0
19365,6,1953,1,6,2,7,1,6,15,22,51,j,18,50,f,29,11,i,0,0,36,l,0,4,42,l,0,10,59,b,0,26,30,g,0,16,32,d,1,23,47,g,0,22,52,e,1,12,35,k,0,13,49,k,1,1,26,f,0,14,6,j,0
19366,7,1953,1,7,3,7,5,3,16,23,59,j,0,42,g,0,39,j,0,1,44,l,0,5,28,l,0,10,59,b,0,26,33,g,0,16,30,d,1,23,48,g,0,22,50,e,1,12,37,k,0,13,46,k,1,1,33,f,0,14,11,j,0
19367,8,1953,1,8,4,7,9,0,17,25,8,j,12,42,g,2,8,j,0,2,52,l,0,6,15,l,0,10,59,b,0,26,36,g,0,16,27,d,1,23,48,g,0,22,49,e,1,12,38,k,1,13,43,k,1,1,39,f,0,14,17,j,0
19368,9,1953,1,9,5,7,12,56,18,26,17,j,24,57,g,3,38,j,0,4,0,l,0,7,1,l,0,11,0,b,0,26,39,g,0,16,25,d,1,23,49,g,0,22,48,e,1,12,38,k,1,13,39,k,1,1,46,f,0,14,23,j,0
