1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
60267,366,2064,12,31,3,6,40,54,10,5,38,j,10,11,g,23,7,i,0,27,20,k,0,11,39,h,0,5,59,h,0,12,33,e,1,29,29,h,0,28,6,c,1,25,43,l,0,6,44,k,1,7,54,k,1,28,5,a,0,12,41,l,0
60268,1,2065,1,1,4,6,44,51,11,6,48,j,24,22,g,24,34,i,0,28,20,k,0,12,16,h,0,6,8,h,0,12,29,e,1,29,32,h,0,28,4,c,1,25,43,l,0,6,44,k,1,7,51,k,1,28,12,a,0,12,43,l,0
60269,2,2065,1,2,5,6,48,47,12,7,57,j,8,41,h,26,2,i,0,29,20,k,0,12,53,h,0,6,17,h,0,12,26,e,1,29,35,h,0,28,2,c,1,25,44,l,0,6,42,k,1,7,48,k,1,28,19,a,0,12,45,l,0
60270,3,2065,1,3,6,6,52,44,13,9,7,j,23,4,h,27,30,i,0,0,19,l,0,13,30,h,0,6,25,h,0,12,22,e,1,29,38,h,0,28,1,c,1,25,44,l,0,6,39,k,1,7,44,k,1,28,26,a,0,12,48,l,0
60271,4,2065,1,4,7,6,56,40,14,10,18,j,7,27,i,28,59,i,0,1,18,l,0,14,7,h,0,6,33,h,0,12,18,e,1,29,41,h,0,27,59,c,1,25,45,l,0,6,36,k,1,7,41,k,1,28,32,a,0,12,50,l,0
60272,5,2065,1,5,1,7,0,37,15,11,28,j,21,45,i,0,29,j,0,2,17,l,0,14,43,h,0,6,42,h,0,12,14,e,1,29,44,h,0,27,57,c,1,25,46,l,0,6,32,k,1,7,38,k,1,28,39,a,0,12,52,l,0
60273,6,2065,1,6,2,7,4,33,16,12,39,j,5,52,j,1,59,j,0,3,14,l,0,15,20,h,0,6,50,h,0,12,9,e,1,29,47,h,0,27,56,c,1,25,46,l,0,6,30,k,1,7,35,k,1,28,46,a,0,12,55,l,0
60274,7,2065,1,7,3,7,8,30,17,13,50,j,19,45,j,3,29,j,0,4,12,l,0,15,57,h,0,6,57,h,0,12,5,e,1,29,49,h,0,27,54,c,1,25,47,l,0,6,28,k,1,7,32,k,1,28,52,a,0,12,57,l,0
60275,8,2065,1,8,4,7,12,27,18,15,0,j,3,19,k,5,0,j,0,5,9,l,0,16,33,h,0,7,5,h,0,12,1,e,1,29,52,h,0,27,53,c,1,25,48,l,0,6,27,k,0,7,29,k,1,28,59,a,0,13,0,l,0
60276,9,2065,1,9,5,7,16,23,19,16,11,j,16,33,k,6,31,j,0,6,5,l,0,17,10,h,0,7,13,h,0,11,57,e,1,29,55,h,0,27,51,c,1,25,48,l,0,6,27,k,0,7,25,k,1,29,6,a,0,13,2,l,0
60277,10,2065,1,10,6,7,20,20,20,17,20,j,29,27,k,8,3,j,0,7,1,l,0,17,47,h,0,7,20,h,0,11,52,e,1,29,58,h,0,27,49,c,1,25,49,l,0,6,28,k,0,7,22,k,1,29,13,a,0,13,5,l,0
