1 - XLS Date No,2 - YR Day No,3 - Year,4 - Month,5 - Day,6 - Week Day (1=Monday),7 - Sid HR,8 - Sid Min,9 - Sid Sec,10 - Sun Deg,11 - Sun Min,12 - Sun Sec,13 - Sun Sign,14 - Moon Deg,15 - Moon Min,16 - Moon Sign,17 - Mercury Deg,18 - Mercury Min,19 - Mercury Sign,20 - Mercury D/R (1/0),21 - Venus Deg,22 - Venus Min,23 - Venus Sign,24 - Venus D/R (1/0),25 - Mars Deg,26 - Mars Min,27 - Mars Sign,28 - Mars D/R (1/0),29 - Jupiter Deg,30 - Jupiter Min,31 - Jupiter Sign,32 - Jupiter D/R (1/0),33 - Saturn Deg,34 - Saturn Min,35 - Saturn Sign,36 - Saturn D/R (1/0),37 - Uranus Deg,38 - Uranus Min,39 - Uranus Sign,40 - Uranus D/R (1/0),41 - Neptune Deg,42 - Neptune Min,43 - Neptune Sign,44 - Neptune D/R (1/0),45 - Pluto Deg,46 - Pluto Min,47 - Pluto Sign,48 - Pluto D/R (1/0),49 - True Node Deg,50 - True Node Min,51 - True Node Sign,52 - True Node D/R (1/0),53 - Moon s Node Deg,54 - Moon s Node Min,55 - Moon s Node Sign,56 - Moon s Node D/R (1/0),57 - Lilith Deg,58 - Lilith Min,59 - Lilith Sign,60 - Lilith D/R (1/0),61 - Chiron Deg,62 - Chiron Min,63 - Chiron Sign,64 - Chiron D/R (1/0)
70494,366,2092,12,31,3,6,41,44,10,17,37,j,12,48,k,12,23,j,0,25,8,i,0,13,8,g,0,26,15,k,0,21,3,d,1,20,22,l,0,1,44,f,1,25,29,a,1,5,3,e,0,6,20,e,1,27,33,c,0,11,8,e,1
70495,1,2093,1,1,4,6,45,41,11,18,47,j,27,13,k,14,0,j,0,26,24,i,0,13,36,g,0,26,27,k,0,20,58,d,1,20,23,l,0,1,43,f,1,25,29,a,1,5,4,e,0,6,17,e,1,27,40,c,0,11,5,e,1
70496,2,2093,1,2,5,6,49,37,12,19,57,j,11,12,l,15,37,j,0,27,39,i,0,14,3,g,0,26,39,k,0,20,53,d,1,20,25,l,0,1,42,f,1,25,29,a,1,5,5,e,0,6,14,e,1,27,47,c,0,11,1,e,1
70497,3,2093,1,3,6,6,53,34,13,21,7,j,24,43,l,17,15,j,0,28,54,i,0,14,29,g,0,26,52,k,0,20,48,d,1,20,27,l,0,1,41,f,1,25,28,a,1,5,7,e,0,6,11,e,1,27,53,c,0,10,58,e,1
70498,4,2093,1,4,7,6,57,30,14,22,16,j,7,48,a,18,53,j,0,0,10,j,0,14,56,g,0,27,4,k,0,20,43,d,1,20,29,l,0,1,40,f,1,25,28,a,1,5,8,e,0,6,7,e,1,28,0,c,0,10,54,e,1
70499,5,2093,1,5,1,7,1,27,15,23,26,j,20,31,a,20,31,j,0,1,25,j,0,15,22,g,0,27,17,k,0,20,38,d,1,20,31,l,0,1,39,f,1,25,28,a,1,5,8,e,1,6,4,e,1,28,7,c,0,10,50,e,1
70500,6,2093,1,6,2,7,5,23,16,24,35,j,2,55,b,22,9,j,0,2,40,j,0,15,48,g,0,27,29,k,0,20,33,d,1,20,32,l,0,1,38,f,1,25,28,a,1,5,7,e,1,6,1,e,1,28,13,c,0,10,47,e,1
70501,7,2093,1,7,3,7,9,20,17,25,43,j,15,5,b,23,48,j,0,3,56,j,0,16,14,g,0,27,42,k,0,20,28,d,1,20,34,l,0,1,37,f,1,25,28,a,1,5,5,e,1,5,58,e,1,28,20,c,0,10,43,e,1
70502,8,2093,1,8,4,7,13,17,18,26,51,j,27,5,b,25,27,j,0,5,11,j,0,16,40,g,0,27,54,k,0,20,23,d,1,20,36,l,0,1,36,f,1,25,28,a,0,5,3,e,1,5,55,e,1,28,27,c,0,10,39,e,1
70503,9,2093,1,9,5,7,17,13,19,27,59,j,8,58,c,27,6,j,0,6,27,j,0,17,5,g,0,28,7,k,0,20,18,d,1,20,38,l,0,1,35,f,1,25,28,a,0,5,0,e,1,5,52,e,1,28,33,c,0,10,35,e,1
